,smiles,lumo
811,CC1OCC1=NO,-0.0022
812,ON=C1CCC1O,-0.002
813,C1C=CCC1=NO,0.011
814,C1CC(=NO)C=C1,-0.0249
815,C1C(=NO)C=CN1,-0.0122
816,C1CCC(=NO)C1,0.0136
817,C1COCC1=NO,0.0026
818,CC(=NO)C1CC1,0.0138
819,CC(=NO)C1CN1,0.0017
820,CC(=NO)C1CO1,-0.0027
821,ON=C1CC2CC12,0.0164
822,ON=C1CC2NC12,0.0083
823,ON=C1CC2OC12,-0.0028
824,ON=C1CN2CC12,0.002
825,C#CC(F)(F)F,0.0022
826,C(#N)C(F)(F)F,-0.0244
827,C(=O)C(F)(F)F,-0.0714
828,C(C(F)(F)F)N,0.0697
829,C(C(F)(F)F)O,0.0532
830,CCC(F)(F)F,0.0922
831,Cc1cc([nH]c1)C,0.0527
832,Cc1cc(oc1)C,0.0287
833,Cc1cc(c[nH]1)N,0.0552
834,Cc1cc(co1)N,0.0328
835,Cc1cc(c[nH]1)O,0.0498
836,Cc1cc(co1)O,0.0258
837,Cc1cc([nH]c1)N,0.0592
838,Cc1cc([nH]c1)O,0.0676
839,Cc1c[nH]c(n1)O,0.0562
840,Cc1cc(oc1)N,0.045
841,Cc1coc(n1)N,0.0352
842,Cc1coc(n1)O,0.0268
843,Cc1c[nH]c(n1)C,0.0397
844,Cc1coc(n1)C,0.014
845,Cc1nc(co1)N,0.0174
846,Cc1[nH]cc(n1)O,0.0343
847,Cc1nc(co1)O,0.0085
848,c1c(c[nH]c1N)N,0.0612
849,c1c(coc1N)N,0.0513
850,c1c(c[nH]c1N)O,0.0553
851,c1c(coc1N)O,0.0453
852,c1c(c[nH]c1O)N,0.0709
853,c1c(nc([nH]1)O)N,0.0622
854,c1c(nc(o1)O)N,0.0349
855,c1c(nc(o1)N)N,0.0417
856,c1c(nc([nH]1)N)O,0.0495
857,c1c(nc(o1)N)O,0.0344
858,c1c(c[nH]c1O)O,0.0648
859,c1c(nc([nH]1)O)O,0.0565
860,Cc1ccc([nH]1)C,0.0493
861,Cc1ccc(o1)C,0.0273
862,Cc1ccc([nH]1)N,0.0551
863,Cc1ccc(o1)N,0.0421
864,Cc1ccc([nH]1)O,0.0626
865,Cc1cnc(o1)C,0.0129
866,Cc1cnc(o1)N,0.0322
867,Cc1cnc([nH]1)O,0.0513
868,Cc1cnc(o1)O,0.0262
869,Cc1ncc(o1)N,0.0257
870,Cc1[nH]c(cn1)O,0.0472
871,c1cc([nH]c1N)N,0.0618
872,c1cc(oc1N)N,0.0406
873,c1cc([nH]c1N)O,0.0646
874,c1cc(oc1N)O,0.0354
875,c1c(oc(n1)N)N,0.0306
876,c1c([nH]c(n1)O)N,0.055
877,c1c(oc(n1)O)N,0.0241
878,c1cc([nH]c1O)O,0.0726
879,c1c([nH]c(n1)O)O,0.0621
880,CC1=CNC(=N)O1,0.0349
881,Cc1c[nH]c(=O)[nH]1,0.0448
882,Cc1c[nH]c(=O)o1,0.0277
883,CC1=COC(=N)N1,0.035
884,CC1=COC(=N)O1,0.0207
885,Cc1coc(=O)[nH]1,0.0278
886,Cc1coc(=O)o1,0.0124
887,NC1=CNC(=N)O1,0.0503
888,c1c([nH]c(=O)[nH]1)N,0.0543
889,c1c(oc(=O)[nH]1)N,0.0466
890,NC1=COC(=N)O1,0.0181
891,c1c([nH]c(=O)o1)N,0.0398
892,c1c(oc(=O)o1)N,0.0334
893,OC1=CNC(=N)O1,0.0486
894,c1c([nH]c(=O)[nH]1)O,0.0512
895,c1c(oc(=O)[nH]1)O,0.0458
896,OC1=COC(=N)N1,0.0426
897,OC1=COC(=N)O1,0.0416
898,c1c(oc(=O)o1)O,0.0286
899,Cc1ccn(c1)C,0.0494
900,Cn1ccc(c1)N,0.0525
901,Cn1ccc(c1)O,0.0475
902,Cc1cn(cn1)C,0.0367
903,Cn1cc(nc1)N,0.0386
904,Cn1cc(nc1)O,0.0318
905,N=C1C=COC=N1,-0.0317
906,N=C1N=CNC=N1,-0.0391
907,N=C1N=COC=N1,-0.0496
908,c1c[nH]ccc1=O,-0.0104
909,c1c[nH]cnc1=O,-0.0284
910,c1coccc1=O,-0.0374
911,c1cocnc1=O,-0.0481
912,c1nc(=O)nco1,-0.0602
913,N=C1NC=NC=N1,-0.0605
914,N=C1OC=CC=C1,-0.0473
915,N=C1OC=CC=N1,-0.069
916,N=C1OC=CN=C1,-0.0702
917,N=C1OC=NC=C1,-0.0592
918,N=C1OC=NC=N1,-0.0812
919,c1cc[nH]c(=O)c1,-0.0382
920,c1c[nH]c(=O)nc1,-0.0592
921,c1cncc(=O)[nH]1,-0.0614
922,c1cnc[nH]c1=O,-0.0495
923,c1[nH]c(=O)ncn1,-0.0708
924,c1ccoc(=O)c1,-0.06
925,c1cnc(=O)oc1,-0.0815
926,c1coc(=O)cn1,-0.0857
927,c1cncoc1=O,-0.0727
928,c1ncoc(=O)n1,-0.0947
929,Cc1ccccc1,0.0045
930,Cc1ccncc1,-0.0177
931,Cc1cccnc1,-0.0209
932,Cc1cnccn1,-0.0469
933,Cc1cncnc1,-0.0379
934,Cc1ccccn1,-0.0197
935,Cc1ncccn1,-0.0361
936,Cc1cnccn1,-0.0469
937,Cc1ccncn1,-0.0362
938,Cc1ncncn1,-0.0481
939,c1ccc(cc1)N,0.0086
940,c1cc(cnc1)N,-0.0137
941,c1cnc(cn1)N,-0.0358
942,c1c(cncn1)N,-0.0332
943,c1ccnc(c1)N,-0.0104
944,c1cnc(nc1)N,-0.0272
945,c1cnc(cn1)N,-0.0357
946,c1cncnc1N,-0.0189
947,c1ncnc(n1)N,-0.0356
948,c1ccc(cc1)O,0.001
949,c1cnccc1O,-0.0094
950,c1cc(cnc1)O,-0.0218
951,c1cnc(cn1)O,-0.0474
952,c1c(cncn1)O,-0.0425
953,c1ccnc(c1)O,-0.0209
954,c1cnc(nc1)O,-0.0416
955,c1cnc(cn1)O,-0.0474
956,c1cncnc1O,-0.0323
957,c1ncnc(n1)O,-0.0535
958,Cc1cc[nH]c1C,0.0522
959,Cc1ccoc1C,0.0281
960,Cc1c(nc[nH]1)C,0.0383
961,Cc1c(ocn1)C,0.0118
962,Cc1c(cc[nH]1)N,0.0523
963,Cc1c(cco1)N,0.0313
964,Cc1c(nco1)N,0.0129
965,Cc1cc[nH]c1N,0.0569
966,Cc1ccoc1N,0.0407
967,Cc1c(ocn1)N,0.0104
968,Cc1c(cc[nH]1)O,0.0499
969,Cc1c(cco1)O,0.0248
970,Cc1c(nc[nH]1)O,0.0328
971,Cc1c(nco1)O,0.0055
972,Cc1cc[nH]c1O,0.0585
973,Cc1c([nH]cn1)O,0.0466
974,c1coc(c1N)N,0.0306
975,c1nc(c(o1)N)N,0.0211
976,c1c[nH]c(c1O)N,0.0547
977,c1coc(c1O)N,0.0344
978,c1[nH]c(c(n1)O)N,0.0369
979,c1nc(c(o1)N)O,0.009
980,c1c[nH]c(c1N)O,0.0638
981,c1[nH]c(c(n1)N)O,0.0447
982,c1coc(c1N)O,0.0309
983,c1c[nH]c(c1O)O,0.0573
984,c1[nH]c(c(n1)O)O,0.0395
985,Cc1c[nH]cc1C,0.0566
986,Cc1c[nH]cc1N,0.0597
987,Cc1c[nH]cc1O,0.0539
988,Cc1cocc1C,0.0299
989,Cc1cocc1N,0.0345
990,c1c(c(c[nH]1)N)N,0.064
991,c1c(c(c[nH]1)O)N,0.0472
992,c1c(c(co1)N)N,0.0401
993,c1c(c(c[nH]1)O)O,0.0534
994,Cc1cccn1C,0.0511
995,Cn1cccc1N,0.0545
996,Cn1cccc1O,0.0612
997,Cc1nccn1C,0.0365
998,Cn1ccnc1O,0.0473
999,Cc1cncn1C,0.0372
1000,Cn1cncc1O,0.047
1001,Cn1cc[nH]c1=O,0.0385
1002,CN1C=COC1=N,0.0283
1003,Cn1ccoc1=O,0.0208
1004,C#Cc1ccc[nH]1,0.0006
1005,C#Cc1ccco1,-0.0207
1006,C#Cc1cnc[nH]1,-0.0122
1007,C#Cc1cnco1,-0.035
1008,C#Cc1[nH]ccn1,-0.0156
1009,C#Cc1ncco1,-0.039
1010,c1cc([nH]c1)C#N,-0.0234
1011,c1cc(oc1)C#N,-0.0466
1012,c1c([nH]cn1)C#N,-0.0376
1013,c1c(ocn1)C#N,-0.0623
1014,c1cnc([nH]1)C#N,-0.0417
1015,c1coc(n1)C#N,-0.0673
1016,C#Cc1cc[nH]c1,0.0167
1017,C#Cc1c[nH]cn1,0.005
1018,C#Cc1ccoc1,-0.0079
1019,C#Cc1cocn1,-0.021
1020,c1c[nH]cc1C#N,-0.0066
1021,c1c(nc[nH]1)C#N,-0.0199
1022,c1cocc1C#N,-0.0328
1023,c1c(nco1)C#N,-0.0473
1024,c1cc([nH]c1)C=O,-0.0431
1025,c1cc(oc1)C=O,-0.0596
1026,c1c([nH]cn1)C=O,-0.0566
1027,c1c(ocn1)C=O,-0.0741
1028,c1cnc([nH]1)C=O,-0.0592
1029,c1coc(n1)C=O,-0.0791
1030,c1c[nH]cc1C=O,-0.0298
1031,c1c(nc[nH]1)C=O,-0.0372
1032,c1cocc1C=O,-0.0513
1033,c1c(nco1)C=O,-0.0583
1034,c1ccn(c1)C=O,-0.0376
1035,c1cn(cn1)C=O,-0.0549
1036,CN=c1[nH]cco1,0.0308
1037,CN=c1occo1,0.0162
1038,CCc1ccc[nH]1,0.0483
1039,CCc1ccco1,0.0232
1040,CCc1cnco1,0.0065
1041,CCc1[nH]ccn1,0.0354
1042,CCc1ncco1,0.0081
1043,CNc1ccc[nH]1,0.0529
1044,CNc1ccco1,0.0405
1045,CNc1cnco1,0.0213
1046,CNc1ncco1,0.0319
1047,COc1ccc[nH]1,0.063
1048,COc1ccco1,0.0365
1049,COc1cnc[nH]1,0.0447
1050,COc1cnco1,0.0114
1051,COc1[nH]ccn1,0.0513
1052,COc1ncco1,0.0234
1053,c1coc(n1)CN,0.0052
1054,c1cc([nH]c1)CO,0.0403
1055,c1cc(oc1)CO,0.014
1056,c1c([nH]cn1)CO,0.0302
1057,c1c(ocn1)CO,-0.0015
1058,c1cnc([nH]1)CO,0.0357
1059,c1coc(n1)CO,-0.0038
1060,CCc1cc[nH]c1,0.0515
1061,CCc1c[nH]cn1,0.0365
1062,CCc1ccoc1,0.0238
1063,CCc1cocn1,0.0086
1064,CNc1cc[nH]c1,0.0575
1065,CNc1c[nH]cn1,0.0416
1066,CNc1ccoc1,0.0312
1067,CNc1cocn1,0.0135
1068,COc1cc[nH]c1,0.0518
1069,COc1c[nH]cn1,0.0329
1070,COc1ccoc1,0.0248
1071,COc1cocn1,0.0031
1072,c1c[nH]cc1CO,0.0423
1073,c1c(nc[nH]1)CO,0.0385
1074,c1cocc1CO,0.0168
1075,c1c(nco1)CO,0.0079
1076,CCn1cccc1,0.0474
1077,CCn1ccnc1,0.0337
1078,c1cc2n(c1)CC2,0.0558
1079,c1c2n(cn1)CC2,0.0412
1080,c1cn2c(n1)CC2,0.0431
1081,CC#CC(C)(C)C,0.0683
1082,CC#CC(C)(C)O,0.0502
1083,CC(C)(C)CC#C,0.0514
1084,CC(C)(C)CC#N,0.0317
1085,CC(C)(CC#C)O,0.0511
1086,CC(C)(CC#N)O,0.026
1087,CC(C)(C)CC=O,-0.0226
1088,CC(C)(C)NC=O,0.032
1089,CC(C)(C)OC=O,0.0121
1090,CC(C)(CC=O)O,-0.0169
1091,CC(C)(C)CCO,0.0731
1092,CC(C)(CCO)O,0.0644
1093,CCCC(C)(C)C,0.0761
1094,CCCC(C)(C)O,0.0658
1095,CCOC(C)(C)C,0.0805
1096,CC(C)(C)COC,0.0782
1097,CC(C)(COC)O,0.0761
1098,CC(=O)C(C)(C)C,-0.0077
1099,CC(=O)C(C)(C)O,-0.0104
1100,CC(C)(C)C(=O)N,0.0359
1101,CC(C)([NH3+])C([O-])=O,0.0241
1102,CC(C)(C(=O)N)O,0.0336
1103,CC(C)C(C)(C)C,0.0736
1104,CC(C)C(C)(C)O,0.0673
1105,CC(O)C(C)(C)C,0.068
1106,CC(O)C(C)(C)O,0.0648
1107,CC(=N)NC(=O)C,-0.011
1108,CC(=N)NC(=O)N,0.0094
1109,CC(=N)OC(C)=O,-0.008
1110,CC(=N)OC(N)=O,-0.0025
1111,CC(=O)CC(=O)C,-0.0424
1112,CC(=O)CC(=O)N,-0.0319
1113,CC(=O)NC(=O)C,-0.0193
1114,CC(=O)NC(=N)N,-0.0025
1115,CC(=O)NC(=O)N,-0.004
1116,NC(=[NH2+])CC([O-])=O,0.0443
1117,C(C(=O)N)C(=O)N,0.0098
1118,C(=O)(N)NC(=O)N,0.0149
1119,CC(C)CC(=O)C,-0.0085
1120,CC(C)CC(=O)N,0.0346
1121,CC(C)NC(=O)C,0.0393
1122,CC(C)NC(=O)N,0.0598
1123,CC(C)OC(=O)C,0.0201
1124,CC(C)OC(=O)N,0.0599
1125,CC([NH3+])CC([O-])=O,0.0311
1126,CC(O)CC(C)=O,-0.0081
1127,CC(O)CC(N)=O,0.0191
1128,C[NH+](C)CC([O-])=O,0.0192
1129,CC(C)CC(C)C,0.0791
1130,CC(C)CC(C)O,0.0712
1131,CC(C)OC(C)C,0.0805
1132,CC(O)CC(C)O,0.0745
1133,CC1(C)CC(=N)O1,0.0325
1134,CC1(CC(=O)C1)C,-0.0171
1135,CC1(CC(=O)N1)C,0.04
1136,CC1(CC(=O)O1)C,0.015
1137,CC1(CC(=O)C1)O,-0.0195
1138,CC1(CC(C1)O)C,0.0746
1139,CC1(O)CC(O)C1,0.0765
1140,CC1CC(C1)(C)C,0.0823
1141,CC1CC(C)(C)O1,0.0836
1142,CC1CC(C)(O)C1,0.0746
1143,CC1(CN(C1)C)O,0.0692
1144,CC1(CC1(C)C)C,0.0809
1145,CC1(C)CC1(C)O,0.0744
1146,CC1(C(O1)(C)C)C,0.0838
1147,CC1(O)CC1(C)O,0.0617
1148,CC12CC(C)(C1)C2,0.0963
1149,CC12CC(C)(C1)O2,0.1023
1150,CC12CC(O)(C1)C2,0.0833
1151,OC12CC(O)(C1)C2,0.0715
1152,CC(C)(C#C)C#C,0.033
1153,CC(C)(C#C)C#N,0.0117
1154,CC(C)(C#N)C#N,-0.0115
1155,CC(N)(C#C)C#N,0.0038
1156,CC(C#N)(C#N)N,-0.0195
1157,CC(C#C)(C#C)O,0.0117
1158,CC(O)(C#C)C#N,-0.0101
1159,CC(C#N)(C#N)O,-0.0345
1160,CC(C)(C=O)C#C,-0.0302
1161,CC(C)(C=O)C#N,-0.0513
1162,CC(O)(C=O)C#C,-0.0403
1163,CC(O)(C=O)C#N,-0.0577
1164,CC(C)(C=O)C=O,-0.0369
1165,CC(C=O)(C=O)O,-0.0689
1166,CC(C)(CO)C#C,0.0525
1167,CC(C)(CO)C#N,0.0337
1168,CC(N)(CN)C#N,0.0323
1169,CC(N)(CO)C#N,0.0215
1170,CC(O)(CN)C#N,0.0247
1171,CC(O)(CO)C#C,0.0281
1172,CC(O)(CO)C#N,0.0128
1173,CCC(C)(C)C#C,0.0621
1174,CCC(C)(C)C#N,0.0438
1175,CCC(C)(N)C#N,0.0314
1176,CCC(C)(O)C#C,0.0382
1177,CCC(C)(O)C#N,0.0188
1178,CC(C)(C#N)NC,0.0352
1179,CC(C)(C#C)OC,0.0464
1180,CC(C)(C#N)OC,0.0267
1181,CC(C)(CO)C=O,-0.0231
1182,CC(O)(CO)C=O,-0.0296
1183,CCC(C)(C)C=O,-0.0172
1184,CCC(C)(O)C=O,-0.0237
1185,CC(C)(C=O)OC,-0.0256
1186,CC(C)(CO)CO,0.0669
1187,CC(CO)(CO)O,0.0541
1188,CCC(C)(C)CC,0.0746
1189,CCC(C)(C)CO,0.071
1190,CCC(C)(C)OC,0.0788
1191,CCC(C)(CC)O,0.064
1192,CCC(C)(O)CO,0.0618
1193,CC(C)(CO)OC,0.071
1194,CC#CCC(=O)C,-0.011
1195,CC#CCC(=O)N,0.0298
1196,CC#CCC(C)C,0.0614
1197,CC#CCC(C)O,0.0613
1198,CC(=O)C#CC#C,-0.079
1199,CC(=O)C#CC#N,-0.1061
1200,C#CC#CC(=O)N,-0.0595
1201,C(#CC(=O)N)C#N,-0.0871
1202,CC(=O)C#CC=O,-0.0833
1203,C(=O)C#CC(=O)N,-0.0821
1204,CC(=N)OCC#C,0.028
1205,CC(=N)OCC#N,-0.0022
1206,CC(=O)CCC#C,-0.0161
1207,CC(=O)CCC#N,-0.0306
1208,CC(=O)NCC#C,0.0243
1209,CC(=O)NCC#N,0.0049
1210,CC(=O)OCC#C,0.01
1211,CC(=O)OCC#N,-0.0087
1212,C#CCCC(=O)N,0.0266
1213,C(CC(=O)N)C#N,0.0122
1214,C#CCNC(=O)N,0.0348
1215,C(C#N)NC(=O)N,0.0164
1216,C#CCOC(=O)N,0.0258
1217,C(C#N)OC(=O)N,0.0042
1218,CC(=N)OCC=O,-0.0304
1219,CC(=O)CCC=O,-0.0239
1220,CC(=O)CNC=O,-0.0323
1221,CC(=O)COC=N,-0.0292
1222,CC(=O)COC=O,-0.0366
1223,CC(=O)NCC=O,-0.0325
1224,CC(=O)OCC=O,-0.0361
1225,C(CC(=O)N)C=O,-0.0207
1226,C(C(=O)N)NC=O,0.0113
1227,NC(=O)COC=N,0.0065
1228,C(C(=O)N)OC=O,-0.0015
1229,C(C=O)NC(=O)N,-0.0282
1230,C(C=O)OC(=O)N,-0.0321
1231,[O-]C(=O)CNC=[NH2+],0.0031
1232,CC(C)C#CC#C,-0.0083
1233,CC(C)C#CC#N,-0.0356
1234,CC(O)C#CC#C,-0.0237
1235,CC(O)C#CC#N,-0.0509
1236,CC(C)C#CC=O,-0.0578
1237,CC(O)C#CC=O,-0.0659
1238,CC(C)CCC#C,0.0584
1239,CC(C)CCC#N,0.0381
1240,CC(C)NCC#N,0.0239
1241,CC(C)OCC#C,0.0361
1242,CC(C)OCC#N,0.0134
1243,CC(O)CCC#C,0.0595
1244,CC(O)CCC#N,0.0397
1245,CN(C)CCC#N,0.0361
1246,CC(C)CCC=O,-0.0181
1247,CC(C)CNC=O,0.0333
1248,CC(C)COC=O,0.0095
1249,CC(C)OCC=O,-0.0261
1250,CC(O)CCC=O,-0.0172
1251,CC(O)CNC=O,0.0347
1252,CC(O)COC=N,0.0222
1253,CC(O)COC=O,0.0142
1254,CC(=O)NC=NC,-0.0115
1255,CN=CNC(=O)N,0.008
1256,CC(=O)OC=NC,-0.0183
1257,CN=COC(=O)N,0.0074
1258,NC=[NH+]CC([O-])=O,0.0036
1259,CC(C)OC=NC,0.0303
1260,CC(=O)C#CCO,-0.0481
1261,CCC#CC(=O)C,-0.0439
1262,CCC#CC(=O)N,-0.015
1263,C(C#CC(=O)N)O,-0.0193
1264,[NH3+]CC#CC([O-])=O,-0.0392
1265,CC(C)C#CCO,0.0361
1266,CC(O)C#CCO,0.0272
1267,CCC#CC(C)C,0.0609
1268,CCC#CC(C)O,0.0417
1269,CC(C)N=COC,0.0246
1270,CC(=N)OCCO,0.0271
1271,CC(=O)CCCO,-0.0087
1272,CC(=O)NCCO,0.0398
1273,CC(=O)OCCO,0.0099
1274,CCCCC(=O)C,-0.0069
1275,CCCCC(=O)N,0.0361
1276,CCCNC(=O)C,0.0386
1277,CCCNC(=O)N,0.0606
1278,CCCOC(=O)C,0.02
1279,CCCOC(=O)N,0.0595
1280,CC[NH2+]CC([O-])=O,0.0213
1281,CCOCC(=O)C,-0.0092
1282,CCOCC(=O)N,0.0284
1283,C[NH2+]CCC([O-])=O,0.0284
1284,CC(=O)CCOC,-0.0117
1285,COCCC(=O)N,0.0319
1286,C(CC(=O)N)CO,0.0347
1287,C(CO)NC(=O)N,0.0615
1288,C(COC(=O)N)O,0.0498
1289,[NH3+]CCCC([O-])=O,0.0368
1290,CC(C)CCCO,0.0807
1291,CC(C)OCCO,0.0766
1292,CC(O)CCCO,0.0724
1293,CCCCC(C)C,0.0862
1294,CCCCC(C)O,0.0739
1295,CCCOC(C)C,0.088
1296,CCOCC(C)C,0.088
1297,CCOCC(C)O,0.0792
1298,CC(C)CCOC,0.0835
1299,COCCC(C)O,0.0717
1300,CC1(CCC1=O)C,-0.0164
1301,CC1(CNC1=O)C,0.0406
1302,CC1(C)COC1=N,0.0323
1303,CC1(COC1=O)C,0.0137
1304,CC1(C(=O)CN1)C,-0.0216
1305,CC1(C(=O)CO1)C,-0.0288
1306,CC1(N)COC1=O,0.0086
1307,CC1(O)CCC1=O,-0.0286
1308,CC1(O)CNC1=O,0.026
1309,CC1(O)COC1=N,0.0185
1310,CC1(O)COC1=O,0.0008
1311,CC1(C)CCC1O,0.0773
1312,CC1(C)OCC1O,0.065
1313,CC1(O)CCC1O,0.0751
1314,CC1CCC1(C)C,0.0802
1315,CC1CCC1(C)O,0.076
1316,CC1COC1(C)C,0.0794
1317,CC1OCC1(C)C,0.0777
1318,CC1OCC1(C)O,0.0662
1319,CC1(C)CC1C#C,0.0512
1320,CC1(C)CC1C#N,0.0318
1321,CC1(C)NC1C#C,0.0386
1322,CC1(C)NC1C#N,0.0174
1323,CC1(C)OC1C#C,0.0225
1324,CC1(C)OC1C#N,-0.0007
1325,CC1(O)CC1C#C,0.0474
1326,CC1(O)CC1C#N,0.0275
1327,CC1(C)CC1C=O,-0.0155
1328,CC1(CN1C=O)C,0.0044
1329,CC1(C)NC1C=O,-0.0254
1330,CC1(C)OC1C=O,-0.0411
1331,CC1(O)CC1C=O,-0.0197
1332,CC1(C)CC1CO,0.0789
1333,CC1(C)NC1CO,0.0719
1334,CC1(C)OC1CO,0.0813
1335,CC1(O)CC1CO,0.0726
1336,CCC1CC1(C)C,0.0888
1337,CCC1CC1(C)O,0.079
1338,CCC1OC1(C)C,0.0918
1339,CCN1CC1(C)C,0.0873
1340,COC1CC1(C)C,0.0932
1341,COC1CC1(C)O,0.08
1342,CC1(CC=CC1)C,0.0313
1343,CC1(CN=CO1)C,0.0284
1344,CC1(O)CC=CC1,0.0282
1345,CC1(CCC=C1)C,0.03
1346,CC1(COC=N1)C,0.0256
1347,CC1(C=CCO1)C,0.0195
1348,CC1(O)CCC=C1,0.0236
1349,CC1(CCCC1)C,0.0719
1350,CC1(CCCO1)C,0.0787
1351,CC1(CCOC1)C,0.075
1352,CC1(COCO1)C,0.0829
1353,CC1(OCCO1)C,0.0851
1354,CC1(CCCC1)O,0.068
1355,CC1(O)CCOC1,0.0683
1356,CC1(C)C(O)C1O,0.0562
1357,CC1(O)C(O)C1O,0.0508
1358,CC1C(C)C1(C)C,0.0827
1359,CC1C(C)C1(C)O,0.0772
1360,CC1C(O)C1(C)C,0.0724
1361,CC1C(O)C1(C)O,0.0705
1362,CC1N(C)C1(C)C,0.082
1363,C#CCC(=O)C#C,-0.0641
1364,C#CCC(=O)C#N,-0.0944
1365,C#CC(=O)CC#N,-0.0832
1366,C(C#N)C(=O)C#N,-0.1151
1367,C#CCC(=O)C=O,-0.1038
1368,C(C#N)C(=O)C=O,-0.1201
1369,C#CC(=N)NC=O,-0.0515
1370,N=C(OC=O)C#C,-0.0638
1371,N=C(OC=O)C#N,-0.0914
1372,C(=N)NC(=N)C#N,-0.0703
1373,C#CC(=O)NC=N,-0.0509
1374,N=COC(=O)C#C,-0.0682
1375,N=COC(=O)C#N,-0.0961
1376,C#CC(=O)NC=O,-0.067
1377,C(=O)C(=N)NC=O,-0.0944
1378,N=C(OC=O)C=O,-0.1049
1379,C(=O)C(=N)NC=N,-0.0891
1380,C(=O)C(=O)NC=N,-0.0893
1381,N=COC(=O)C=O,-0.1056
1382,C(=O)C(=O)NC=O,-0.1036
1383,CC#CC(=O)C#C,-0.0777
1384,CC#CC(=O)C#N,-0.1067
1385,CC#CC(=O)C=O,-0.1058
1386,CC#CC(C)C#C,0.0411
1387,CC#CC(C)C#N,0.0204
1388,CC#CC(N)C#N,0.0048
1389,CC#CC(O)C#C,0.0123
1390,CC#CC(O)C#N,-0.0099
1391,CC#CC(C)C=O,-0.0256
1392,CC#CC(O)C=O,-0.0418
1393,CC(CC#C)C#C,0.0391
1394,CC(CC#C)C#N,0.0212
1395,CC(CC#N)C#C,0.0192
1396,CC(CC#N)C#N,0.0003
1397,NC(CC#C)C#N,0.0174
1398,NC(CC#N)C#C,0.012
1399,NC(CC#N)C#N,-0.0074
1400,OC(CC#C)C#C,0.0238
1401,OC(CC#C)C#N,0.0024
1402,OC(CC#N)C#C,0.006
1403,OC(CC#N)C#N,-0.0167
1404,CC(CC#C)C=O,-0.0277
1405,CC(CC#N)C=O,-0.0423
1406,CN(CC#C)C=O,0.0187
1407,CN(CC#N)C=O,-0.0013
1408,OC(CC#C)C=O,-0.0428
1409,OC(CC#N)C=O,-0.0634
1410,CC(CC=O)C#C,-0.0289
1411,CC(CC=O)C#N,-0.0443
1412,CC(NC=O)C#C,0.0207
1413,CC(NC=O)C#N,0.001
1414,CC(OC=N)C#C,0.0166
1415,CC(OC=N)C#N,-0.0024
1416,CC(OC=O)C#C,-0.0018
1417,CC(OC=O)C#N,-0.0218
1418,OC(CC=O)C#C,-0.0291
1419,OC(CC=O)C#N,-0.0442
1420,CC(CC=O)C=O,-0.0412
1421,CC(NC=O)C=O,-0.0361
1422,CC(OC=N)C=O,-0.0409
1423,CC(OC=O)C=O,-0.0483
1424,CN(CC=O)C=O,-0.0456
1425,OC(CC=O)C=O,-0.0521
1426,CC(=NC)NC=O,-0.0119
1427,CC(=NC)OC=O,-0.0171
1428,CN=C(N)NC=O,-0.0086
1429,CN=CN(C)C=O,-0.0124
1430,CC#CC(=O)CO,-0.0448
1431,CCC(=O)C#CC,-0.0431
1432,CC#CC(=O)NC,-0.0131
1433,CC#CC(=O)OC,-0.0302
1434,CCC(=O)CC#C,-0.0146
1435,CCC(=O)CC#N,-0.0345
1436,CNC(=O)CC#C,0.032
1437,CNC(=O)CC#N,0.0125
1438,COC(=O)CC#C,0.0102
1439,COC(=O)CC#N,-0.0094
1440,C#CCC(=O)CO,-0.0164
1441,C(C#N)C(=O)CO,-0.0366
1442,CCC(=N)NC=O,-0.0189
1443,CCC(=O)CC=O,-0.0377
1444,CCC(=O)NC=N,-0.0145
1445,CCC(=O)NC=O,-0.0281
1446,CCC(=O)OC=N,-0.0216
1447,CNC(=O)CC=O,-0.0266
1448,CNC(=O)NC=N,-0.0007
1449,CNC(=O)NC=O,-0.0073
1450,CNC(=O)OC=N,0.0052
1451,COC(=N)NC=O,-0.0098
1452,COC(=O)CC=O,-0.0321
1453,COC(=O)NC=N,-0.0008
1454,COC(=O)NC=O,-0.019
1455,C(C(=O)NC=O)N,-0.0325
1456,NCC(=O)OC=N,-0.0254
1457,C(C(=N)NC=O)O,-0.034
1458,C(C=O)C(=O)CO,-0.0406
1459,C(C(=O)NC=N)O,-0.0115
1460,C(C(=O)NC=O)O,-0.0299
1461,OCC(=O)OC=N,-0.0235
1462,CC#CC(C)CO,0.0614
1463,CC#CC(O)CO,0.0275
1464,CCC(C)C#CC,0.0641
1465,CCC(O)C#CC,0.0411
1466,COC(C)C#CC,0.0476
1467,CC(CO)CC#C,0.0538
1468,CC(CO)CC#N,0.0339
1469,CCC(C)CC#C,0.0553
1470,CCC(C)CC#N,0.0351
1471,CCC(O)CC#C,0.0489
1472,CCC(O)CC#N,0.0292
1473,CCN(C)CC#N,0.023
1474,COC(C)CC#C,0.0573
1475,COC(C)CC#N,0.0366
1476,OCC(O)CC#C,0.0396
1477,OCC(O)CC#N,0.0295
1478,CC(CO)CC=O,-0.0204
1479,CC(CO)NC=O,0.0375
1480,CC(CO)OC=N,0.0184
1481,CC(CO)OC=O,0.0013
1482,CCC(C)CC=O,-0.0192
1483,CCC(C)NC=O,0.0344
1484,CCC(C)OC=O,0.0105
1485,CCC(O)CC=O,-0.0202
