smiles,logP
Nc1cc(ccc1O)[N+]([O-])=O,1.395
C1(=O)C=C2CCC3C4CCC(O)(C(=O)COC(=O)CCC)C4(C)CC(O)C3C2(C)CC1,3.045
CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)C(F)(F)F,1.645
CC1CCCCC1,3.745
Cc1ccc(C(C)C)c(c1)OC(=O)NC,2.975
CCSCSP(=S)(OCC)OCC,3.695
C1=CC2=CC=C3C=CC=NC3=C2N=C1,1.915
[C@@H]12[C@@H]([C@H](C([C@H]1Cl)Cl)Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,6.215
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.215
CN1N(C(=O)C=C1C)C1=CC=CC=C1,0.3899999999999999
ClC1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,7.003333333333333
OC(C(C)(C)C)C,1.38
Cc1ccc(cc1)C(C)C,4.234
O=N(=O)c(ccc(OC(OC(C(O)C1O)CO)C1O)c2)c2,-0.4091666666666667
C1CC(C)(OO2)OC3OC(OCC)C(C)C4C23C1C(C)C(OC5OC(C(=O)O)C(O)C(O)C5O)C4,0.77
Cc1ccc(C)cc1,3.2566666666666664
Clc1c(-c2cc(Cl)c(Cl)cc2)c(Cl)ccc1Cl,6.35
COC1=CC(OC)=C(Cl)C2=C1C(=O)C1(O2)C(C)CC(=O)C=C1OC,2.05
OC(=O)COc1ccc(Cl)cc1,2.12
CC(C)CCO,1.29
N[Pt](Cl)(Cl)NC1CCCCC1,-0.1599999999999999
CCNc1nc(NCC)nc(SC)n1,2.67
[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,4.38
FC(Cl)(Cl)C(F)(Cl)Cl,2.69
ClC1=CC=C2C(OC3=C2C(Cl)=C(Cl)C(Cl)=C3Cl)=C1,6.66
O=P(Oc1ccccc1)(Oc2ccccc2)OCCCCCCCC(C)C,5.57
OCCN1CCN(CC\C=C2\C3=CC(=CC=C3SC3=C2C=CC=C3)C(F)(F)F)CC1,4.38
[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,2.65
CC1CCCCN1C(=O)CSP(=S)(OCCC)OCCC,4.17
Oc1ccc(Br)cc1Br,3.35
Oc1cc(Cl)cc(Cl)c1Cl,3.71
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,2.98
C1C2CC3CC1CC(C2)C3,4.111000000000001
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1,3.11
COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,1.8766666666666667
CCCCC1(CC)C(=O)NC(=O)NC1=O,1.7333333333333334
Cc1ccc(C)c(O)c1C,2.795
Clc1ccc(Cl)c2c1oc1c2c(Cl)cc(Cl)c1Cl,6.465
OC1CC(C2)C=CC12,1.115
CC(C)(C)c1cccc(O)c1,3.175
Cc1[nH]cc[n]1,0.365
OCCF,-0.795
CC1CCc2cc(F)cc3c2N1C=C(C(O)=O)C3=O,1.725
CC(C)N(N=O)C(C)C,1.505
CCCCCCCC=C,5.275
Clc1cc2cc(Cl)ccc2cc1,4.685
OCC1OC(C(O)C1O)N1C=NC2=C1N=CNC2=O,-1.975
CC(=O)Nc1ccc(I)cc1,2.585
CC(=O)Oc1ccc(cc1)NC(C)=O,0.925
CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12,6.033333333333334
CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,3.412
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,2.9766666666666666
CC1CCC(CC=1)C(C)(C)O,3.1299999999999994
Cc1ccc(C)c2ccccc12,4.492
CC(=O)O[Pt](N)(N)(Cl)(Cl)OC(C)=O,-2.036666666666666
CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O,7.58
CCCCOC(=O)c1cc(ccc1)C(=O)OCCCC,4.38
Clc1c2c(oc3c2ccc(Cl)c3Cl)c(Cl)cc1Cl,6.39
c1cccc2[nH]c3ccccc3c21,3.6
CCCCCOc1ccc(O)cc1,3.38
C[C@@]12CC[C@@H](CC1)C(C)(C)O2,2.62
Clc1ccc2ccccc2c1Cl,4.54
NC1=NC(N)=C2N=CN(C3CC(N=[N+]=[N-])C(CO)O3)C2=N1,0.12
NC1=NC(=O)C2=C(N1)N(COCCO)C=N2,-1.6800000000000002
COc1cccc(O)c1,1.46
[CH2:1]1[O:2][C@H:3]1[C@@H:4]1[CH2:5][O:6]1,-0.4
CC(C)(C)C(=O)OCN1C=C(F)C(=O)NC1=O,0.78
CC(=O)C(C)(C)C,1.08
NC1NC(=O)c2[n]c[n](COCCO)c2N=1,-1.6800000000000002
CN1CC(=O)N=C1N,-1.88
[O-][N+](=O)\N=C1\NCCN1CC1=CC=C(Cl)N=C1,0.4499999999999999
[O-][N+](=O)/N=C1\NCCN\1Cc1ccc(Cl)[n]c1,0.4499999999999999
CN[C@@H](C)[C@H](O)C1=CC=CC=C1,1.01
Nc1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)cc1,2.59
CCC(C)c1ccc(O)cc1,3.2
Cc1cc(C)ccc1,3.3200000000000003
Nc1cc(Cl)c(Cl)cc1Cl,3.5700000000000003
FC(F)(F)c1c2CC(C3N)CCC3c2ccc1,3.53
CCCCCC[N+]1=CC=CC=C1,-1.91
CC(N)=O,-1.106666666666667
CC(C)N[Pt](Cl)(Cl)NC(C)C,-0.4566666666666667
Clc1ccc(Cl)cc1,3.4293333333333336
CC(=O)OC1=CC=CC=C1C(O)=O,1.12
Clc1ccccc1Cl,3.426
ClC1C=C(Cl)C(Cl)C(Cl)C1Cl,3.758571428571429
Cc1cccc2c1cccc2C,4.497
Clc1cc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c(Cl)c1,7.005
ClC1=CC(Cl)=C(Cl)C(Cl)=C1C1=CC(Cl)=C(Cl)C=C1,7.135
Clc1c(Cl)cc(cc1Cl)-c1cc(Cl)c(Cl)cc1Cl,7.385
NC1NC(=S)c2[n]c[n]([C@H]3C[C@H](O)[C@@H](CO)O3)c2N=1,-0.675
NC1=NC(=S)C2=C(N1)N(C=N2)C1CC(O)C(CO)O1,-0.675
Cc1c(cccc1OC)OC,2.755
COc1ccccc1N,1.065
CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1,3.015
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,3.085
CCC(=O)Nc1cc(Cl)c(Cl)cc1,3.185
c1cc(N)ccc1S(=O)(=O)Nc2ccc(C(#N))cc2,1.715
Cl[Pt]1(Cl)(Cl)(Cl)NC2CCCCC2N1,-1.055
c1ccc[n]c1-c1cccc[n]1,1.615
ClCC(Cl)C=C,2.4850000000000003
N#Cc1ccc(Cl)cc1,2.3550000000000004
Clc1c(Br)cccc1N=C2NCCN2,1.935
C1CN=C(N1)NC2=C(C(=CC=C2)Br)Cl,1.935
CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,7.685
CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,4.1850000000000005
CCOC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.83
O=P(OCCCl)(OCCCl)OCCCl,1.54
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,5.375
CCCCCCCC,5.085333333333334
Clc1cccc2ccccc21,4.0538
Clc1ccc(cc1Cl)-c1c(Cl)c(Cl)cc(Cl)c1Cl,7.146666666666667
C1C(C)C(O)C(C)CC1,2.2825
Cc1cc(Cl)ccc1,3.392
CC(=O)Nc1ccc(Cl)cc1,2.026666666666667
O=C1O[Pt]2(NC3CCCCC3N2)OC1=O,-1.5433333333333332
BrCCBr,1.849
Cl[Pt](Cl)(NC1CCC1)NC1CCC1,0.2333333333333333
[O-][N+](=O)c1cc[n]cc1,0.47
CCCCc1ccc(N)cc1,3.046666666666667
Cc1cc(Cl)c(Cl)cc1Cl,4.67
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1.26
CCCCCC(O)\C=C\C1C(O)CC(=O)C1CCCCCCC(O)=O,3.09
CCCCNc1ccc(cc1)C(=O)OCCN(C)C,3.62
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,2.03
C1COCCN1,-0.97
Cc1ccc2C(=O)NC(=O)Nc2c1,0.66
CN1C2=C(N(CCO)C=N2)C(=O)N(C)C1=O,-0.38
CN(C)CNC(=O)c1ccccc1,0.74
CN(C)c1cccc[n]1,1.54
OC[C@@H]1O[C@@H](C[C@H]1O)N1C=C(F)C(=O)NC1=O,-1.27
CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CNC=N1)NC(=O)C(CC1=CC=C(OC)C=C1)NC(=O)N(C)CC(O)CO,1.31
CCC[N+]([O-])=O,0.76
CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CNC=N1)NC(=O)C(CC1=CC=C(OC)C=C1)NC(=O)N(C)CCOCOC,2.19
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,2.31
O=C1CN=C(c2cc(Cl)ccc2N1)c1ccccc1,3.04
CC2(C)Oc1ccc(C#N)cc1C(C2O)N3CCCC3=O,2.21
FC(F)(F)c1ccccc1,2.9
COP(=S)(Oc1cc(Cl)c(Cl)cc1Cl)OC,4.92
CCCCCCCCCCCO,4.547499999999999
CCCCCCC,4.519
[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,1.24
[H][C@@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@]([H])(O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,4.0075
Clc1cc(Cl)c(Cl)cc1,4.0842
Cc1cc2ccccc2cc1C,4.507
CN[Pt](Cl)(Cl)NC,-1.8066666666666664
[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,2.22
C1CC(C)(OO2)OC3OC(OCC)C(C)C4C23C1C(C)C(O)C4,2.035
Nc1cc(ccc1N)[N+]([O-])=O,0.985
OCCC1N[Pt](Cl)(Cl)NC1C1=CC=C(F)C=C1,-0.345
CC1N[Pt](Cl)(Cl)NC1C1=CC=C(F)C=C1,0.035
CCOP(=S)(Oc1[n][n](c[n]1)-c1ccccc1)OCC,3.445
CC(C)N(CC[C@](C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C,2.475
Brc1cc(Br)cc(Br)c1N=C2NCCN2,2.645
CNC(C)Cc1ccccc1,2.175
Clc3c(c(cc2c3oc1c2ccc(c1Cl)Cl)Cl)Cl,6.365
Cc1[n]c(NC(=O)NS(=O)(=O)c2ccccc2Cl)[n]c([n]1)OC,1.895
C1CN=C(N1)NC2=C(C=C(C=C2Br)Br)Br,2.645
Oc1ccccc1Cl,2.045
ClC1=CC(=C(Cl)C=C1)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,6.744999999999999
ClC1=CC=C2OC3=C(C=C(Cl)C=C3)C2=C1,5.545
NCCCCC(NC(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCCC1C(O)=O,-1.115
c1ccc2c3c(cccc31)-c1ccccc1-2,5.055
Oc1ccc(cc1)N=O,1.185
COC(=O)[C@H]1[C@@H]2CC[C@H](C[C@H]1OC(=O)C1=CC=CC=C1)N2C,2.195
C\C=C\C=C\C,2.905
FC(F)(F)c1[nH]c2cc(Cl)c(Cl)c(Cl)c2[n]1,3.975
NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,-1.115
COc1ccc(cc1)C#N,1.595
[O-][N+](=O)c1cc(Cl)c(Cl)cc1,3.15
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,2.3233333333333337
C1CCCC1,2.8975
Cl[Pt](Cl)(NC1CCCC1)NC1CCCC1,0.94
OC1COC2C(COC12)O[N+]([O-])=O,-0.2766666666666666
OC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,1.6666666666666667
OC(=O)COc1ccc(Cl)cc1Cl,2.723333333333333
OC1=C(Br)C=C(Br)C=C1Br,3.9866666666666655
COc1ccc(O)cc1,1.4433333333333334
ClC1=CC(Cl)C(Cl)C(Cl)C1,3.62
C1CN=C(N1)NC2=C(C=C(C=C2Cl)Br)Cl,2.56
ClC1=CC2=C(OC3=C(O2)C=CC=C3)C=C1Cl,5.699999999999999
CC(CCC(=O)N)n1nnc2ccccc12,1.25
c1cc(Cl)ccc1Oc2c(Cl)c(Cl)cc(Cl)c2,6.109999999999999
CCCc1ccc(O)cc1,3.1
ClC(Cl)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6.119999999999999
C=CCN(CC=C)C(=O)C(Cl)Cl,1.74
O=C(Nc1cc(Cl)c(Cl)cc1)C1CC1,3.73
Cc1ccc(cc1)N(C)C,2.71
CC1(C)C(\C=C(/Cl)C(F)(F)F)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,6.9
C1CCCCN1c1ccccc1,2.88
Clc1cc(Br)cc(Cl)c1N=C2NCCN2,2.56
COc1cccc(Br)c1,3.13
COC12C3NC3CN1C1=C(C2COC(N)=O)C(=O)C(NC2=CN=CC=C2N)=C(C)C1=O,-0.42
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O,0.4
CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CNC=N1)NC(=O)C(CC1=CC=C(OC)C=C1)NC(=O)N1CCOCC1,2.01
O=C1NC=Nc2[n]c[nH]c21,-1.21
CNC(=O)Oc1ccccc1C1OCCO1,0.77
OCCCc1ccccc1,1.7799999999999998
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1[n]c(C)cc(C)[n]1,1.2999999999999998
[O-][N+](=O)c1c(O)cccc1O,1.46
IC1=CC(I)=C2O[Pt]3(N[C@@H]4CCCC[C@H]4N3)OC(=O)C2=C1,3.2
OC1=C(Br)C=C(C=C1Br)C#N,2.7
CCN1CC(OC1=O)C(O)C(CC1CCCCC1)NC(=O)C(CC1=CNC=N1)NC(=O)C(CC1=CC=C(OC)C=C1)NC(=O)N(C)CCOCOCCOC,1.93
C[C@H](CC1=CC=CC=C1)N(C)CC#C,2.8
CC(C)(C)[C@@H](O)[C@H](OC1=CC=C(Cl)C=C1)N1C=NC=N1,3.18
CC(C)C1O[C@@H]2CN[Pt]3(NC[C@H]2O1)OC(=O)C1=CC(I)=CC(I)=C1O3,3.2
CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,2.2
Clc1cc2Oc3c(Oc2c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c3Cl,8.1
CCCC1COC(C[n]2c[n]c[n]2)(O1)c1ccc(Cl)cc1Cl,3.640000000000001
CN1C=C(C(=O)C(=C1)c1ccccc1)c1cc(ccc1)C(F)(F)F,3.023333333333333
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,5.593333333333334
CCC(C)c1ccccc1,4.5633333333333335
C1OC1C2CO2,-0.4000000000000001
CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,1.01
Cc1cc2ccccc2c(C)c1,4.517
c1c2cc3ccccc3cc2cc2ccccc21,5.774666666666666
OC(=O)COc1ccc(F)cc1,1.5099999999999998
COC(=O)C(C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl,4.666666666666667
ClC12C(Cl)(Cl)C(C(C(Cl)C3Cl)C2C3Cl)(Cl)C(Cl)=C1Cl,6.2162500000000005
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,8.965
ClC1=CC=C(C=C1)C1=C(Cl)C=CC(Cl)=C1Cl,5.855
CC(=C)CN(CC)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,5.015000000000001
O=C1OCc2c1c(Cl)c(Cl)c(Cl)c2Cl,3.105
CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,4.275
Clc1cc(-c2cccc(Cl)c2Cl)c(Cl)cc1,5.904999999999999
O=C(CC)OC(Cc2ccccc2)(C(C)CN(C)C)c1ccccc1,4.275
COCCNCc1cc2cc([s]c2[s]1)S(N)(=O)=O,0.415
SC1=C2NC=NC2=NC=N1,-0.0849999999999999
CN1CCC23CCCCC2C1CC1=C3C=C(O)C=C1,3.205
CCc1ccccc1N,1.835
[CH3:5][C@@H:4]([N:6]([C:7](=[O:8])[C:9]1=[CH:14][CH:13]=[CH:12][CH:11]=[CH:10]1)[C:15]1=[CH:22][C:20]([Cl:21])=[C:18]([F:19])[CH:17]=[CH:16]1)[C:2]([OH:1])=[O:3],2.995
c1ccc2N(CCN(C)C)C(=O)C(OC(=O)C)C(c3ccc(OC)cc3)Sc2c1,2.795
Oc1ccc(Cl)c(Cl)c1Cl,3.705
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,2.995
CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,3.286666666666666
Cc1cccc(CC)c1N(C(C)COC)C(=O)CCl,3.015
Cl/C=C\Cl,1.975
CCCCCCCCC,5.5183333333333335
ClC1(Cl)C2(Cl)C3CC(Cl)C(Cl)C3C1(Cl)C(Cl)=C2Cl,6.126666666666666
Cc1cc(O)cc(C)c1Cl,3.4000000000000004
OC(=O)c1[n]c(Cl)ccc1Cl,1.0
OC(=O)C1=CC=C(O)C=C1O,1.57
CC(C)(C)C1CCC(O)CC1,3.103333333333333
c1cc2C(OC(=O)N)C(OC(=O)N)C3CCCCC3c2cc1,2.27
CC1=CC=CC=C1,2.7062
CCCCCCCCCCC,6.4662500000000005
CCCC(=O)NC(CC1=CC=C(OC)C=C1)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC1CCCCC1)C(O)C1CN(CC)C(=O)O1,2.76
c1cccc2c3ccc[n]c3ccc21,3.34
CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O,3.51
CC(C)C(NC(=O)C(CC1=CC=CC=C1)NC(C)=O)C(=O)NC(C)C(N)=O,-2.1
OC(=O)COc1cc(I)ccc1,2.53
[O-][N+](=O)c1cc(ccc1)-c1ccccc1,3.78
COc1ccccc1Cl,2.59
OC(=O)COc1cc(Cl)c(Cl)cc1Cl,3.22
CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,2.78
Nc1ccccc1Br,2.2
NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F,0.45
COCOC,0.09
O=C1C=CC2=CC=CNC2=C1,1.89
Cc1ccccc1OC(C)=O,2.02
C1CN2CCC1CC2,1.29
BrCBr,1.79
Oc1cc2ccc[n]c2cc1,1.89
CC1=NON(=O)=C1C(=O)C,0.89
CC1=N(=O)ON=C1C(=O)C,0.89
c1ccccc1C(OC)C(C)NC,1.96
Cc1ccc(cc1)C(C)=O,2.19
[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,4.17
[CH3:1][O:2][C:3](=[O:4])[C@H:5]([CH3:6])[O:7][C:8]1=[CH:22][CH:21]=[C:11]([O:12][C:13]2=[C:19]([Cl:20])[CH:18]=[C:16]([Cl:17])[CH:15]=[CH:14]2)[CH:10]=[CH:9]1,4.71
Oc1ccccc1I,2.56
ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC(Cl)=C(Cl)C=C1,6.49
ClC1=CC(Cl)=C(C=C1)C1=C(Cl)C(Cl)=CC=C1Cl,6.22
ClC1=CC=C(C=C1)C1=C(Cl)C=C(Cl)C=C1Cl,6.12
CC(C)/N=C1/C=C2C(C=C/1Nc1ccc(Cl)cc1)=Nc1ccccc1N2c1ccc(Cl)cc1,7.57
NC(CC1=CC=C(O)C=C1)C(O)=O,-2.15
CCC(=O)CC,0.8666666666666667
OC(CO)CO,-1.836666666666667
Clc1cc(Cl)c(cc1)-c1cc(Cl)c(Cl)c(Cl)c1Cl,7.373333333333334
Cc1ccc(Cl)cc1,3.417
Clc1cc2ccccc2cc1,4.01225
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc32)C(F)(F)F)CC1,4.423333333333333
ClC1=C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.290000000000001
CC(=O)N1CCCC1C(=O)NC(CC1=CC=CC=C1)C(N)=O,-2.155
CC(C)(C#C)NC(=O)c1cc(Cl)cc(Cl)c1,3.345
OC(=O)C(Cc1ccccc1)NC(=O)C2CCCN2,-2.155
O=C1OC(=O)c2ccccc12,1.515
CNCC(O)C1=CC(O)=C(O)C=C1,-1.285
CCOc1ccccc1O,1.765
NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC1=CC=C(O)C=C1)C(O)=O,-1.215
CS(=O)(=O)CCCOc1ccc(N(=O)(=O))cc1,1.015
NC(N)=NC1=NC(CSCC\C(N)=N\S(N)(=O)=O)=CS1,-0.7250000000000001
ClCCN(CCCl)P1(=O)NCCCO1,0.7150000000000001
Oc1ccc(CC(NC(C)=O)C(N)=O)cc1,-0.7849999999999999
N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,-0.185
CC(=C)C(=O)OCCO,0.385
COc1cc2[n]cccc2cc1,2.285
O=S1(=O)N=C(Nc2ccccc12)c1ccccc1,1.695
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,3.315
[C-]#[N+]c1cc(Cl)ccc1OP(=S)(OC)OC,3.495
ClC1=CC=C(C=C1)C1=CC(Cl)=C(Cl)C(Cl)=C1,6.445
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.505
CCN(CC)CCS\C(=N/O)C1=NC(=NO1)C1=CC=CC=C1,2.965
CCc1ccccc1,3.235
C[Si](C[n]1c[n]c[n]1)(c1ccc(F)cc1)c1ccc(F)cc1,3.785
S=P(OC)(OC)Oc1c(C#N)cc(Cl)cc1,3.495
CCN(CC)CCSC(=NO)c1nc(no1)c2ccccc2,2.965
c1cc(N)ccc1S(=O)(=O)Nc2c(N(=O)=O)cccc2,2.195
c1ccc2C(C3)CC(NCCC)C3c2c1,3.215
Nc1cc(Cl)ccc1Cl,2.835
CC(C)C1=CC(C(C)C)=C2O[Pt](N)(N)OC(=O)C2=C1,4.185
CCCCCCCCCCCCC,7.4155
ClC1(Cl)C2(C(Cl)Cl)C(Cl)C(Cl)C(C2(C(Cl)Cl)CCl)C1,5.843333333333334
Clc1cc(-c2cc(Cl)c(Cl)cc2)c(Cl)cc1,6.273333333333333
OC(C(CCC1C)C(C)C)C1,3.2875
C(=CCl)Cl,1.9825
Oc1c(Cl)cccc1Cl,2.7433333333333336
Clc3c(c(c(c2c3Oc1c(cccc1Cl)O2)Cl)Cl)Cl,6.4
Cc1cc(ccc1[N+]([O-])=O)OP(=S)(OC)OC,3.4
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,5.3
CCOC(=O)C1CNC(=O)CC1C(=O)OCC,0.07
BrC1=CC=C(OC2=CC=CC=C2Br)C(Br)=C1,5.6075
CC(C)c1ccc(N)cc1,2.423333333333334
BrC1=CC=C(OC2=CC=C(Br)C=C2Br)C=C1,5.830000000000001
COC(=O)C1=CC=CC=C1O,2.47
[Cl:20][C:19]([Cl:21])([Cl:22])[C@@H:15]([NH:16][CH:17]=[O:18])[N:12]1[CH2:11][CH2:10][N:9]([CH2:14][CH2:13]1)[C@@H:5]([NH:6][CH:7]=[O:8])[C:2]([Cl:1])([Cl:3])[Cl:4],2.12
Cc1cccc(c1S(=O)(=O)NC(=O)Nc1[n]c([n]c([n]1)OCC(F)(F)F)N(C)C)C(=O)OC,3.48
c1c2ccccc2c2ccc3cccc4ccc1c2c34,6.05
CNc1ccccc1,1.74
CC(C)=CCCC(=C)C=C,4.25
CC1Nc2cc(Cl)ccc2S(=O)(=O)N=1,1.29
CN1CCCC1=O,-0.46
CCC(C)O,0.69
NC1=CC=C(C=C1)S(N)(=O)=O,-0.7
NC1[C@@H]2CN(C[C@H]12)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O,0.2299999999999999
C1(=O)C=C2CCC3C4CCC(O)(C(=O)COC5C(O)C(O)C(O)C(CO)O5)C4(C)CC(O)C3C2(C)C=C1,0.19
OC(=O)COc1ccccc1Cl,1.94
[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C,1.66
CC(C)(C)[N+]([O-])=O,1.09
C1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.45
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],3.24
Oc1ccc(Br)cc1,2.51
O=C(c(cccc1)c1)c(ccc(O)c2)c2,2.99
OC(=O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.5600000000000005
[O-][N+](=O)c1cc(Cl)ccc1Cl,3.0066666666666664
c1cc(O)ccc1C=CC(=O)O,1.5716666666666663
N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,-0.3833333333333333
COC(=O)C1C(O)CCC2CN3CCC4=C(NC5=C4C=CC=C5)C3CC12,2.6366666666666667
CC(C1CC1)C(O)(C[n]1c[n]c[n]1)c1ccc(Cl)cc1,2.995
Clc1c(Cl)cccc1Cl,4.1422
CC1CCC(CC=1)C(C)=C,4.464444444444444
COc1ccc(C=O)cc1,1.653333333333333
Oc1cccc2ccc[n]c21,1.9566666666666668
Clc1c2ccccc2c(Cl)c(Cl)c1Cl,5.825
CNC1C=NN(C(=O)C=1Cl)c1cc(ccc1)C(F)(F)F,2.375
CN1CCC[C@@H]1C1=CC=CN=C1,1.245
OC(=O)CCCCC(O)=O,0.155
CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,0.925
Cc1c[n]c[n]c1,0.085
[H]OC(=O)[C@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12,-0.195
[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0.055
COC1N(C2CC(F)C(CO)O2)C(=O)NC(=O)C1(C)I,0.525
Cl[Pt]1(Cl)(Cl)(Cl)N[C@H]2CCCC[C@@H]2N1,-1.105
NCC1(CC(O)=O)CCCCC1,-1.175
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,3.935
