,smiles,mu
826,C(#N)C(F)(F)F,1.5146
827,C(=O)C(F)(F)F,1.5527
828,C(C(F)(F)F)N,2.7647
829,C(C(F)(F)F)O,3.0238
830,CCC(F)(F)F,2.0586
831,Cc1cc([nH]c1)C,1.7549
832,Cc1cc(oc1)C,0.6525
833,Cc1cc(c[nH]1)N,1.7982
834,Cc1cc(co1)N,1.4862
835,Cc1cc(c[nH]1)O,1.9591
836,Cc1cc(co1)O,2.07
837,Cc1cc([nH]c1)N,1.4975
838,Cc1cc([nH]c1)O,0.8606
839,Cc1c[nH]c(n1)O,1.8932
840,Cc1cc(oc1)N,1.5216
841,Cc1coc(n1)N,1.5474
842,Cc1coc(n1)O,2.5185
843,Cc1c[nH]c(n1)C,3.2012
844,Cc1coc(n1)C,1.0064
845,Cc1nc(co1)N,1.2965
846,Cc1[nH]cc(n1)O,2.949
847,Cc1nc(co1)O,1.1474
848,c1c(c[nH]c1N)N,1.9695
849,c1c(coc1N)N,2.4064
850,c1c(c[nH]c1N)O,2.2284
851,c1c(coc1N)O,2.7516
852,c1c(c[nH]c1O)N,1.1622
853,c1c(nc([nH]1)O)N,1.7543
854,c1c(nc(o1)O)N,2.3447
855,c1c(nc(o1)N)N,2.1678
856,c1c(nc([nH]1)N)O,3.1172
857,c1c(nc(o1)N)O,2.3094
858,c1c(c[nH]c1O)O,2.0191
859,c1c(nc([nH]1)O)O,1.7847
860,Cc1ccc([nH]1)C,1.8965
861,Cc1ccc(o1)C,0.1269
862,Cc1ccc([nH]1)N,1.4242
863,Cc1ccc(o1)N,1.3555
864,Cc1ccc([nH]1)O,0.8444
865,Cc1cnc(o1)C,1.7659
866,Cc1cnc(o1)N,1.9777
867,Cc1cnc([nH]1)O,2.3274
868,Cc1cnc(o1)O,0.7781
869,Cc1ncc(o1)N,2.5916
870,Cc1[nH]c(cn1)O,2.6666
871,c1cc([nH]c1N)N,0.3173
872,c1cc(oc1N)N,2.0265
873,c1cc([nH]c1N)O,0.343
874,c1cc(oc1N)O,2.0293
875,c1c(oc(n1)N)N,2.9043
876,c1c([nH]c(n1)O)N,1.9578
877,c1c(oc(n1)O)N,1.1577
878,c1cc([nH]c1O)O,0.4363
879,c1c([nH]c(n1)O)O,1.5885
880,CC1=CNC(=N)O1,3.5255
881,Cc1c[nH]c(=O)[nH]1,3.995
882,Cc1c[nH]c(=O)o1,4.7534
883,CC1=COC(=N)N1,3.7223
884,CC1=COC(=N)O1,3.9101
885,Cc1coc(=O)[nH]1,5.1359
886,Cc1coc(=O)o1,4.8929
887,NC1=CNC(=N)O1,4.0951
888,c1c([nH]c(=O)[nH]1)N,4.7064
889,c1c(oc(=O)[nH]1)N,5.1829
890,NC1=COC(=N)O1,3.0803
891,c1c([nH]c(=O)o1)N,5.6891
892,c1c(oc(=O)o1)N,5.5589
893,OC1=CNC(=N)O1,2.3767
894,c1c([nH]c(=O)[nH]1)O,4.6832
895,c1c(oc(=O)[nH]1)O,3.114
896,OC1=COC(=N)N1,4.0805
897,OC1=COC(=N)O1,2.3081
898,c1c(oc(=O)o1)O,3.6671
899,Cc1ccn(c1)C,1.8384
900,Cn1ccc(c1)N,1.8575
901,Cn1ccc(c1)O,1.7744
902,Cc1cn(cn1)C,3.5741
903,Cn1cc(nc1)N,3.1927
904,Cn1cc(nc1)O,3.0931
905,N=C1C=COC=N1,3.2038
906,N=C1N=CNC=N1,6.8848
907,N=C1N=COC=N1,4.1255
908,c1c[nH]ccc1=O,6.5185
909,c1c[nH]cnc1=O,7.3926
910,c1coccc1=O,3.7714
911,c1cocnc1=O,4.7817
912,c1nc(=O)nco1,5.2453
913,N=C1NC=NC=N1,2.5204
914,N=C1OC=CC=C1,3.2154
915,N=C1OC=CC=N1,4.7952
916,N=C1OC=CN=C1,2.6467
917,N=C1OC=NC=C1,1.2327
918,N=C1OC=NC=N1,3.1519
919,c1cc[nH]c(=O)c1,4.0148
920,c1c[nH]c(=O)nc1,5.7625
921,c1cncc(=O)[nH]1,3.9263
922,c1cnc[nH]c1=O,2.1772
923,c1[nH]c(=O)ncn1,4.2703
924,c1ccoc(=O)c1,4.4021
925,c1cnc(=O)oc1,5.4728
926,c1coc(=O)cn1,3.0076
927,c1cncoc1=O,2.3383
928,c1ncoc(=O)n1,3.3389
929,Cc1ccccc1,0.325
930,Cc1ccncc1,2.5781
931,Cc1cccnc1,2.344
932,Cc1cnccn1,0.5825
933,Cc1cncnc1,2.678
934,Cc1ccccn1,1.7418
935,Cc1ncccn1,1.565
936,Cc1cnccn1,0.5825
937,Cc1ccncn1,2.4107
938,Cc1ncncn1,0.7915
939,c1ccc(cc1)N,1.6318
940,c1cc(cnc1)N,3.1429
941,c1cnc(cn1)N,2.024
942,c1c(cncn1)N,3.7857
943,c1ccnc(c1)N,1.8847
944,c1cnc(nc1)N,0.6185
945,c1cnc(cn1)N,2.0249
946,c1cncnc1N,3.6179
947,c1ncnc(n1)N,2.6127
948,c1ccc(cc1)O,1.255
949,c1cnccc1O,2.6912
950,c1cc(cnc1)O,3.3459
951,c1cnc(cn1)O,1.3923
952,c1c(cncn1)O,2.7383
953,c1ccnc(c1)O,1.0777
954,c1cnc(nc1)O,2.4022
955,c1cnc(cn1)O,1.3923
956,c1cncnc1O,1.3708
957,c1ncnc(n1)O,1.4464
958,Cc1cc[nH]c1C,1.7538
959,Cc1ccoc1C,0.7256
960,Cc1c(nc[nH]1)C,3.4972
961,Cc1c(ocn1)C,1.8213
962,Cc1c(cc[nH]1)N,1.4211
963,Cc1c(cco1)N,1.5904
964,Cc1c(nco1)N,1.819
965,Cc1cc[nH]c1N,1.0524
966,Cc1ccoc1N,1.5911
967,Cc1c(ocn1)N,2.2985
968,Cc1c(cc[nH]1)O,1.4469
969,Cc1c(cco1)O,1.5353
970,Cc1c(nc[nH]1)O,2.7987
971,Cc1c(nco1)O,0.4735
972,Cc1cc[nH]c1O,0.8011
973,Cc1c([nH]cn1)O,2.6012
974,c1coc(c1N)N,1.0632
975,c1nc(c(o1)N)N,1.5706
976,c1c[nH]c(c1O)N,0.5059
977,c1coc(c1O)N,0.8686
978,c1[nH]c(c(n1)O)N,1.8025
979,c1nc(c(o1)N)O,0.9287
980,c1c[nH]c(c1N)O,0.4919
981,c1[nH]c(c(n1)N)O,1.4602
982,c1coc(c1N)O,0.5369
983,c1c[nH]c(c1O)O,1.2175
984,c1[nH]c(c(n1)O)O,1.6377
985,Cc1c[nH]cc1C,1.553
986,Cc1c[nH]cc1N,1.7114
987,Cc1c[nH]cc1O,1.7284
988,Cc1cocc1C,1.0697
989,Cc1cocc1N,1.8042
990,c1c(c(c[nH]1)N)N,1.2377
991,c1c(c(c[nH]1)O)N,3.1268
992,c1c(c(co1)N)N,1.5036
993,c1c(c(c[nH]1)O)O,2.9398
994,Cc1cccn1C,2.0775
995,Cn1cccc1N,1.725
996,Cn1cccc1O,1.1867
997,Cc1nccn1C,3.7673
998,Cn1ccnc1O,2.452
999,Cc1cncn1C,4.0475
1000,Cn1cncc1O,3.2284
1001,Cn1cc[nH]c1=O,3.4953
1002,CN1C=COC1=N,3.115
1003,Cn1ccoc1=O,4.5793
1004,C#Cc1ccc[nH]1,1.6894
1005,C#Cc1ccco1,0.9458
1006,C#Cc1cnc[nH]1,3.156
1007,C#Cc1cnco1,1.2645
1008,C#Cc1[nH]ccn1,3.6066
1009,C#Cc1ncco1,1.4875
1010,c1cc([nH]c1)C#N,4.4099
1011,c1cc(oc1)C#N,4.7027
1012,c1c([nH]cn1)C#N,3.5836
1013,c1c(ocn1)C#N,2.7733
1014,c1cnc([nH]1)C#N,5.4748
1015,c1coc(n1)C#N,4.7347
1016,C#Cc1cc[nH]c1,2.834
1017,C#Cc1c[nH]cn1,4.1333
1018,C#Cc1ccoc1,0.4381
1019,C#Cc1cocn1,1.6111
1020,c1c[nH]cc1C#N,6.359
1021,c1c(nc[nH]1)C#N,7.3289
1022,c1cocc1C#N,3.9819
1023,c1c(nco1)C#N,4.6457
1024,c1cc([nH]c1)C=O,4.3627
1025,c1cc(oc1)C=O,4.0399
1026,c1c([nH]cn1)C=O,4.5223
1027,c1c(ocn1)C=O,1.8419
1028,c1cnc([nH]1)C=O,5.8712
1029,c1coc(n1)C=O,4.3222
1030,c1c[nH]cc1C=O,4.6613
1031,c1c(nc[nH]1)C=O,6.8913
1032,c1cocc1C=O,3.0141
1033,c1c(nco1)C=O,4.2594
1034,c1ccn(c1)C=O,2.3278
1035,c1cn(cn1)C=O,2.9341
1036,CN=c1[nH]cco1,3.1203
1037,CN=c1occo1,3.0669
1038,CCc1ccc[nH]1,1.8514
1039,CCc1ccco1,0.4655
1040,CCc1cnco1,2.097
1041,CCc1[nH]ccn1,3.4175
1042,CCc1ncco1,1.3811
1043,CNc1ccc[nH]1,1.4034
1044,CNc1ccco1,1.5031
1045,CNc1cnco1,3.0627
1046,CNc1ncco1,1.8321
1047,COc1ccc[nH]1,3.0463
1048,COc1ccco1,1.0339
1049,COc1cnc[nH]1,3.1775
1050,COc1cnco1,2.8014
1051,COc1[nH]ccn1,2.1716
1052,COc1ncco1,0.2234
1053,c1coc(n1)CN,1.6418
1054,c1cc([nH]c1)CO,2.1981
1055,c1cc(oc1)CO,1.3285
1056,c1c([nH]cn1)CO,4.8687
1057,c1c(ocn1)CO,1.7385
1058,c1cnc([nH]1)CO,3.2061
1059,c1coc(n1)CO,2.6712
1060,CCc1cc[nH]c1,1.7799
1061,CCc1c[nH]cn1,3.33
1062,CCc1ccoc1,0.8155
1063,CCc1cocn1,1.3152
1064,CNc1cc[nH]c1,1.3933
1065,CNc1c[nH]cn1,2.7506
1066,CNc1ccoc1,1.735
1067,CNc1cocn1,1.601
1068,COc1cc[nH]c1,2.4475
1069,COc1c[nH]cn1,2.5599
1070,COc1ccoc1,0.9543
1071,COc1cocn1,0.1961
1072,c1c[nH]cc1CO,2.786
1073,c1c(nc[nH]1)CO,2.0241
1074,c1cocc1CO,1.4662
1075,c1c(nco1)CO,1.1142
1076,CCn1cccc1,2.0863
1077,CCn1ccnc1,4.0161
1078,c1cc2n(c1)CC2,2.0543
1079,c1c2n(cn1)CC2,4.057
1080,c1cn2c(n1)CC2,3.7353
1081,CC#CC(C)(C)C,0.1784
1082,CC#CC(C)(C)O,1.3077
1083,CC(C)(C)CC#C,0.6059
1084,CC(C)(C)CC#N,3.9293
1085,CC(C)(CC#C)O,1.8257
1086,CC(C)(CC#N)O,4.8099
1087,CC(C)(C)CC=O,2.673
1088,CC(C)(C)NC=O,3.6006
1089,CC(C)(C)OC=O,4.3411
1090,CC(C)(CC=O)O,3.4854
1091,CC(C)(C)CCO,1.3499
1092,CC(C)(CCO)O,0.1324
1093,CCCC(C)(C)C,0.0484
1094,CCCC(C)(C)O,1.2727
1095,CCOC(C)(C)C,0.9971
1096,CC(C)(C)COC,0.9723
1097,CC(C)(COC)O,0.3832
1098,CC(=O)C(C)(C)C,2.5974
1099,CC(=O)C(C)(C)O,2.5591
1100,CC(C)(C)C(=O)N,3.3918
1101,CC(C)([NH3+])C([O-])=O,5.0399
1102,CC(C)(C(=O)N)O,4.672
1103,CC(C)C(C)(C)C,0.0493
1104,CC(C)C(C)(C)O,1.3142
1105,CC(O)C(C)(C)C,1.4315
1106,CC(O)C(C)(C)O,1.6833
1107,CC(=N)NC(=O)C,5.0811
1108,CC(=N)NC(=O)N,5.6702
1109,CC(=N)OC(C)=O,2.203
1110,CC(=N)OC(N)=O,4.0603
1111,CC(=O)CC(=O)C,1.4832
1112,CC(=O)CC(=O)N,2.5427
1113,CC(=O)NC(=O)C,5.8524
1114,CC(=O)NC(=N)N,0.6907
1115,CC(=O)NC(=O)N,6.0988
1116,NC(=[NH2+])CC([O-])=O,0.6587
1117,C(C(=O)N)C(=O)N,3.3056
1118,C(=O)(N)NC(=O)N,5.8161
1119,CC(C)CC(=O)C,2.4533
1120,CC(C)CC(=O)N,3.3356
1121,CC(C)NC(=O)C,3.4322
1122,CC(C)NC(=O)N,3.3841
1123,CC(C)OC(=O)C,1.851
1124,CC(C)OC(=O)N,2.2997
1125,CC([NH3+])CC([O-])=O,6.4355
1126,CC(O)CC(C)=O,3.5646
1127,CC(O)CC(N)=O,4.7725
1128,C[NH+](C)CC([O-])=O,5.0268
1129,CC(C)CC(C)C,0.0889
1130,CC(C)CC(C)O,1.3628
1131,CC(C)OC(C)C,1.0249
1132,CC(O)CC(C)O,0.5234
1133,CC1(C)CC(=N)O1,3.0346
1134,CC1(CC(=O)C1)C,2.9233
1135,CC1(CC(=O)N1)C,3.9727
1136,CC1(CC(=O)O1)C,4.3041
1137,CC1(CC(=O)C1)O,3.2015
1138,CC1(CC(C1)O)C,1.5303
1139,CC1(O)CC(O)C1,0.459
1140,CC1CC(C1)(C)C,0.0846
1141,CC1CC(C)(C)O1,1.5121
1142,CC1CC(C)(O)C1,1.3766
1143,CC1(CN(C1)C)O,1.9153
1144,CC1(CC1(C)C)C,0.0814
1145,CC1(C)CC1(C)O,1.2791
1146,CC1(C(O1)(C)C)C,1.7675
1147,CC1(O)CC1(C)O,2.4283
1148,CC12CC(C)(C1)C2,0.0002
1149,CC12CC(C)(C1)O2,1.6818
1150,CC12CC(O)(C1)C2,1.4144
1151,OC12CC(O)(C1)C2,1.2552
1152,CC(C)(C#C)C#C,0.6206
1153,CC(C)(C#C)C#N,3.8233
1154,CC(C)(C#N)C#N,4.3801
1155,CC(N)(C#C)C#N,2.6809
1156,CC(C#N)(C#N)N,3.8645
1157,CC(C#C)(C#C)O,1.0521
1158,CC(O)(C#C)C#N,3.2896
1159,CC(C#N)(C#N)O,2.7538
1160,CC(C)(C=O)C#C,2.2331
1161,CC(C)(C=O)C#N,2.9908
1162,CC(O)(C=O)C#C,2.8796
1163,CC(O)(C=O)C#N,3.7367
1164,CC(C)(C=O)C=O,3.471
1165,CC(C=O)(C=O)O,0.8963
1166,CC(C)(CO)C#C,1.2828
1167,CC(C)(CO)C#N,3.7159
1168,CC(N)(CN)C#N,4.8411
1169,CC(N)(CO)C#N,2.6311
1170,CC(O)(CN)C#N,5.7183
1171,CC(O)(CO)C#C,2.0516
1172,CC(O)(CO)C#N,4.8329
1173,CCC(C)(C)C#C,0.6494
1174,CCC(C)(C)C#N,4.0456
1175,CCC(C)(N)C#N,4.6215
1176,CCC(C)(O)C#C,1.1577
1177,CCC(C)(O)C#N,3.3517
1178,CC(C)(C#N)NC,4.2439
1179,CC(C)(C#C)OC,1.4882
1180,CC(C)(C#N)OC,4.7434
1181,CC(C)(CO)C=O,2.6858
1182,CC(O)(CO)C=O,3.0185
1183,CCC(C)(C)C=O,2.64
1184,CCC(C)(O)C=O,2.8744
1185,CC(C)(C=O)OC,2.7111
1186,CC(C)(CO)CO,2.6199
1187,CC(CO)(CO)O,3.2052
1188,CCC(C)(C)CC,0.0668
1189,CCC(C)(C)CO,1.3701
1190,CCC(C)(C)OC,1.0638
1191,CCC(C)(CC)O,1.3308
1192,CCC(C)(O)CO,2.265
1193,CC(C)(CO)OC,0.3321
1194,CC#CCC(=O)C,2.3414
1195,CC#CCC(=O)N,3.2208
1196,CC#CCC(C)C,0.1818
1197,CC#CCC(C)O,1.5386
1198,CC(=O)C#CC#C,3.0502
1199,CC(=O)C#CC#N,3.6118
1200,C#CC#CC(=O)N,3.7399
1201,C(#CC(=O)N)C#N,4.9028
1202,CC(=O)C#CC=O,2.9665
1203,C(=O)C#CC(=O)N,3.6824
1204,CC(=N)OCC#C,1.3863
1205,CC(=N)OCC#N,1.9312
1206,CC(=O)CCC#C,2.4369
1207,CC(=O)CCC#N,3.8066
1208,CC(=O)NCC#C,3.261
1209,CC(=O)NCC#N,3.9932
1210,CC(=O)OCC#C,1.5599
1211,CC(=O)OCC#N,2.8236
1212,C#CCCC(=O)N,3.5015
1213,C(CC(=O)N)C#N,4.8662
1214,C#CCNC(=O)N,3.4698
1215,C(C#N)NC(=O)N,4.1819
1216,C#CCOC(=O)N,2.2526
1217,C(C#N)OC(=O)N,4.0484
1218,CC(=N)OCC=O,3.7148
1219,CC(=O)CCC=O,3.4013
1220,CC(=O)CNC=O,2.8014
1221,CC(=O)COC=N,4.8085
1222,CC(=O)COC=O,5.8203
1223,CC(=O)NCC=O,3.6554
1224,CC(=O)OCC=O,2.8437
1225,C(CC(=O)N)C=O,4.4272
1226,C(C(=O)N)NC=O,3.8149
1227,NC(=O)COC=N,5.4071
1228,C(C(=O)N)OC=O,6.769
1229,C(C=O)NC(=O)N,4.2342
1230,C(C=O)OC(=O)N,3.9862
1231,[O-]C(=O)CNC=[NH2+],6.8847
1232,CC(C)C#CC#C,1.2253
1233,CC(C)C#CC#N,5.3498
1234,CC(O)C#CC#C,1.3096
1235,CC(O)C#CC#N,4.2762
1236,CC(C)C#CC=O,3.8667
1237,CC(O)C#CC=O,3.0147
1238,CC(C)CCC#C,0.864
1239,CC(C)CCC#N,4.2459
1240,CC(C)NCC#N,4.2551
1241,CC(C)OCC#C,1.3646
1242,CC(C)OCC#N,4.7243
1243,CC(O)CCC#C,1.487
1244,CC(O)CCC#N,4.0705
1245,CN(C)CCC#N,4.1615
1246,CC(C)CCC=O,2.8513
1247,CC(C)CNC=O,3.6758
1248,CC(C)COC=O,4.0394
1249,CC(C)OCC=O,3.0075
1250,CC(O)CCC=O,3.3221
1251,CC(O)CNC=O,3.6492
1252,CC(O)COC=N,2.254
1253,CC(O)COC=O,5.3405
1254,CC(=O)NC=NC,2.0056
1255,CN=CNC(=O)N,2.7619
1256,CC(=O)OC=NC,0.455
1257,CN=COC(=O)N,1.7184
1258,NC=[NH+]CC([O-])=O,7.2557
1259,CC(C)OC=NC,2.9358
1260,CC(=O)C#CCO,4.7432
1261,CCC#CC(=O)C,3.5208
1262,CCC#CC(=O)N,3.9461
1263,C(C#CC(=O)N)O,5.3033
1264,[NH3+]CC#CC([O-])=O,5.3628
1265,CC(C)C#CCO,1.2842
1266,CC(O)C#CCO,1.5467
1267,CCC#CC(C)C,0.088
1268,CCC#CC(C)O,1.8282
1269,CC(C)N=COC,2.7971
1270,CC(=N)OCCO,1.2514
1271,CC(=O)CCCO,3.8961
1272,CC(=O)NCCO,3.6552
1273,CC(=O)OCCO,1.8227
1274,CCCCC(=O)C,2.5767
1275,CCCCC(=O)N,3.43
1276,CCCNC(=O)C,3.4726
1277,CCCNC(=O)N,3.6036
1278,CCCOC(=O)C,2.0071
1279,CCCOC(=O)N,2.462
1280,CC[NH2+]CC([O-])=O,5.3151
1281,CCOCC(=O)C,3.4626
1282,CCOCC(=O)N,4.1238
1283,C[NH2+]CCC([O-])=O,6.1962
1284,CC(=O)CCOC,1.5782
1285,COCCC(=O)N,2.5104
1286,C(CC(=O)N)CO,4.6
1287,C(CO)NC(=O)N,4.0322
1288,C(COC(=O)N)O,2.9228
1289,[NH3+]CCCC([O-])=O,6.8096
1290,CC(C)CCCO,1.299
1291,CC(C)OCCO,2.3094
1292,CC(O)CCCO,1.7364
1293,CCCCC(C)C,0.0577
1294,CCCCC(C)O,1.4237
1295,CCCOC(C)C,0.9066
1296,CCOCC(C)C,0.8536
1297,CCOCC(C)O,2.2405
1298,CC(C)CCOC,1.0262
1299,COCCC(C)O,0.4474
1300,CC1(CCC1=O)C,2.6086
1301,CC1(CNC1=O)C,3.4842
1302,CC1(C)COC1=N,2.4567
1303,CC1(COC1=O)C,3.9969
1304,CC1(C(=O)CN1)C,2.4752
1305,CC1(C(=O)CO1)C,1.0703
1306,CC1(N)COC1=O,4.1989
1307,CC1(O)CCC1=O,2.0822
1308,CC1(O)CNC1=O,2.5062
1309,CC1(O)COC1=N,1.4261
1310,CC1(O)COC1=O,3.314
1311,CC1(C)CCC1O,1.2635
1312,CC1(C)OCC1O,2.2041
1313,CC1(O)CCC1O,1.0048
1314,CC1CCC1(C)C,0.0751
1315,CC1CCC1(C)O,1.2493
1316,CC1COC1(C)C,1.7334
1317,CC1OCC1(C)C,1.7442
1318,CC1OCC1(C)O,2.3266
1319,CC1(C)CC1C#C,0.9315
1320,CC1(C)CC1C#N,4.3317
1321,CC1(C)NC1C#C,1.8398
1322,CC1(C)NC1C#N,4.9807
1323,CC1(C)OC1C#C,1.8213
1324,CC1(C)OC1C#N,4.0657
1325,CC1(O)CC1C#C,1.8006
1326,CC1(O)CC1C#N,4.5946
1327,CC1(C)CC1C=O,3.3742
1328,CC1(CN1C=O)C,3.7136
1329,CC1(C)NC1C=O,3.3484
1330,CC1(C)OC1C=O,3.3635
1331,CC1(O)CC1C=O,4.244
1332,CC1(C)CC1CO,1.3945
1333,CC1(C)NC1CO,2.4163
1334,CC1(C)OC1CO,2.1917
1335,CC1(O)CC1CO,1.9707
1336,CCC1CC1(C)C,0.1119
1337,CCC1CC1(C)O,1.2841
1338,CCC1OC1(C)C,1.7349
1339,CCN1CC1(C)C,1.0894
1340,COC1CC1(C)C,0.965
1341,COC1CC1(C)O,0.8854
1342,CC1(CC=CC1)C,0.1035
1343,CC1(CN=CO1)C,1.9532
1344,CC1(O)CC=CC1,1.2871
1345,CC1(CCC=C1)C,0.1198
1346,CC1(COC=N1)C,1.4328
1347,CC1(C=CCO1)C,1.3834
1348,CC1(O)CCC=C1,1.3288
1349,CC1(CCCC1)C,0.0504
1350,CC1(CCCO1)C,1.4135
1351,CC1(CCOC1)C,1.4972
1352,CC1(COCO1)C,1.2671
1353,CC1(OCCO1)C,0.7558
1354,CC1(CCCC1)O,1.2861
1355,CC1(O)CCOC1,1.1467
1356,CC1(C)C(O)C1O,1.9606
1357,CC1(O)C(O)C1O,0.9839
1358,CC1C(C)C1(C)C,0.0569
1359,CC1C(C)C1(C)O,1.3601
1360,CC1C(O)C1(C)C,1.2775
1361,CC1C(O)C1(C)O,1.0529
1362,CC1N(C)C1(C)C,1.2476
1363,C#CCC(=O)C#C,2.9432
1364,C#CCC(=O)C#N,3.0728
1365,C#CC(=O)CC#N,5.8999
1366,C(C#N)C(=O)C#N,2.5898
1367,C#CCC(=O)C=O,0.572
1368,C(C#N)C(=O)C=O,4.818
1369,C#CC(=N)NC=O,5.2935
1370,N=C(OC=O)C#C,4.1393
1371,N=C(OC=O)C#N,2.7129
1372,C(=N)NC(=N)C#N,1.8946
1373,C#CC(=O)NC=N,5.1914
1374,N=COC(=O)C#C,0.8115
1375,N=COC(=O)C#N,3.5985
1376,C#CC(=O)NC=O,5.7352
1377,C(=O)C(=N)NC=O,4.8725
1378,N=C(OC=O)C=O,1.2731
1379,C(=O)C(=N)NC=N,1.1294
1380,C(=O)C(=O)NC=N,6.2626
1381,N=COC(=O)C=O,2.0651
1382,C(=O)C(=O)NC=O,5.8384
1383,CC#CC(=O)C#C,3.8542
1384,CC#CC(=O)C#N,5.2638
1385,CC#CC(=O)C=O,5.6058
1386,CC#CC(C)C#C,0.7609
1387,CC#CC(C)C#N,4.1576
1388,CC#CC(N)C#N,5.0112
1389,CC#CC(O)C#C,1.9816
1390,CC#CC(O)C#N,4.1824
1391,CC#CC(C)C=O,2.8947
1392,CC#CC(O)C=O,2.7775
1393,CC(CC#C)C#C,0.1459
1394,CC(CC#C)C#N,3.5402
1395,CC(CC#N)C#C,3.4211
1396,CC(CC#N)C#N,0.6891
1397,NC(CC#C)C#N,2.3425
1398,NC(CC#N)C#C,3.1706
1399,NC(CC#N)C#N,0.9885
1400,OC(CC#C)C#C,1.5976
1401,OC(CC#C)C#N,2.8469
1402,OC(CC#N)C#C,4.8335
1403,OC(CC#N)C#N,1.4164
1404,CC(CC#C)C=O,2.2671
1405,CC(CC#N)C=O,3.0734
1406,CN(CC#C)C=O,3.4414
1407,CN(CC#N)C=O,3.2465
1408,OC(CC#C)C=O,1.8451
1409,OC(CC#N)C=O,4.1242
1410,CC(CC=O)C#C,2.1768
1411,CC(CC=O)C#N,2.3599
1412,CC(NC=O)C#C,3.32
1413,CC(NC=O)C#N,3.6016
1414,CC(OC=N)C#C,3.2872
1415,CC(OC=N)C#N,3.401
1416,CC(OC=O)C#C,3.9195
1417,CC(OC=O)C#N,4.1997
1418,OC(CC=O)C#C,3.1219
1419,OC(CC=O)C#N,1.3957
1420,CC(CC=O)C=O,0.5858
1421,CC(NC=O)C=O,2.863
1422,CC(OC=N)C=O,3.0597
1423,CC(OC=O)C=O,2.3722
1424,CN(CC=O)C=O,1.2395
1425,OC(CC=O)C=O,1.7229
1426,CC(=NC)NC=O,1.7589
1427,CC(=NC)OC=O,4.3756
1428,CN=C(N)NC=O,0.6445
1429,CN=CN(C)C=O,2.6154
1430,CC#CC(=O)CO,4.7561
1431,CCC(=O)C#CC,3.4237
1432,CC#CC(=O)NC,3.9779
1433,CC#CC(=O)OC,2.2415
1434,CCC(=O)CC#C,2.7209
1435,CCC(=O)CC#N,5.6727
1436,CNC(=O)CC#C,3.1768
1437,CNC(=O)CC#N,1.1437
1438,COC(=O)CC#C,2.0283
1439,COC(=O)CC#N,5.3249
1440,C#CCC(=O)CO,4.03
1441,C(C#N)C(=O)CO,6.6869
1442,CCC(=N)NC=O,4.5508
1443,CCC(=O)CC=O,2.6304
1444,CCC(=O)NC=N,1.6873
1445,CCC(=O)NC=O,5.5391
1446,CCC(=O)OC=N,1.0736
1447,CNC(=O)CC=O,3.7723
1448,CNC(=O)NC=N,3.1627
1449,CNC(=O)NC=O,6.333
1450,CNC(=O)OC=N,2.2159
1451,COC(=N)NC=O,2.7669
1452,COC(=O)CC=O,2.9146
1453,COC(=O)NC=N,3.9863
1454,COC(=O)NC=O,4.8191
1455,C(C(=O)NC=O)N,4.4142
1456,NCC(=O)OC=N,1.2698
1457,C(C(=N)NC=O)O,4.268
1458,C(C=O)C(=O)CO,3.4324
1459,C(C(=O)NC=N)O,6.3213
1460,C(C(=O)NC=O)O,6.8724
1461,OCC(=O)OC=N,1.4382
1462,CC#CC(C)CO,1.4622
1463,CC#CC(O)CO,3.0776
1464,CCC(C)C#CC,0.1229
1465,CCC(O)C#CC,1.8851
1466,COC(C)C#CC,0.9536
1467,CC(CO)CC#C,1.7586
1468,CC(CO)CC#N,4.9239
1469,CCC(C)CC#C,0.744
1470,CCC(C)CC#N,4.0941
1471,CCC(O)CC#C,1.7323
1472,CCC(O)CC#N,4.9708
1473,CCN(C)CC#N,4.1783
1474,COC(C)CC#C,1.4918
1475,COC(C)CC#N,4.4834
1476,OCC(O)CC#C,2.0606
1477,OCC(O)CC#N,4.2798
1478,CC(CO)CC=O,3.2548
1479,CC(CO)NC=O,4.2236
1480,CC(CO)OC=N,3.3866
1481,CC(CO)OC=O,3.2115
1482,CCC(C)CC=O,2.8115
1483,CCC(C)NC=O,3.6266
1484,CCC(C)OC=O,4.0656
1485,CCC(O)CC=O,3.2998
1486,COC(C)CC=O,3.2661
1487,OCC(O)CC=O,1.3133
1488,CCN=C(C#N)N,5.0519
1489,CCN=C(C=O)N,2.7291
1490,CCCC(=O)C#C,2.6768
1491,CCCC(=O)C#N,3.6593
1492,CCNC(=N)C#N,3.3126
1493,CCNC(=O)C#C,3.6583
1494,CCOC(=N)C#C,0.8369
1495,CCOC(=N)C#N,3.1179
1496,CCOC(=O)C#C,1.9938
1497,CCOC(=O)C#N,4.3984
1498,CNCC(=O)C#N,2.7295
1499,COCC(=O)C#C,3.7987
1500,COCC(=O)C#N,4.0629
1501,C#CC(=O)CCO,1.4015
1502,C(CO)C(=O)C#N,3.686
1503,CCCC(=O)C=O,1.1132
1504,CCNC(=N)C=O,3.8249
1505,CCNC(=O)C=O,2.322
1506,CCOC(=N)C=O,2.5046
1507,CCOC(=O)C=O,1.9397
1508,COCC(=O)C=O,1.7598
1509,C(CO)C(=O)C=O,3.2106
1510,CCC(=O)CCO,1.1385
1511,CCC(=O)COC,3.4827
1512,CCCC(=O)CC,2.426
1513,CCCC(=O)CO,3.762
