,smiles,homo
784,c1[nH]nc(n1)O,-0.2392
785,c1c(n[nH]n1)O,-0.2405
786,c1(n[nH]nn1)O,-0.269
787,c1conc1O,-0.2581
788,c1nc(no1)O,-0.2744
789,c1(nnon1)O,-0.3005
790,CC#CC(=NO)C,-0.2248
791,CC(=NO)CC#C,-0.2492
792,CC(=NO)CC#N,-0.2661
793,CC(=NO)CC=O,-0.2459
794,CC(=NO)CCO,-0.2419
795,CCCC(=NO)C,-0.2382
796,CC(=NO)COC,-0.2497
797,CC(=NO)C(=NO)C,-0.2278
798,CC(=NO)C(=O)N,-0.2537
799,CC(C)C(=NO)C,-0.2393
800,CC(O)C(C)=NO,-0.2437
801,CC1CC(C1)=NO,-0.2394
802,CN1CC(=NO)C1,-0.2202
803,ON=C1CC(O)C1,-0.2421
804,C#CC(=NO)C#C,-0.2418
805,CCC(=NO)C#C,-0.2383
806,C#CC(=NO)CO,-0.237
807,CCC(=NO)CC,-0.2392
808,CCC(=NO)CO,-0.2503
809,CC1CCC1=NO,-0.24
810,CC1NCC1=NO,-0.2291
811,CC1OCC1=NO,-0.2477
812,ON=C1CCC1O,-0.2503
813,C1C=CCC1=NO,-0.2347
814,C1CC(=NO)C=C1,-0.2178
815,C1C(=NO)C=CN1,-0.1873
816,C1CCC(=NO)C1,-0.2369
817,C1COCC1=NO,-0.2485
818,CC(=NO)C1CC1,-0.2304
819,CC(=NO)C1CN1,-0.2316
820,CC(=NO)C1CO1,-0.2458
821,ON=C1CC2CC12,-0.23
822,ON=C1CC2NC12,-0.2319
823,ON=C1CC2OC12,-0.2513
824,ON=C1CN2CC12,-0.2324
825,C#CC(F)(F)F,-0.3166
826,C(#N)C(F)(F)F,-0.3831
827,C(=O)C(F)(F)F,-0.2957
828,C(C(F)(F)F)N,-0.2571
829,C(C(F)(F)F)O,-0.2955
830,CCC(F)(F)F,-0.3543
831,Cc1cc([nH]c1)C,-0.1894
832,Cc1cc(oc1)C,-0.2072
833,Cc1cc(c[nH]1)N,-0.1686
834,Cc1cc(co1)N,-0.1872
835,Cc1cc(c[nH]1)O,-0.1793
836,Cc1cc(co1)O,-0.1985
837,Cc1cc([nH]c1)N,-0.1791
838,Cc1cc([nH]c1)O,-0.1782
839,Cc1c[nH]c(n1)O,-0.198
840,Cc1cc(oc1)N,-0.1811
841,Cc1coc(n1)N,-0.2026
842,Cc1coc(n1)O,-0.2205
843,Cc1c[nH]c(n1)C,-0.206
844,Cc1coc(n1)C,-0.2274
845,Cc1nc(co1)N,-0.1971
846,Cc1[nH]cc(n1)O,-0.1921
847,Cc1nc(co1)O,-0.2136
848,c1c(c[nH]c1N)N,-0.1637
849,c1c(coc1N)N,-0.1699
850,c1c(c[nH]c1N)O,-0.174
851,c1c(coc1N)O,-0.1779
852,c1c(c[nH]c1O)N,-0.1633
853,c1c(nc([nH]1)O)N,-0.1739
854,c1c(nc(o1)O)N,-0.195
855,c1c(nc(o1)N)N,-0.182
856,c1c(nc([nH]1)N)O,-0.1786
857,c1c(nc(o1)N)O,-0.1945
858,c1c(c[nH]c1O)O,-0.1714
859,c1c(nc([nH]1)O)O,-0.1866
860,Cc1ccc([nH]1)C,-0.1849
861,Cc1ccc(o1)C,-0.2015
862,Cc1ccc([nH]1)N,-0.1766
863,Cc1ccc(o1)N,-0.1764
864,Cc1ccc([nH]1)O,-0.1738
865,Cc1cnc(o1)C,-0.2243
866,Cc1cnc(o1)N,-0.1993
867,Cc1cnc([nH]1)O,-0.1961
868,Cc1cnc(o1)O,-0.2163
869,Cc1ncc(o1)N,-0.196
870,Cc1[nH]c(cn1)O,-0.1933
871,c1cc([nH]c1N)N,-0.171
872,c1cc(oc1N)N,-0.1783
873,c1cc([nH]c1N)O,-0.1749
874,c1cc(oc1N)O,-0.1916
875,c1c(oc(n1)N)N,-0.2014
876,c1c([nH]c(n1)O)N,-0.1914
877,c1c(oc(n1)O)N,-0.2191
878,c1cc([nH]c1O)O,-0.1637
879,c1c([nH]c(n1)O)O,-0.1858
880,CC1=CNC(=N)O1,-0.1875
881,Cc1c[nH]c(=O)[nH]1,-0.1889
882,Cc1c[nH]c(=O)o1,-0.2119
883,CC1=COC(=N)N1,-0.1893
884,CC1=COC(=N)O1,-0.2175
885,Cc1coc(=O)[nH]1,-0.2139
886,Cc1coc(=O)o1,-0.2414
887,NC1=CNC(=N)O1,-0.176
888,c1c([nH]c(=O)[nH]1)N,-0.1795
889,c1c(oc(=O)[nH]1)N,-0.1911
890,NC1=COC(=N)O1,-0.2198
891,c1c([nH]c(=O)o1)N,-0.2028
892,c1c(oc(=O)o1)N,-0.2178
893,OC1=CNC(=N)O1,-0.1858
894,c1c([nH]c(=O)[nH]1)O,-0.1833
895,c1c(oc(=O)[nH]1)O,-0.2031
896,OC1=COC(=N)N1,-0.1871
897,OC1=COC(=N)O1,-0.2123
898,c1c(oc(=O)o1)O,-0.2319
899,Cc1ccn(c1)C,-0.1961
900,Cn1ccc(c1)N,-0.1719
901,Cn1ccc(c1)O,-0.1841
902,Cc1cn(cn1)C,-0.2122
903,Cn1cc(nc1)N,-0.1822
904,Cn1cc(nc1)O,-0.1973
905,N=C1C=COC=N1,-0.2413
906,N=C1N=CNC=N1,-0.2328
907,N=C1N=COC=N1,-0.2655
908,c1c[nH]ccc1=O,-0.2147
909,c1c[nH]cnc1=O,-0.2323
910,c1coccc1=O,-0.2372
911,c1cocnc1=O,-0.2557
912,c1nc(=O)nco1,-0.2737
913,N=C1NC=NC=N1,-0.2379
914,N=C1OC=CC=C1,-0.2142
915,N=C1OC=CC=N1,-0.2368
916,N=C1OC=CN=C1,-0.2342
917,N=C1OC=NC=C1,-0.2407
918,N=C1OC=NC=N1,-0.2666
919,c1cc[nH]c(=O)c1,-0.2165
920,c1c[nH]c(=O)nc1,-0.2398
921,c1cncc(=O)[nH]1,-0.2327
922,c1cnc[nH]c1=O,-0.2462
923,c1[nH]c(=O)ncn1,-0.2704
924,c1ccoc(=O)c1,-0.2389
925,c1cnc(=O)oc1,-0.2659
926,c1coc(=O)cn1,-0.2579
927,c1cncoc1=O,-0.2693
928,c1ncoc(=O)n1,-0.2954
929,Cc1ccccc1,-0.2361
930,Cc1ccncc1,-0.2489
931,Cc1cccnc1,-0.248
932,Cc1cnccn1,-0.2438
933,Cc1cncnc1,-0.2478
934,Cc1ccccn1,-0.2473
935,Cc1ncccn1,-0.2443
936,Cc1cnccn1,-0.2438
937,Cc1ccncn1,-0.2484
938,Cc1ncncn1,-0.2666
939,c1ccc(cc1)N,-0.1991
940,c1cc(cnc1)N,-0.2124
941,c1cnc(cn1)N,-0.2239
942,c1c(cncn1)N,-0.2275
943,c1ccnc(c1)N,-0.2112
944,c1cnc(nc1)N,-0.2261
945,c1cnc(cn1)N,-0.2239
946,c1cncnc1N,-0.2369
947,c1ncnc(n1)N,-0.2547
948,c1ccc(cc1)O,-0.2191
949,c1cnccc1O,-0.251
950,c1cc(cnc1)O,-0.2336
951,c1cnc(cn1)O,-0.2486
952,c1c(cncn1)O,-0.2509
953,c1ccnc(c1)O,-0.2342
954,c1cnc(nc1)O,-0.2562
955,c1cnc(cn1)O,-0.2486
956,c1cncnc1O,-0.2607
957,c1ncnc(n1)O,-0.2773
958,Cc1cc[nH]c1C,-0.1892
959,Cc1ccoc1C,-0.2067
960,Cc1c(nc[nH]1)C,-0.2061
961,Cc1c(ocn1)C,-0.2264
962,Cc1c(cc[nH]1)N,-0.1744
963,Cc1c(cco1)N,-0.1862
964,Cc1c(nco1)N,-0.1969
965,Cc1cc[nH]c1N,-0.1911
966,Cc1ccoc1N,-0.1802
967,Cc1c(ocn1)N,-0.2294
968,Cc1c(cc[nH]1)O,-0.1779
969,Cc1c(cco1)O,-0.1959
970,Cc1c(nc[nH]1)O,-0.1912
971,Cc1c(nco1)O,-0.2113
972,Cc1cc[nH]c1O,-0.1768
973,Cc1c([nH]cn1)O,-0.194
974,c1coc(c1N)N,-0.1862
975,c1nc(c(o1)N)N,-0.1975
976,c1c[nH]c(c1O)N,-0.1802
977,c1coc(c1O)N,-0.1809
978,c1[nH]c(c(n1)O)N,-0.1938
979,c1nc(c(o1)N)O,-0.2056
980,c1c[nH]c(c1N)O,-0.1754
981,c1[nH]c(c(n1)N)O,-0.1938
982,c1coc(c1N)O,-0.1856
983,c1c[nH]c(c1O)O,-0.1747
984,c1[nH]c(c(n1)O)O,-0.1804
985,Cc1c[nH]cc1C,-0.1946
986,Cc1c[nH]cc1N,-0.1733
987,Cc1c[nH]cc1O,-0.1843
988,Cc1cocc1C,-0.2131
989,Cc1cocc1N,-0.1927
990,c1c(c(c[nH]1)N)N,-0.1708
991,c1c(c(c[nH]1)O)N,-0.1829
992,c1c(c(co1)N)N,-0.1911
993,c1c(c(c[nH]1)O)O,-0.1861
994,Cc1cccn1C,-0.191
995,Cn1cccc1N,-0.1817
996,Cn1cccc1O,-0.1787
997,Cc1nccn1C,-0.2105
998,Cn1ccnc1O,-0.2013
999,Cc1cncn1C,-0.211
1000,Cn1cncc1O,-0.1984
1001,Cn1cc[nH]c1=O,-0.1908
1002,CN1C=COC1=N,-0.1889
1003,Cn1ccoc1=O,-0.2148
1004,C#Cc1ccc[nH]1,-0.2014
1005,C#Cc1ccco1,-0.2176
1006,C#Cc1cnc[nH]1,-0.2202
1007,C#Cc1cnco1,-0.238
1008,C#Cc1[nH]ccn1,-0.2204
1009,C#Cc1ncco1,-0.2403
1010,c1cc([nH]c1)C#N,-0.2336
1011,c1cc(oc1)C#N,-0.2523
1012,c1c([nH]cn1)C#N,-0.2551
1013,c1c(ocn1)C#N,-0.2763
1014,c1cnc([nH]1)C#N,-0.2529
1015,c1coc(n1)C#N,-0.2753
1016,C#Cc1cc[nH]c1,-0.2054
1017,C#Cc1c[nH]cn1,-0.2181
1018,C#Cc1ccoc1,-0.2252
1019,C#Cc1cocn1,-0.2394
1020,c1c[nH]cc1C#N,-0.2362
1021,c1c(nc[nH]1)C#N,-0.2538
1022,c1cocc1C#N,-0.2568
1023,c1c(nco1)C#N,-0.2774
1024,c1cc([nH]c1)C=O,-0.2294
1025,c1cc(oc1)C=O,-0.249
1026,c1c([nH]cn1)C=O,-0.2497
1027,c1c(ocn1)C=O,-0.2678
1028,c1cnc([nH]1)C=O,-0.2477
1029,c1coc(n1)C=O,-0.2688
1030,c1c[nH]cc1C=O,-0.2273
1031,c1c(nc[nH]1)C=O,-0.2422
1032,c1cocc1C=O,-0.2469
1033,c1c(nco1)C=O,-0.2599
1034,c1ccn(c1)C=O,-0.2311
1035,c1cn(cn1)C=O,-0.2518
1036,CN=c1[nH]cco1,-0.1875
1037,CN=c1occo1,-0.2156
1038,CCc1ccc[nH]1,-0.1938
1039,CCc1ccco1,-0.2123
1040,CCc1cnco1,-0.2358
1041,CCc1[nH]ccn1,-0.2142
1042,CCc1ncco1,-0.2364
1043,CNc1ccc[nH]1,-0.1857
1044,CNc1ccco1,-0.1783
1045,CNc1cnco1,-0.1976
1046,CNc1ncco1,-0.1999
1047,COc1ccc[nH]1,-0.1782
1048,COc1ccco1,-0.1935
1049,COc1cnc[nH]1,-0.2003
1050,COc1cnco1,-0.2212
1051,COc1[nH]ccn1,-0.2009
1052,COc1ncco1,-0.2226
1053,c1coc(n1)CN,-0.2412
1054,c1cc([nH]c1)CO,-0.1958
1055,c1cc(oc1)CO,-0.22
1056,c1c([nH]cn1)CO,-0.215
1057,c1c(ocn1)CO,-0.243
1058,c1cnc([nH]1)CO,-0.2134
1059,c1coc(n1)CO,-0.2485
1060,CCc1cc[nH]c1,-0.1989
1061,CCc1c[nH]cn1,-0.2162
1062,CCc1ccoc1,-0.2185
1063,CCc1cocn1,-0.2387
1064,CNc1cc[nH]c1,-0.1704
1065,CNc1c[nH]cn1,-0.1787
1066,CNc1ccoc1,-0.1898
1067,CNc1cocn1,-0.1986
1068,COc1cc[nH]c1,-0.1888
1069,COc1c[nH]cn1,-0.1948
1070,COc1ccoc1,-0.2094
1071,COc1cocn1,-0.2164
1072,c1c[nH]cc1CO,-0.2053
1073,c1c(nc[nH]1)CO,-0.2147
1074,c1cocc1CO,-0.2247
1075,c1c(nco1)CO,-0.2382
1076,CCn1cccc1,-0.1997
1077,CCn1ccnc1,-0.2201
1078,c1cc2n(c1)CC2,-0.196
1079,c1c2n(cn1)CC2,-0.2157
1080,c1cn2c(n1)CC2,-0.2158
1081,CC#CC(C)(C)C,-0.2404
1082,CC#CC(C)(C)O,-0.2426
1083,CC(C)(C)CC#C,-0.2593
1084,CC(C)(C)CC#N,-0.3136
1085,CC(C)(CC#C)O,-0.2559
1086,CC(C)(CC#N)O,-0.2844
1087,CC(C)(C)CC=O,-0.2463
1088,CC(C)(C)NC=O,-0.2461
1089,CC(C)(C)OC=O,-0.267
1090,CC(C)(CC=O)O,-0.2411
1091,CC(C)(C)CCO,-0.2609
1092,CC(C)(CCO)O,-0.2573
1093,CCCC(C)(C)C,-0.2997
1094,CCCC(C)(C)O,-0.2594
1095,CCOC(C)(C)C,-0.244
1096,CC(C)(C)COC,-0.2516
1097,CC(C)(COC)O,-0.254
1098,CC(=O)C(C)(C)C,-0.2367
1099,CC(=O)C(C)(C)O,-0.2405
1100,CC(C)(C)C(=O)N,-0.2389
1101,CC(C)([NH3+])C([O-])=O,-0.2472
1102,CC(C)(C(=O)N)O,-0.24
1103,CC(C)C(C)(C)C,-0.2968
1104,CC(C)C(C)(C)O,-0.26
1105,CC(O)C(C)(C)C,-0.259
1106,CC(O)C(C)(C)O,-0.2613
1107,CC(=N)NC(=O)C,-0.2441
1108,CC(=N)NC(=O)N,-0.2454
1109,CC(=N)OC(C)=O,-0.2761
1110,CC(=N)OC(N)=O,-0.2671
1111,CC(=O)CC(=O)C,-0.2492
1112,CC(=O)CC(=O)N,-0.2461
1113,CC(=O)NC(=O)C,-0.2424
1114,CC(=O)NC(=N)N,-0.2297
1115,CC(=O)NC(=O)N,-0.2467
1116,NC(=[NH2+])CC([O-])=O,-0.1945
1117,C(C(=O)N)C(=O)N,-0.2438
1118,C(=O)(N)NC(=O)N,-0.2545
1119,CC(C)CC(=O)C,-0.2422
1120,CC(C)CC(=O)N,-0.2438
1121,CC(C)NC(=O)C,-0.2393
1122,CC(C)NC(=O)N,-0.2412
1123,CC(C)OC(=O)C,-0.2644
1124,CC(C)OC(=O)N,-0.2643
1125,CC([NH3+])CC([O-])=O,-0.246
1126,CC(O)CC(C)=O,-0.2379
1127,CC(O)CC(N)=O,-0.2486
1128,C[NH+](C)CC([O-])=O,-0.2454
1129,CC(C)CC(C)C,-0.2993
1130,CC(C)CC(C)O,-0.2617
1131,CC(C)OC(C)C,-0.2419
1132,CC(O)CC(C)O,-0.2526
1133,CC1(C)CC(=N)O1,-0.257
1134,CC1(CC(=O)C1)C,-0.2386
1135,CC1(CC(=O)N1)C,-0.2442
1136,CC1(CC(=O)O1)C,-0.2696
1137,CC1(CC(=O)C1)O,-0.2398
1138,CC1(CC(C1)O)C,-0.2539
1139,CC1(O)CC(O)C1,-0.2499
1140,CC1CC(C1)(C)C,-0.2778
1141,CC1CC(C)(C)O1,-0.2383
1142,CC1CC(C)(O)C1,-0.2514
1143,CC1(CN(C1)C)O,-0.2066
1144,CC1(CC1(C)C)C,-0.2509
1145,CC1(C)CC1(C)O,-0.245
1146,CC1(C(O1)(C)C)C,-0.2522
1147,CC1(O)CC1(C)O,-0.2293
1148,CC12CC(C)(C1)C2,-0.2901
1149,CC12CC(C)(C1)O2,-0.2268
1150,CC12CC(O)(C1)C2,-0.2546
1151,OC12CC(O)(C1)C2,-0.251
1152,CC(C)(C#C)C#C,-0.2614
1153,CC(C)(C#C)C#N,-0.2851
1154,CC(C)(C#N)C#N,-0.3385
1155,CC(N)(C#C)C#N,-0.2758
1156,CC(C#N)(C#N)N,-0.298
1157,CC(C#C)(C#C)O,-0.2672
1158,CC(O)(C#C)C#N,-0.2965
1159,CC(C#N)(C#N)O,-0.3385
1160,CC(C)(C=O)C#C,-0.2515
1161,CC(C)(C=O)C#N,-0.2771
1162,CC(O)(C=O)C#C,-0.2561
1163,CC(O)(C=O)C#N,-0.2775
1164,CC(C)(C=O)C=O,-0.2517
1165,CC(C=O)(C=O)O,-0.2616
1166,CC(C)(CO)C#C,-0.2602
1167,CC(C)(CO)C#N,-0.288
1168,CC(N)(CN)C#N,-0.25
1169,CC(N)(CO)C#N,-0.2773
1170,CC(O)(CN)C#N,-0.271
1171,CC(O)(CO)C#C,-0.2598
1172,CC(O)(CO)C#N,-0.2852
1173,CCC(C)(C)C#C,-0.2571
1174,CCC(C)(C)C#N,-0.3113
1175,CCC(C)(N)C#N,-0.2604
1176,CCC(C)(O)C#C,-0.2629
1177,CCC(C)(O)C#N,-0.2984
1178,CC(C)(C#N)NC,-0.2392
1179,CC(C)(C#C)OC,-0.2509
1180,CC(C)(C#N)OC,-0.2748
1181,CC(C)(CO)C=O,-0.2481
1182,CC(O)(CO)C=O,-0.2529
1183,CCC(C)(C)C=O,-0.2455
1184,CCC(C)(O)C=O,-0.2497
1185,CC(C)(C=O)OC,-0.2517
1186,CC(C)(CO)CO,-0.2604
1187,CC(CO)(CO)O,-0.2573
1188,CCC(C)(C)CC,-0.2984
1189,CCC(C)(C)CO,-0.2634
1190,CCC(C)(C)OC,-0.2456
1191,CCC(C)(CC)O,-0.26
1192,CCC(C)(O)CO,-0.2538
1193,CC(C)(CO)OC,-0.2468
1194,CC#CCC(=O)C,-0.2392
1195,CC#CCC(=O)N,-0.2392
1196,CC#CCC(C)C,-0.2402
1197,CC#CCC(C)O,-0.2431
1198,CC(=O)C#CC#C,-0.2627
1199,CC(=O)C#CC#N,-0.2917
1200,C#CC#CC(=O)N,-0.2572
1201,C(#CC(=O)N)C#N,-0.2881
1202,CC(=O)C#CC=O,-0.2792
1203,C(=O)C#CC(=O)N,-0.2777
1204,CC(=N)OCC#C,-0.2642
1205,CC(=N)OCC#N,-0.2876
1206,CC(=O)CCC#C,-0.2473
1207,CC(=O)CCC#N,-0.2662
1208,CC(=O)NCC#C,-0.2478
1209,CC(=O)NCC#N,-0.2684
1210,CC(=O)OCC#C,-0.2708
1211,CC(=O)OCC#N,-0.2944
1212,C#CCCC(=O)N,-0.2492
1213,C(CC(=O)N)C#N,-0.2672
1214,C#CCNC(=O)N,-0.2542
1215,C(C#N)NC(=O)N,-0.2712
1216,C#CCOC(=O)N,-0.2699
1217,C(C#N)OC(=O)N,-0.2932
1218,CC(=N)OCC=O,-0.26
1219,CC(=O)CCC=O,-0.2524
1220,CC(=O)CNC=O,-0.2515
1221,CC(=O)COC=N,-0.2503
1222,CC(=O)COC=O,-0.2678
1223,CC(=O)NCC=O,-0.2523
1224,CC(=O)OCC=O,-0.2651
1225,C(CC(=O)N)C=O,-0.2512
1226,C(C(=O)N)NC=O,-0.2479
1227,NC(=O)COC=N,-0.2487
1228,C(C(=O)N)OC=O,-0.2663
1229,C(C=O)NC(=O)N,-0.2504
1230,C(C=O)OC(=O)N,-0.2604
1231,[O-]C(=O)CNC=[NH2+],-0.2424
1232,CC(C)C#CC#C,-0.24
1233,CC(C)C#CC#N,-0.2826
1234,CC(O)C#CC#C,-0.2485
1235,CC(O)C#CC#N,-0.2903
1236,CC(C)C#CC=O,-0.2626
1237,CC(O)C#CC=O,-0.2706
1238,CC(C)CCC#C,-0.257
1239,CC(C)CCC#N,-0.3136
1240,CC(C)NCC#N,-0.2467
1241,CC(C)OCC#C,-0.252
1242,CC(C)OCC#N,-0.2789
1243,CC(O)CCC#C,-0.2539
1244,CC(O)CCC#N,-0.284
1245,CN(C)CCC#N,-0.2293
1246,CC(C)CCC=O,-0.2475
1247,CC(C)CNC=O,-0.2497
1248,CC(C)COC=O,-0.2771
1249,CC(C)OCC=O,-0.2546
1250,CC(O)CCC=O,-0.2472
1251,CC(O)CNC=O,-0.2474
1252,CC(O)COC=N,-0.2565
1253,CC(O)COC=O,-0.2709
1254,CC(=O)NC=NC,-0.247
1255,CN=CNC(=O)N,-0.2419
1256,CC(=O)OC=NC,-0.2618
1257,CN=COC(=O)N,-0.2585
1258,NC=[NH+]CC([O-])=O,-0.2409
1259,CC(C)OC=NC,-0.2434
1260,CC(=O)C#CCO,-0.2573
1261,CCC#CC(=O)C,-0.2523
1262,CCC#CC(=O)N,-0.2494
1263,C(C#CC(=O)N)O,-0.2558
1264,[NH3+]CC#CC([O-])=O,-0.263
1265,CC(C)C#CCO,-0.2409
1266,CC(O)C#CCO,-0.2595
1267,CCC#CC(C)C,-0.2393
1268,CCC#CC(C)O,-0.2487
1269,CC(C)N=COC,-0.2473
1270,CC(=N)OCCO,-0.2714
1271,CC(=O)CCCO,-0.2439
1272,CC(=O)NCCO,-0.2385
1273,CC(=O)OCCO,-0.273
1274,CCCCC(=O)C,-0.2413
1275,CCCCC(=O)N,-0.2427
1276,CCCNC(=O)C,-0.2396
1277,CCCNC(=O)N,-0.2422
1278,CCCOC(=O)C,-0.265
1279,CCCOC(=O)N,-0.264
1280,CC[NH2+]CC([O-])=O,-0.248
1281,CCOCC(=O)C,-0.2438
1282,CCOCC(=O)N,-0.2453
1283,C[NH2+]CCC([O-])=O,-0.2479
1284,CC(=O)CCOC,-0.2465
1285,COCCC(=O)N,-0.2476
1286,C(CC(=O)N)CO,-0.2448
1287,C(CO)NC(=O)N,-0.2398
1288,C(COC(=O)N)O,-0.271
1289,[NH3+]CCCC([O-])=O,-0.2369
1290,CC(C)CCCO,-0.2615
1291,CC(C)OCCO,-0.2571
1292,CC(O)CCCO,-0.2581
1293,CCCCC(C)C,-0.2997
1294,CCCCC(C)O,-0.261
1295,CCCOC(C)C,-0.2456
1296,CCOCC(C)C,-0.2489
1297,CCOCC(C)O,-0.2572
1298,CC(C)CCOC,-0.2495
1299,COCCC(C)O,-0.2482
1300,CC1(CCC1=O)C,-0.2338
1301,CC1(CNC1=O)C,-0.2417
1302,CC1(C)COC1=N,-0.2609
1303,CC1(COC1=O)C,-0.2679
1304,CC1(C(=O)CN1)C,-0.2387
1305,CC1(C(=O)CO1)C,-0.2523
1306,CC1(N)COC1=O,-0.2585
1307,CC1(O)CCC1=O,-0.2472
1308,CC1(O)CNC1=O,-0.2424
1309,CC1(O)COC1=N,-0.2678
1310,CC1(O)COC1=O,-0.2625
1311,CC1(C)CCC1O,-0.2523
1312,CC1(C)OCC1O,-0.2415
1313,CC1(O)CCC1O,-0.2515
1314,CC1CCC1(C)C,-0.2775
1315,CC1CCC1(C)O,-0.2513
1316,CC1COC1(C)C,-0.2382
1317,CC1OCC1(C)C,-0.24
1318,CC1OCC1(C)O,-0.2427
1319,CC1(C)CC1C#C,-0.2376
1320,CC1(C)CC1C#N,-0.2812
1321,CC1(C)NC1C#C,-0.2408
1322,CC1(C)NC1C#N,-0.2708
1323,CC1(C)OC1C#C,-0.2568
1324,CC1(C)OC1C#N,-0.2939
1325,CC1(O)CC1C#C,-0.2424
1326,CC1(O)CC1C#N,-0.2794
1327,CC1(C)CC1C=O,-0.243
1328,CC1(CN1C=O)C,-0.2489
1329,CC1(C)NC1C=O,-0.2452
1330,CC1(C)OC1C=O,-0.2568
1331,CC1(O)CC1C=O,-0.2462
1332,CC1(C)CC1CO,-0.2565
1333,CC1(C)NC1CO,-0.2428
1334,CC1(C)OC1CO,-0.2586
1335,CC1(O)CC1CO,-0.249
1336,CCC1CC1(C)C,-0.2555
1337,CCC1CC1(C)O,-0.2454
1338,CCC1OC1(C)C,-0.254
1339,CCN1CC1(C)C,-0.219
1340,COC1CC1(C)C,-0.2406
1341,COC1CC1(C)O,-0.2352
1342,CC1(CC=CC1)C,-0.2344
1343,CC1(CN=CO1)C,-0.2445
1344,CC1(O)CC=CC1,-0.2376
1345,CC1(CCC=C1)C,-0.2351
1346,CC1(COC=N1)C,-0.2471
1347,CC1(C=CCO1)C,-0.2297
1348,CC1(O)CCC=C1,-0.2429
1349,CC1(CCCC1)C,-0.2969
1350,CC1(CCCO1)C,-0.2381
1351,CC1(CCOC1)C,-0.2434
1352,CC1(COCO1)C,-0.2499
1353,CC1(OCCO1)C,-0.2478
1354,CC1(CCCC1)O,-0.2594
1355,CC1(O)CCOC1,-0.2458
1356,CC1(C)C(O)C1O,-0.2271
1357,CC1(O)C(O)C1O,-0.2236
1358,CC1C(C)C1(C)C,-0.2497
1359,CC1C(C)C1(C)O,-0.2379
1360,CC1C(O)C1(C)C,-0.2382
1361,CC1C(O)C1(C)O,-0.2404
1362,CC1N(C)C1(C)C,-0.2097
1363,C#CCC(=O)C#C,-0.267
1364,C#CCC(=O)C#N,-0.2896
1365,C#CC(=O)CC#N,-0.2937
1366,C(C#N)C(=O)C#N,-0.3277
1367,C#CCC(=O)C=O,-0.2571
1368,C(C#N)C(=O)C=O,-0.2777
1369,C#CC(=N)NC=O,-0.2552
1370,N=C(OC=O)C#C,-0.2861
1371,N=C(OC=O)C#N,-0.3102
1372,C(=N)NC(=N)C#N,-0.2655
1373,C#CC(=O)NC=N,-0.2549
1374,N=COC(=O)C#C,-0.2877
1375,N=COC(=O)C#N,-0.3116
1376,C#CC(=O)NC=O,-0.2656
1377,C(=O)C(=N)NC=O,-0.2619
1378,N=C(OC=O)C=O,-0.285
1379,C(=O)C(=N)NC=N,-0.253
1380,C(=O)C(=O)NC=N,-0.2514
1381,N=COC(=O)C=O,-0.2804
1382,C(=O)C(=O)NC=O,-0.2635
1383,CC#CC(=O)C#C,-0.266
1384,CC#CC(=O)C#N,-0.2983
1385,CC#CC(=O)C=O,-0.2562
1386,CC#CC(C)C#C,-0.2471
1387,CC#CC(C)C#N,-0.2669
1388,CC#CC(N)C#N,-0.2613
1389,CC#CC(O)C#C,-0.2555
1390,CC#CC(O)C#N,-0.2796
1391,CC#CC(C)C=O,-0.2428
1392,CC#CC(O)C=O,-0.255
1393,CC(CC#C)C#C,-0.2592
1394,CC(CC#C)C#N,-0.2807
1395,CC(CC#N)C#C,-0.2801
1396,CC(CC#N)C#N,-0.3343
1397,NC(CC#C)C#N,-0.2691
1398,NC(CC#N)C#C,-0.2606
1399,NC(CC#N)C#N,-0.2841
1400,OC(CC#C)C#C,-0.2606
1401,OC(CC#C)C#N,-0.2811
1402,OC(CC#N)C#C,-0.2889
1403,OC(CC#N)C#N,-0.3262
1404,CC(CC#C)C=O,-0.252
1405,CC(CC#N)C=O,-0.2731
1406,CN(CC#C)C=O,-0.2516
1407,CN(CC#N)C=O,-0.2711
1408,OC(CC#C)C=O,-0.2675
1409,OC(CC#N)C=O,-0.2981
1410,CC(CC=O)C#C,-0.2529
1411,CC(CC=O)C#N,-0.2714
1412,CC(NC=O)C#C,-0.2533
1413,CC(NC=O)C#N,-0.2751
1414,CC(OC=N)C#C,-0.2661
1415,CC(OC=N)C#N,-0.2856
1416,CC(OC=O)C#C,-0.2778
1417,CC(OC=O)C#N,-0.3
1418,OC(CC=O)C#C,-0.2501
1419,OC(CC=O)C#N,-0.2734
1420,CC(CC=O)C=O,-0.2545
1421,CC(NC=O)C=O,-0.255
1422,CC(OC=N)C=O,-0.2654
1423,CC(OC=O)C=O,-0.2745
1424,CN(CC=O)C=O,-0.2525
1425,OC(CC=O)C=O,-0.2569
1426,CC(=NC)NC=O,-0.2468
1427,CC(=NC)OC=O,-0.2587
1428,CN=C(N)NC=O,-0.2264
1429,CN=CN(C)C=O,-0.2485
1430,CC#CC(=O)CO,-0.2543
1431,CCC(=O)C#CC,-0.2525
1432,CC#CC(=O)NC,-0.2485
1433,CC#CC(=O)OC,-0.2644
1434,CCC(=O)CC#C,-0.2479
1435,CCC(=O)CC#N,-0.2718
1436,CNC(=O)CC#C,-0.2452
1437,CNC(=O)CC#N,-0.2683
1438,COC(=O)CC#C,-0.2674
1439,COC(=O)CC#N,-0.297
