,smiles,zpve
820,CC(=NO)C1CO1,0.111634
821,ON=C1CC2CC12,0.113561
822,ON=C1CC2NC12,0.101982
823,ON=C1CC2OC12,0.089232
824,ON=C1CN2CC12,0.101956
825,C#CC(F)(F)F,0.033373
826,C(#N)C(F)(F)F,0.022798
827,C(=O)C(F)(F)F,0.033264
828,C(C(F)(F)F)N,0.070118
829,C(C(F)(F)F)O,0.057079
830,CCC(F)(F)F,0.080927
831,Cc1cc([nH]c1)C,0.137355
832,Cc1cc(oc1)C,0.124978
833,Cc1cc(c[nH]1)N,0.126359
834,Cc1cc(co1)N,0.114169
835,Cc1cc(c[nH]1)O,0.113818
836,Cc1cc(co1)O,0.101451
837,Cc1cc([nH]c1)N,0.126516
838,Cc1cc([nH]c1)O,0.113849
839,Cc1c[nH]c(n1)O,0.103147
840,Cc1cc(oc1)N,0.114088
841,Cc1coc(n1)N,0.103063
842,Cc1coc(n1)O,0.090583
843,Cc1c[nH]c(n1)C,0.125973
844,Cc1coc(n1)C,0.113597
845,Cc1nc(co1)N,0.1028
846,Cc1[nH]cc(n1)O,0.10294
847,Cc1nc(co1)O,0.090513
848,c1c(c[nH]c1N)N,0.115518
849,c1c(coc1N)N,0.103242
850,c1c(c[nH]c1N)O,0.102905
851,c1c(coc1N)O,0.090519
852,c1c(c[nH]c1O)N,0.102791
853,c1c(nc([nH]1)O)N,0.092224
854,c1c(nc(o1)O)N,0.079813
855,c1c(nc(o1)N)N,0.092273
856,c1c(nc([nH]1)N)O,0.092282
857,c1c(nc(o1)N)O,0.07996
858,c1c(c[nH]c1O)O,0.090094
859,c1c(nc([nH]1)O)O,0.079974
860,Cc1ccc([nH]1)C,0.137479
861,Cc1ccc(o1)C,0.124938
862,Cc1ccc([nH]1)N,0.126563
863,Cc1ccc(o1)N,0.114106
864,Cc1ccc([nH]1)O,0.113974
865,Cc1cnc(o1)C,0.11372
866,Cc1cnc(o1)N,0.103202
867,Cc1cnc([nH]1)O,0.103349
868,Cc1cnc(o1)O,0.091041
869,Cc1ncc(o1)N,0.102764
870,Cc1[nH]c(cn1)O,0.102709
871,c1cc([nH]c1N)N,0.115679
872,c1cc(oc1N)N,0.103132
873,c1cc([nH]c1N)O,0.102908
874,c1cc(oc1N)O,0.090593
875,c1c(oc(n1)N)N,0.092201
876,c1c([nH]c(n1)O)N,0.092363
877,c1c(oc(n1)O)N,0.080017
878,c1cc([nH]c1O)O,0.09023
879,c1c([nH]c(n1)O)O,0.079713
880,CC1=CNC(=N)O1,0.102241
881,Cc1c[nH]c(=O)[nH]1,0.103178
882,Cc1c[nH]c(=O)o1,0.090742
883,CC1=COC(=N)N1,0.102362
884,CC1=COC(=N)O1,0.090314
885,Cc1coc(=O)[nH]1,0.090834
886,Cc1coc(=O)o1,0.078484
887,NC1=CNC(=N)O1,0.091449
888,c1c([nH]c(=O)[nH]1)N,0.092148
889,c1c(oc(=O)[nH]1)N,0.07952
890,NC1=COC(=N)O1,0.079235
891,c1c([nH]c(=O)o1)N,0.079953
892,c1c(oc(=O)o1)N,0.067459
893,OC1=CNC(=N)O1,0.078652
894,c1c([nH]c(=O)[nH]1)O,0.079218
895,c1c(oc(=O)[nH]1)O,0.066802
896,OC1=COC(=N)N1,0.078724
897,OC1=COC(=N)O1,0.066442
898,c1c(oc(=O)o1)O,0.054586
899,Cc1ccn(c1)C,0.137493
900,Cn1ccc(c1)N,0.126581
901,Cn1ccc(c1)O,0.114013
902,Cc1cn(cn1)C,0.12626
903,Cn1cc(nc1)N,0.115616
904,Cn1cc(nc1)O,0.103405
905,N=C1C=COC=N1,0.081241
906,N=C1N=CNC=N1,0.081923
907,N=C1N=COC=N1,0.069314
908,c1c[nH]ccc1=O,0.093386
909,c1c[nH]cnc1=O,0.081579
910,c1coccc1=O,0.080615
911,c1cocnc1=O,0.068731
912,c1nc(=O)nco1,0.056738
913,N=C1NC=NC=N1,0.082644
914,N=C1OC=CC=C1,0.092406
915,N=C1OC=CC=N1,0.080364
916,N=C1OC=CN=C1,0.080481
917,N=C1OC=NC=C1,0.080879
918,N=C1OC=NC=N1,0.068918
919,c1cc[nH]c(=O)c1,0.093535
920,c1c[nH]c(=O)nc1,0.081719
921,c1cncc(=O)[nH]1,0.08157
922,c1cnc[nH]c1=O,0.082053
923,c1[nH]c(=O)ncn1,0.070235
924,c1ccoc(=O)c1,0.080268
925,c1cnc(=O)oc1,0.068208
926,c1coc(=O)cn1,0.068294
927,c1cncoc1=O,0.06869
928,c1ncoc(=O)n1,0.05672
929,Cc1ccccc1,0.127387
930,Cc1ccncc1,0.115921
931,Cc1cccnc1,0.115957
932,Cc1cnccn1,0.103975
933,Cc1cncnc1,0.104175
934,Cc1ccccn1,0.115841
935,Cc1ncccn1,0.103946
936,Cc1cnccn1,0.103975
937,Cc1ccncn1,0.104172
938,Cc1ncncn1,0.092318
939,c1ccc(cc1)N,0.116849
940,c1cc(cnc1)N,0.105287
941,c1cnc(cn1)N,0.093523
942,c1c(cncn1)N,0.093496
943,c1ccnc(c1)N,0.105483
944,c1cnc(nc1)N,0.093849
945,c1cnc(cn1)N,0.093523
946,c1cncnc1N,0.093894
947,c1ncnc(n1)N,0.081891
948,c1ccc(cc1)O,0.104479
949,c1cnccc1O,0.093196
950,c1cc(cnc1)O,0.092899
951,c1cnc(cn1)O,0.081528
952,c1c(cncn1)O,0.081173
953,c1ccnc(c1)O,0.093502
954,c1cnc(nc1)O,0.081975
955,c1cnc(cn1)O,0.081528
956,c1cncnc1O,0.082009
957,c1ncnc(n1)O,0.070515
958,Cc1cc[nH]c1C,0.137298
959,Cc1ccoc1C,0.125018
960,Cc1c(nc[nH]1)C,0.126183
961,Cc1c(ocn1)C,0.11377
962,Cc1c(cc[nH]1)N,0.126463
963,Cc1c(cco1)N,0.114142
964,Cc1c(nco1)N,0.102952
965,Cc1cc[nH]c1N,0.126567
966,Cc1ccoc1N,0.11402
967,Cc1c(ocn1)N,0.102795
968,Cc1c(cc[nH]1)O,0.113648
969,Cc1c(cco1)O,0.101384
970,Cc1c(nc[nH]1)O,0.103236
971,Cc1c(nco1)O,0.09071
972,Cc1cc[nH]c1O,0.113634
973,Cc1c([nH]cn1)O,0.102517
974,c1coc(c1N)N,0.10378
975,c1nc(c(o1)N)N,0.092357
976,c1c[nH]c(c1O)N,0.103194
977,c1coc(c1O)N,0.090579
978,c1[nH]c(c(n1)O)N,0.09253
979,c1nc(c(o1)N)O,0.079623
980,c1c[nH]c(c1N)O,0.103906
981,c1[nH]c(c(n1)N)O,0.092694
982,c1coc(c1N)O,0.090801
983,c1c[nH]c(c1O)O,0.090592
984,c1[nH]c(c(n1)O)O,0.0793
985,Cc1c[nH]cc1C,0.137461
986,Cc1c[nH]cc1N,0.126502
987,Cc1c[nH]cc1O,0.113814
988,Cc1cocc1C,0.125199
989,Cc1cocc1N,0.114432
990,c1c(c(c[nH]1)N)N,0.115587
991,c1c(c(c[nH]1)O)N,0.103814
992,c1c(c(co1)N)N,0.103842
993,c1c(c(c[nH]1)O)O,0.090062
994,Cc1cccn1C,0.137574
995,Cn1cccc1N,0.12689
996,Cn1cccc1O,0.114073
997,Cc1nccn1C,0.126291
998,Cn1ccnc1O,0.103382
999,Cc1cncn1C,0.126618
1000,Cn1cncc1O,0.103022
1001,Cn1cc[nH]c1=O,0.103394
1002,CN1C=COC1=N,0.102517
1003,Cn1ccoc1=O,0.091043
1004,C#Cc1ccc[nH]1,0.0915
1005,C#Cc1ccco1,0.078838
1006,C#Cc1cnc[nH]1,0.080209
1007,C#Cc1cnco1,0.067576
1008,C#Cc1[nH]ccn1,0.080084
1009,C#Cc1ncco1,0.067428
1010,c1cc([nH]c1)C#N,0.081553
1011,c1cc(oc1)C#N,0.068754
1012,c1c([nH]cn1)C#N,0.070143
1013,c1c(ocn1)C#N,0.057354
1014,c1cnc([nH]1)C#N,0.06991
1015,c1coc(n1)C#N,0.057098
1016,C#Cc1cc[nH]c1,0.091471
1017,C#Cc1c[nH]cn1,0.080033
1018,C#Cc1ccoc1,0.078918
1019,C#Cc1cocn1,0.067486
1020,c1c[nH]cc1C#N,0.081599
1021,c1c(nc[nH]1)C#N,0.070003
1022,c1cocc1C#N,0.068859
1023,c1c(nco1)C#N,0.057283
1024,c1cc([nH]c1)C=O,0.092096
1025,c1cc(oc1)C=O,0.079467
1026,c1c([nH]cn1)C=O,0.080641
1027,c1c(ocn1)C=O,0.0681
1028,c1cnc([nH]1)C=O,0.080405
1029,c1coc(n1)C=O,0.067721
1030,c1c[nH]cc1C=O,0.092211
1031,c1c(nc[nH]1)C=O,0.080548
1032,c1cocc1C=O,0.079382
1033,c1c(nco1)C=O,0.067869
1034,c1ccn(c1)C=O,0.092027
1035,c1cn(cn1)C=O,0.080507
1036,CN=c1[nH]cco1,0.101895
1037,CN=c1occo1,0.090007
1038,CCc1ccc[nH]1,0.138636
1039,CCc1ccco1,0.126129
1040,CCc1cnco1,0.11492
1041,CCc1[nH]ccn1,0.127282
1042,CCc1ncco1,0.114793
1043,CNc1ccc[nH]1,0.127397
1044,CNc1ccco1,0.114677
1045,CNc1cnco1,0.103519
1046,CNc1ncco1,0.103522
1047,COc1ccc[nH]1,0.114342
1048,COc1ccco1,0.102091
1049,COc1cnc[nH]1,0.103704
1050,COc1cnco1,0.090865
1051,COc1[nH]ccn1,0.103673
1052,COc1ncco1,0.091378
1053,c1coc(n1)CN,0.104021
1054,c1cc([nH]c1)CO,0.115349
1055,c1cc(oc1)CO,0.102792
1056,c1c([nH]cn1)CO,0.103681
1057,c1c(ocn1)CO,0.091537
1058,c1cnc([nH]1)CO,0.103891
1059,c1coc(n1)CO,0.09107
1060,CCc1cc[nH]c1,0.138594
1061,CCc1c[nH]cn1,0.127344
1062,CCc1ccoc1,0.126187
1063,CCc1cocn1,0.114746
1064,CNc1cc[nH]c1,0.127208
1065,CNc1c[nH]cn1,0.115965
1066,CNc1ccoc1,0.114923
1067,CNc1cocn1,0.103561
1068,COc1cc[nH]c1,0.114821
1069,COc1c[nH]cn1,0.103582
1070,COc1ccoc1,0.102566
1071,COc1cocn1,0.091093
1072,c1c[nH]cc1CO,0.115456
1073,c1c(nc[nH]1)CO,0.103636
1074,c1cocc1CO,0.102952
1075,c1c(nco1)CO,0.091162
1076,CCn1cccc1,0.138541
1077,CCn1ccnc1,0.12739
1078,c1cc2n(c1)CC2,0.116366
1079,c1c2n(cn1)CC2,0.105329
1080,c1cn2c(n1)CC2,0.105012
1081,CC#CC(C)(C)C,0.168385
1082,CC#CC(C)(C)O,0.144474
1083,CC(C)(C)CC#C,0.1684
1084,CC(C)(C)CC#N,0.158246
1085,CC(C)(CC#C)O,0.144458
1086,CC(C)(CC#N)O,0.134293
1087,CC(C)(C)CC=O,0.168384
1088,CC(C)(C)NC=O,0.158248
1089,CC(C)(C)OC=O,0.145148
1090,CC(C)(CC=O)O,0.144446
1091,CC(C)(C)CCO,0.192336
1092,CC(C)(CCO)O,0.168637
1093,CCCC(C)(C)C,0.215798
1094,CCCC(C)(C)O,0.192
1095,CCOC(C)(C)C,0.191545
1096,CC(C)(C)COC,0.191792
1097,CC(C)(COC)O,0.168052
1098,CC(=O)C(C)(C)C,0.168115
1099,CC(=O)C(C)(C)O,0.144105
1100,CC(C)(C)C(=O)N,0.157531
1101,CC(C)([NH3+])C([O-])=O,0.13588
1102,CC(C)(C(=O)N)O,0.133636
1103,CC(C)C(C)(C)C,0.215354
1104,CC(C)C(C)(C)O,0.192033
1105,CC(O)C(C)(C)C,0.192044
1106,CC(O)C(C)(C)O,0.168225
1107,CC(=N)NC(=O)C,0.123971
1108,CC(=N)NC(=O)N,0.113783
1109,CC(=N)OC(C)=O,0.110816
1110,CC(=N)OC(N)=O,0.100727
1111,CC(=O)CC(=O)C,0.121652
1112,CC(=O)CC(=O)N,0.111856
1113,CC(=O)NC(=O)C,0.110956
1114,CC(=O)NC(=N)N,0.113594
1115,CC(=O)NC(=O)N,0.100878
1116,NC(=[NH2+])CC([O-])=O,0.099507
1117,C(C(=O)N)C(=O)N,0.101907
1118,C(=O)(N)NC(=O)N,0.090779
1119,CC(C)CC(=O)C,0.168505
1120,CC(C)CC(=O)N,0.158321
1121,CC(C)NC(=O)C,0.157934
1122,CC(C)NC(=O)N,0.147968
1123,CC(C)OC(=O)C,0.145537
1124,CC(C)OC(=O)N,0.135443
1125,CC([NH3+])CC([O-])=O,0.137025
1126,CC(O)CC(C)=O,0.145363
1127,CC(O)CC(N)=O,0.135762
1128,C[NH+](C)CC([O-])=O,0.136073
1129,CC(C)CC(C)C,0.216054
1130,CC(C)CC(C)O,0.192564
1131,CC(C)OC(C)C,0.191749
1132,CC(O)CC(C)O,0.169012
1133,CC1(C)CC(=N)O1,0.13577
1134,CC1(CC(=O)C1)C,0.146177
1135,CC1(CC(=O)N1)C,0.135678
1136,CC1(CC(=O)O1)C,0.123755
1137,CC1(CC(=O)C1)O,0.122494
1138,CC1(CC(C1)O)C,0.170464
1139,CC1(O)CC(O)C1,0.146823
1140,CC1CC(C1)(C)C,0.19399
1141,CC1CC(C)(C)O1,0.169811
1142,CC1CC(C)(O)C1,0.170224
1143,CC1(CN(C1)C)O,0.158373
1144,CC1(CC1(C)C)C,0.192548
1145,CC1(C)CC1(C)O,0.168889
1146,CC1(C(O1)(C)C)C,0.167838
1147,CC1(O)CC1(C)O,0.14533
1148,CC12CC(C)(C1)C2,0.171694
1149,CC12CC(C)(C1)O2,0.146912
1150,CC12CC(O)(C1)C2,0.148237
1151,OC12CC(O)(C1)C2,0.124842
1152,CC(C)(C#C)C#C,0.121207
1153,CC(C)(C#C)C#N,0.110973
1154,CC(C)(C#N)C#N,0.10053
1155,CC(N)(C#C)C#N,0.099999
1156,CC(C#N)(C#N)N,0.089471
1157,CC(C#C)(C#C)O,0.097446
1158,CC(O)(C#C)C#N,0.087111
1159,CC(C#N)(C#N)O,0.076558
1160,CC(C)(C=O)C#C,0.121148
1161,CC(C)(C=O)C#N,0.110848
1162,CC(O)(C=O)C#C,0.097041
1163,CC(O)(C=O)C#N,0.086816
1164,CC(C)(C=O)C=O,0.120988
1165,CC(C=O)(C=O)O,0.097882
1166,CC(C)(CO)C#C,0.145036
1167,CC(C)(CO)C#N,0.134838
1168,CC(N)(CN)C#N,0.136974
1169,CC(N)(CO)C#N,0.124743
1170,CC(O)(CN)C#N,0.124491
1171,CC(O)(CO)C#C,0.121833
1172,CC(O)(CO)C#N,0.111582
1173,CCC(C)(C)C#C,0.168729
1174,CCC(C)(C)C#N,0.158537
1175,CCC(C)(N)C#N,0.147352
1176,CCC(C)(O)C#C,0.144853
1177,CCC(C)(O)C#N,0.134607
1178,CC(C)(C#N)NC,0.14703
1179,CC(C)(C#C)OC,0.14436
1180,CC(C)(C#N)OC,0.134047
1181,CC(C)(CO)C=O,0.145152
1182,CC(O)(CO)C=O,0.121563
1183,CCC(C)(C)C=O,0.16854
1184,CCC(C)(O)C=O,0.144499
1185,CC(C)(C=O)OC,0.144209
1186,CC(C)(CO)CO,0.168887
1187,CC(CO)(CO)O,0.146175
1188,CCC(C)(C)CC,0.216091
1189,CCC(C)(C)CO,0.19263
1190,CCC(C)(C)OC,0.191831
1191,CCC(C)(CC)O,0.192392
1192,CCC(C)(O)CO,0.169345
1193,CC(C)(CO)OC,0.168315
1194,CC#CCC(=O)C,0.121157
1195,CC#CCC(=O)N,0.111076
1196,CC#CCC(C)C,0.169126
1197,CC#CCC(C)O,0.145607
1198,CC(=O)C#CC#C,0.075267
1199,CC(=O)C#CC#N,0.064928
1200,C#CC#CC(=O)N,0.064847
1201,C(#CC(=O)N)C#N,0.054698
1202,CC(=O)C#CC=O,0.075004
1203,C(=O)C#CC(=O)N,0.064778
1204,CC(=N)OCC#C,0.111062
1205,CC(=N)OCC#N,0.100521
1206,CC(=O)CCC#C,0.121438
1207,CC(=O)CCC#N,0.111245
1208,CC(=O)NCC#C,0.111145
1209,CC(=O)NCC#N,0.100838
1210,CC(=O)OCC#C,0.098562
1211,CC(=O)OCC#N,0.088176
1212,C#CCCC(=O)N,0.11116
1213,C(CC(=O)N)C#N,0.10097
1214,C#CCNC(=O)N,0.101219
1215,C(C#N)NC(=O)N,0.090585
1216,C#CCOC(=O)N,0.08835
1217,C(C#N)OC(=O)N,0.078117
1218,CC(=N)OCC=O,0.110553
1219,CC(=O)CCC=O,0.121452
1220,CC(=O)CNC=O,0.111338
1221,CC(=O)COC=N,0.110889
1222,CC(=O)COC=O,0.098738
1223,CC(=O)NCC=O,0.110928
1224,CC(=O)OCC=O,0.098284
1225,C(CC(=O)N)C=O,0.111326
1226,C(C(=O)N)NC=O,0.101186
1227,NC(=O)COC=N,0.100973
1228,C(C(=O)N)OC=O,0.088725
1229,C(C=O)NC(=O)N,0.100843
1230,C(C=O)OC(=O)N,0.088066
1231,[O-]C(=O)CNC=[NH2+],0.101616
1232,CC(C)C#CC#C,0.122618
1233,CC(C)C#CC#N,0.112534
1234,CC(O)C#CC#C,0.098957
1235,CC(O)C#CC#N,0.088846
1236,CC(C)C#CC=O,0.122415
1237,CC(O)C#CC=O,0.098897
1238,CC(C)CCC#C,0.169238
1239,CC(C)CCC#N,0.15912
1240,CC(C)NCC#N,0.147574
1241,CC(C)OCC#C,0.144776
1242,CC(C)OCC#N,0.134527
1243,CC(O)CCC#C,0.145642
1244,CC(O)CCC#N,0.135535
1245,CN(C)CCC#N,0.147662
1246,CC(C)CCC=O,0.169116
1247,CC(C)CNC=O,0.159125
1248,CC(C)COC=O,0.146269
1249,CC(C)OCC=O,0.144496
1250,CC(O)CCC=O,0.145583
1251,CC(O)CNC=O,0.135777
1252,CC(O)COC=N,0.134919
1253,CC(O)COC=O,0.122847
1254,CC(=O)NC=NC,0.123635
1255,CN=CNC(=O)N,0.113425
1256,CC(=O)OC=NC,0.110723
1257,CN=COC(=O)N,0.100338
1258,NC=[NH+]CC([O-])=O,0.101581
1259,CC(C)OC=NC,0.157325
1260,CC(=O)C#CCO,0.098529
1261,CCC#CC(=O)C,0.12236
1262,CCC#CC(=O)N,0.111834
1263,C(C#CC(=O)N)O,0.088062
1264,[NH3+]CC#CC([O-])=O,0.089488
1265,CC(C)C#CCO,0.145957
1266,CC(O)C#CCO,0.122717
1267,CCC#CC(C)C,0.169677
1268,CCC#CC(C)O,0.14603
1269,CC(C)N=COC,0.15739
1270,CC(=N)OCCO,0.135552
1271,CC(=O)CCCO,0.145338
1272,CC(=O)NCCO,0.13552
1273,CC(=O)OCCO,0.123101
1274,CCCCC(=O)C,0.168818
1275,CCCCC(=O)N,0.158721
1276,CCCNC(=O)C,0.158619
1277,CCCNC(=O)N,0.148453
1278,CCCOC(=O)C,0.146096
1279,CCCOC(=O)N,0.135959
1280,CC[NH2+]CC([O-])=O,0.136774
1281,CCOCC(=O)C,0.144657
1282,CCOCC(=O)N,0.134589
1283,C[NH2+]CCC([O-])=O,0.137311
1284,CC(=O)CCOC,0.145053
1285,COCCC(=O)N,0.134737
1286,C(CC(=O)N)CO,0.135165
1287,C(CO)NC(=O)N,0.125275
1288,C(COC(=O)N)O,0.11291
1289,[NH3+]CCCC([O-])=O,0.137916
1290,CC(C)CCCO,0.193012
1291,CC(C)OCCO,0.169552
1292,CC(O)CCCO,0.169494
1293,CCCCC(C)C,0.216412
1294,CCCCC(C)O,0.192944
1295,CCCOC(C)C,0.192289
1296,CCOCC(C)C,0.192456
1297,CCOCC(C)O,0.169559
1298,CC(C)CCOC,0.19265
1299,COCCC(C)O,0.169192
1300,CC1(CCC1=O)C,0.146469
1301,CC1(CNC1=O)C,0.136142
1302,CC1(C)COC1=N,0.136267
1303,CC1(COC1=O)C,0.124338
1304,CC1(C(=O)CN1)C,0.135221
1305,CC1(C(=O)CO1)C,0.122413
1306,CC1(N)COC1=O,0.113257
1307,CC1(O)CCC1=O,0.122791
1308,CC1(O)CNC1=O,0.112415
1309,CC1(O)COC1=N,0.112382
1310,CC1(O)COC1=O,0.100436
1311,CC1(C)CCC1O,0.170361
1312,CC1(C)OCC1O,0.146152
1313,CC1(O)CCC1O,0.146617
1314,CC1CCC1(C)C,0.194083
1315,CC1CCC1(C)O,0.170399
1316,CC1COC1(C)C,0.169999
1317,CC1OCC1(C)C,0.170167
1318,CC1OCC1(C)O,0.146404
1319,CC1(C)CC1C#C,0.146088
1320,CC1(C)CC1C#N,0.135985
1321,CC1(C)NC1C#C,0.134725
1322,CC1(C)NC1C#N,0.124443
1323,CC1(C)OC1C#C,0.121773
1324,CC1(C)OC1C#N,0.111446
1325,CC1(O)CC1C#C,0.122283
1326,CC1(O)CC1C#N,0.112066
1327,CC1(C)CC1C=O,0.146416
1328,CC1(CN1C=O)C,0.135047
1329,CC1(C)NC1C=O,0.134951
1330,CC1(C)OC1C=O,0.121962
1331,CC1(O)CC1C=O,0.122453
1332,CC1(C)CC1CO,0.169894
1333,CC1(C)NC1CO,0.159218
1334,CC1(C)OC1CO,0.146082
1335,CC1(O)CC1CO,0.146199
1336,CCC1CC1(C)C,0.193333
1337,CCC1CC1(C)O,0.169716
1338,CCC1OC1(C)C,0.169115
1339,CCN1CC1(C)C,0.181313
1340,COC1CC1(C)C,0.169391
1341,COC1CC1(C)O,0.145684
1342,CC1(CC=CC1)C,0.171964
1343,CC1(CN=CO1)C,0.136875
1344,CC1(O)CC=CC1,0.148286
1345,CC1(CCC=C1)C,0.171962
1346,CC1(COC=N1)C,0.137006
1347,CC1(C=CCO1)C,0.147403
1348,CC1(O)CCC=C1,0.148216
1349,CC1(CCCC1)C,0.195833
1350,CC1(CCCO1)C,0.171716
1351,CC1(CCOC1)C,0.17205
1352,CC1(COCO1)C,0.147852
1353,CC1(OCCO1)C,0.147486
1354,CC1(CCCC1)O,0.172177
1355,CC1(O)CCOC1,0.14846
1356,CC1(C)C(O)C1O,0.146016
1357,CC1(O)C(O)C1O,0.122297
1358,CC1C(C)C1(C)C,0.192745
1359,CC1C(C)C1(C)O,0.169222
1360,CC1C(O)C1(C)C,0.16932
1361,CC1C(O)C1(C)O,0.145588
1362,CC1N(C)C1(C)C,0.180715
1363,C#CCC(=O)C#C,0.074543
1364,C#CCC(=O)C#N,0.063906
1365,C#CC(=O)CC#N,0.064294
1366,C(C#N)C(=O)C#N,0.053602
1367,C#CCC(=O)C=O,0.074512
1368,C(C#N)C(=O)C=O,0.063841
1369,C#CC(=N)NC=O,0.07735
1370,N=C(OC=O)C#C,0.064516
1371,N=C(OC=O)C#N,0.053821
1372,C(=N)NC(=N)C#N,0.079516
1373,C#CC(=O)NC=N,0.077374
1374,N=COC(=O)C#C,0.064727
1375,N=COC(=O)C#N,0.054026
1376,C#CC(=O)NC=O,0.064901
1377,C(=O)C(=N)NC=O,0.077378
1378,N=C(OC=O)C=O,0.064513
1379,C(=O)C(=N)NC=N,0.090171
1380,C(=O)C(=O)NC=N,0.07707
1381,N=COC(=O)C=O,0.064543
1382,C(=O)C(=O)NC=O,0.064558
1383,CC#CC(=O)C#C,0.075189
1384,CC#CC(=O)C#N,0.064536
1385,CC#CC(=O)C=O,0.074732
1386,CC#CC(C)C#C,0.121897
1387,CC#CC(C)C#N,0.111627
1388,CC#CC(N)C#N,0.100789
1389,CC#CC(O)C#C,0.098387
1390,CC#CC(O)C#N,0.088005
1391,CC#CC(C)C=O,0.12176
1392,CC#CC(O)C=O,0.098575
1393,CC(CC#C)C#C,0.122016
1394,CC(CC#C)C#N,0.111784
1395,CC(CC#N)C#C,0.111784
1396,CC(CC#N)C#N,0.101478
1397,NC(CC#C)C#N,0.100805
1398,NC(CC#N)C#C,0.100895
1399,NC(CC#N)C#N,0.09046
1400,OC(CC#C)C#C,0.09829
1401,OC(CC#C)C#N,0.087935
1402,OC(CC#N)C#C,0.088049
1403,OC(CC#N)C#N,0.077649
1404,CC(CC#C)C=O,0.121788
1405,CC(CC#N)C=O,0.111624
1406,CN(CC#C)C=O,0.111681
1407,CN(CC#N)C=O,0.101257
1408,OC(CC#C)C=O,0.098926
1409,OC(CC#N)C=O,0.088306
1410,CC(CC=O)C#C,0.121699
1411,CC(CC=O)C#N,0.111437
1412,CC(NC=O)C#C,0.111518
1413,CC(NC=O)C#N,0.101215
1414,CC(OC=N)C#C,0.110882
1415,CC(OC=N)C#N,0.100392
1416,CC(OC=O)C#C,0.098627
1417,CC(OC=O)C#N,0.088119
1418,OC(CC=O)C#C,0.098184
1419,OC(CC=O)C#N,0.087782
1420,CC(CC=O)C=O,0.121569
1421,CC(NC=O)C=O,0.11152
1422,CC(OC=N)C=O,0.110468
1423,CC(OC=O)C=O,0.098321
1424,CN(CC=O)C=O,0.111234
1425,OC(CC=O)C=O,0.0986
1426,CC(=NC)NC=O,0.123886
1427,CC(=NC)OC=O,0.110524
1428,CN=C(N)NC=O,0.113649
1429,CN=CN(C)C=O,0.124114
1430,CC#CC(=O)CO,0.098324
1431,CCC(=O)C#CC,0.121957
1432,CC#CC(=O)NC,0.111591
1433,CC#CC(=O)OC,0.099338
1434,CCC(=O)CC#C,0.121391
1435,CCC(=O)CC#N,0.111155
1436,CNC(=O)CC#C,0.111633
1437,CNC(=O)CC#N,0.101276
1438,COC(=O)CC#C,0.098887
1439,COC(=O)CC#N,0.088598
1440,C#CCC(=O)CO,0.097813
1441,C(C#N)C(=O)CO,0.087505
1442,CCC(=N)NC=O,0.125042
1443,CCC(=O)CC=O,0.121749
1444,CCC(=O)NC=N,0.124828
1445,CCC(=O)NC=O,0.111916
1446,CCC(=O)OC=N,0.111738
1447,CNC(=O)CC=O,0.111551
1448,CNC(=O)NC=N,0.114527
1449,CNC(=O)NC=O,0.101046
1450,CNC(=O)OC=N,0.101303
1451,COC(=N)NC=O,0.101327
1452,COC(=O)CC=O,0.099054
1453,COC(=O)NC=N,0.101505
1454,COC(=O)NC=O,0.089124
1455,C(C(=O)NC=O)N,0.101317
1456,NCC(=O)OC=N,0.101077
1457,C(C(=N)NC=O)O,0.101727
1458,C(C=O)C(=O)CO,0.098102
1459,C(C(=O)NC=N)O,0.100495
1460,C(C(=O)NC=O)O,0.088083
1461,OCC(=O)OC=N,0.088035
1462,CC#CC(C)CO,0.145766
1463,CC#CC(O)CO,0.122947
1464,CCC(C)C#CC,0.169246
1465,CCC(O)C#CC,0.145641
1466,COC(C)C#CC,0.145042
1467,CC(CO)CC#C,0.145683
1468,CC(CO)CC#N,0.135494
1469,CCC(C)CC#C,0.169257
1470,CCC(C)CC#N,0.159135
1471,CCC(O)CC#C,0.145446
1472,CCC(O)CC#N,0.135337
1473,CCN(C)CC#N,0.147412
1474,COC(C)CC#C,0.145061
1475,COC(C)CC#N,0.134922
1476,OCC(O)CC#C,0.122878
1477,OCC(O)CC#N,0.112155
1478,CC(CO)CC=O,0.145476
1479,CC(CO)NC=O,0.135832
1480,CC(CO)OC=N,0.135273
1481,CC(CO)OC=O,0.122964
1482,CCC(C)CC=O,0.169072
1483,CCC(C)NC=O,0.158888
1484,CCC(C)OC=O,0.145953
1485,CCC(O)CC=O,0.145479
1486,COC(C)CC=O,0.144979
1487,OCC(O)CC=O,0.122703
1488,CCN=C(C#N)N,0.112923
1489,CCN=C(C=O)N,0.124034
1490,CCCC(=O)C#C,0.122086
1491,CCCC(=O)C#N,0.111499
1492,CCNC(=N)C#N,0.113279
1493,CCNC(=O)C#C,0.111771
1494,CCOC(=N)C#C,0.111582
1495,CCOC(=N)C#N,0.101091
1496,CCOC(=O)C#C,0.099253
1497,CCOC(=O)C#N,0.088721
1498,CNCC(=O)C#N,0.100534
1499,COCC(=O)C#C,0.098147
1500,COCC(=O)C#N,0.087438
1501,C#CC(=O)CCO,0.098667
1502,C(CO)C(=O)C#N,0.08802
1503,CCCC(=O)C=O,0.122047
1504,CCNC(=N)C=O,0.123944
