,ATS0Z,nHeavyAtom,nF,nHetero,nO,SZ,ATS0dv,ATS0m,ATSC0se,SsF,AATS0se,ATSC0i,SM1_Dzp,ATS2dv,SM1_DzZ,ATS4dv,ATS3dv,AMID_X,ATS0s,AATS1se,target
114,442.0,9,1,4,2,10.999999999999996,204.0,1794.4562361497697,2.8691963076923064,11.869722222222222,9.037038769230769,39.18321640615106,-4.680975014723677,258.0,0.9761904761904764,104.0,162.0,0.1942420145035193,154.58333333333334,8.439936615384617,-497.9201
115,442.0,9,1,4,2,10.999999999999998,190.0,1794.45623614977,2.8691963076923064,12.129537037037036,9.037038769230769,39.183216406151054,-4.680975014723677,221.0,0.9761904761904764,100.0,228.0,0.1939445567344535,165.33333333333334,8.61022153846154,-497.91364
116,442.0,9,1,4,2,10.999999999999996,192.0,1794.4562361497697,2.8691963076923064,12.012777777777778,9.037038769230769,39.18321640615106,-4.680975014723677,201.0,0.9761904761904764,167.0,184.0,0.1941428619138307,175.58333333333334,8.518504615384616,-497.90707
117,442.0,9,1,4,2,10.999999999999996,196.0,1794.4562361497697,2.8691963076923064,12.19949074074074,9.037038769230769,39.18321640615106,-4.680975014723677,231.0,0.9761904761904764,75.0,237.0,0.1935975226705434,161.58333333333334,8.523953846153848,-497.90314
118,442.0,9,1,4,2,10.999999999999998,190.0,1794.45623614977,2.8691963076923064,12.190740740740742,9.037038769230769,39.183216406151054,-4.680975014723677,215.0,0.9761904761904764,90.0,246.0,0.1935975226705434,165.33333333333334,8.61022153846154,-497.89868
119,442.0,9,1,4,2,10.999999999999996,204.0,1794.4562361497697,2.8691963076923064,12.26199074074074,9.037038769230769,39.18321640615106,-4.680975014723677,234.0,0.9761904761904764,68.0,231.0,0.1935975226705434,154.58333333333334,8.439936615384617,-497.8931
120,442.0,9,1,4,2,10.999999999999998,192.0,1794.4562361497697,2.8691963076923064,12.106342592592592,9.037038769230769,39.18321640615106,-4.680975014723677,228.0,0.9761904761904764,80.0,200.0,0.1939693448818757,157.58333333333331,8.615670769230771,-497.87848
121,442.0,9,1,4,2,10.999999999999996,204.0,1794.4562361497697,2.8691963076923064,12.150370370370371,9.037038769230769,39.18321640615106,-4.680975014723677,230.0,0.9761904761904764,104.0,195.0,0.1939445567344535,154.58333333333334,8.471227692307695,-497.84708
122,446.0,9,0,4,4,11.999999999999998,156.0,1755.3532489999996,3.3046757894736825,0.0,8.33126757894737,20.238984897389987,-4.329177057356608,123.0,1.0,58.0,124.0,0.0,156.30555555555554,8.259686666666667,-497.33005
123,446.0,9,0,4,4,11.999999999999998,154.0,1755.3532489999996,3.3046757894736825,0.0,8.33126757894737,20.238984897389987,-4.329177057356608,118.0,1.0,80.0,119.0,0.0,157.05555555555554,8.259686666666667,-497.316
124,446.0,9,0,4,4,11.999999999999998,152.0,1755.3532489999996,3.304675789473683,0.0,8.33126757894737,20.238984897389983,-4.329177057356608,99.0,1.0,73.0,85.0,0.0,155.77777777777777,8.259686666666667,-497.31094
125,446.0,9,0,4,4,11.999999999999998,152.0,1755.3532489999996,3.3046757894736825,0.0,8.33126757894737,20.238984897389987,-4.329177057356608,102.0,1.0,115.0,85.0,0.0,155.77777777777777,8.259686666666667,-497.30328
126,446.0,9,0,4,4,11.999999999999998,160.0,1755.3532489999996,3.3046757894736825,0.0,8.33126757894737,20.238984897389983,-4.329177057356608,106.0,1.0,83.0,113.0,0.0,133.77777777777777,8.267455111111111,-497.29977
127,446.0,9,0,4,4,11.999999999999998,152.0,1755.3532489999996,3.304675789473683,0.0,8.33126757894737,20.238984897389983,-4.329177057356608,147.0,1.0,41.0,161.0,0.0,116.80555555555554,8.353065473684211,-497.2923
128,446.0,9,0,4,4,11.999999999999998,148.0,1755.3532489999996,3.3046757894736825,0.0,8.33126757894737,20.238984897389987,-4.329177057356608,114.0,1.0,165.0,141.0,0.0,179.3125,8.251918222222223,-497.2887
129,446.0,9,0,4,4,11.999999999999998,152.0,1755.3532489999996,3.304675789473683,0.0,8.33126757894737,20.238984897389983,-4.329177057356608,150.0,1.0,100.0,126.0,0.0,116.80555555555554,8.353065473684211,-497.28308
130,446.0,9,0,4,4,11.999999999999998,142.0,1755.3532489999996,3.304675789473683,0.0,8.33126757894737,20.238984897389983,-4.329177057356608,143.0,1.0,75.0,161.0,0.0,163.61805555555554,8.338346315789472,-497.27115
131,446.0,9,0,4,4,11.999999999999998,148.0,1755.3532489999996,3.3046757894736825,0.0,8.33126757894737,20.238984897389983,-4.329177057356608,136.0,1.0,95.0,168.0,0.0,140.34027777777777,8.345705894736842,-497.26175
132,446.0,9,0,4,4,11.999999999999998,150.0,1755.3532489999996,3.3046757894736825,0.0,8.33126757894737,20.238984897389983,-4.329177057356608,152.0,1.0,67.0,169.0,0.0,141.61805555555554,8.345705894736842,-497.25183
133,444.0,9,0,4,4,11.666666666666666,172.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,205.0,1.0,78.0,108.0,0.0,130.08333333333331,8.359967294117649,-496.15427
134,444.0,9,0,4,4,11.666666666666666,174.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,132.0,1.0,70.0,134.0,0.0,168.30555555555554,8.2553475,-496.14548
135,444.0,9,0,4,4,11.666666666666666,178.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,209.0,1.0,90.0,112.0,0.0,106.80555555555554,8.368192705882354,-496.14087
136,444.0,9,0,4,4,11.666666666666666,174.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,148.0,1.0,54.0,142.0,0.0,168.30555555555554,8.2553475,-496.1381
137,444.0,9,0,4,4,11.666666666666666,174.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,112.0,1.0,72.0,60.0,0.0,145.25,8.264087000000002,-496.13647
138,444.0,9,0,4,4,11.666666666666666,164.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,160.0,1.0,98.0,159.0,0.0,152.08333333333331,8.351741882352941,-496.134
139,444.0,9,0,4,4,11.666666666666666,174.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,150.0,1.0,82.0,146.0,0.0,168.30555555555554,8.2553475,-496.13126
140,444.0,9,0,4,4,11.666666666666666,172.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,139.0,1.0,63.0,138.0,0.0,169.05555555555554,8.255347500000001,-496.1286
141,444.0,9,0,4,4,11.666666666666666,166.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,131.0,1.0,110.0,176.0,0.0,192.3333333333333,8.246608,-496.1252
142,444.0,9,0,4,4,11.666666666666666,158.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,165.0,1.0,85.0,206.0,0.0,175.3611111111111,8.343516470588234,-496.12283
143,444.0,9,0,4,4,11.666666666666666,178.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,184.0,1.0,104.0,137.0,0.0,106.80555555555554,8.368192705882354,-496.12042
144,444.0,9,0,4,4,11.666666666666666,168.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,109.0,1.0,129.0,100.0,0.0,168.52777777777777,8.255347500000001,-496.1182
145,444.0,9,0,4,4,11.666666666666666,178.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,197.0,1.0,38.0,192.0,0.0,106.80555555555554,8.368192705882354,-496.11618
146,444.0,9,0,4,4,11.666666666666666,168.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,152.0,1.0,69.0,151.0,0.0,129.55555555555554,8.359967294117649,-496.11404
147,444.0,9,0,4,4,11.666666666666666,164.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,146.0,1.0,112.0,134.0,0.0,152.08333333333331,8.351741882352941,-496.1117
148,444.0,9,0,4,4,11.666666666666666,168.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,183.0,1.0,70.0,175.0,0.0,153.61805555555554,8.35174188235294,-496.1085
149,444.0,9,0,4,4,11.666666666666666,172.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,188.0,1.0,47.0,199.0,0.0,130.08333333333331,8.359967294117647,-496.1052
150,444.0,9,0,4,4,11.666666666666666,170.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,164.0,1.0,104.0,141.0,0.0,128.80555555555554,8.359967294117649,-496.10208
151,444.0,9,0,4,4,11.666666666666666,170.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,176.0,1.0,92.0,157.0,0.0,128.80555555555554,8.359967294117647,-496.1006
152,444.0,9,0,4,4,11.666666666666666,162.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,219.0,1.0,40.0,179.0,0.0,113.8611111111111,8.445194222222222,-496.09912
153,444.0,9,0,4,4,11.666666666666666,170.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,167.0,1.0,88.0,182.0,0.0,129.8125,8.359967294117647,-496.09677
154,444.0,9,0,4,4,11.666666666666666,170.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,174.0,1.0,118.0,155.0,0.0,129.8125,8.359967294117647,-496.09326
155,444.0,9,0,4,4,11.666666666666666,168.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,109.0,1.0,87.0,156.0,0.0,168.52777777777777,8.255347500000001,-496.0916
156,444.0,9,0,4,4,11.666666666666666,166.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,163.0,1.0,75.0,135.0,0.0,154.36805555555554,8.351741882352941,-496.08948
157,444.0,9,0,4,4,11.666666666666666,164.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,150.0,1.0,97.0,140.0,0.0,153.09027777777777,8.351741882352941,-496.08728
158,444.0,9,0,4,4,11.666666666666666,162.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,138.0,1.0,112.0,118.0,0.0,152.83333333333334,8.351741882352941,-496.08273
159,444.0,9,0,4,4,11.666666666666666,156.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,144.0,1.0,118.0,170.0,0.0,176.1111111111111,8.343516470588234,-496.07816
160,444.0,9,0,4,4,11.666666666666666,162.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,120.0,1.0,112.0,176.0,0.0,152.83333333333331,8.351741882352941,-496.07388
161,444.0,9,0,4,4,11.666666666666666,166.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,167.0,1.0,79.0,191.0,0.0,154.36805555555554,8.351741882352941,-496.0696
162,444.0,9,0,4,4,11.666666666666666,164.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,199.0,1.0,50.0,187.0,0.0,114.11805555555554,8.445194222222222,-496.062
163,444.0,9,0,4,4,11.666666666666666,158.0,1753.3211209999995,3.1487604705882344,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,180.0,1.0,65.0,194.0,0.0,137.39583333333334,8.43742577777778,-496.05237
164,444.0,9,0,4,4,11.666666666666666,152.0,1753.3211209999995,3.148760470588235,0.0,8.521009176470589,19.40403004060751,-4.329177057356608,189.0,1.0,75.0,180.0,0.0,160.6736111111111,8.429657333333331,-496.03253
165,442.0,9,0,4,4,11.333333333333329,194.0,1751.2889929999994,2.951267733333332,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,261.0,1.0,24.0,172.0,0.0,143.61805555555554,8.368709600000004,-494.98404
166,442.0,9,0,4,4,11.33333333333333,190.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,226.0,1.0,40.0,204.0,0.0,142.08333333333334,8.368709600000004,-494.95996
167,442.0,9,0,4,4,11.33333333333333,186.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,238.0,1.0,73.0,130.0,0.0,130.08333333333331,8.525612000000002,-494.95218
168,442.0,9,0,4,4,11.33333333333333,190.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,213.0,1.0,66.0,162.0,0.0,142.08333333333331,8.368709600000004,-494.94946
169,442.0,9,0,4,4,11.33333333333333,184.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,224.0,1.0,42.0,219.0,0.0,165.36111111111111,8.35938746666667,-494.9454
170,442.0,9,0,4,4,11.33333333333333,182.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,214.0,1.0,77.0,100.0,0.0,129.55555555555554,8.525612000000002,-494.94363
171,442.0,9,0,4,4,11.33333333333333,182.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,202.0,1.0,84.0,208.0,0.0,164.08333333333334,8.35938746666667,-494.94125
172,442.0,9,0,4,4,11.33333333333333,190.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,222.0,1.0,60.0,200.0,0.0,142.08333333333334,8.3687096,-494.93832
173,442.0,9,0,4,4,11.33333333333333,186.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,118.0,1.0,114.0,120.0,0.0,180.52777777777777,8.249768571428575,-494.9349
174,442.0,9,0,4,4,11.33333333333333,186.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,134.0,1.0,78.0,128.0,0.0,180.52777777777777,8.249768571428575,-494.93198
175,442.0,9,0,4,4,11.33333333333333,188.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,153.0,1.0,114.0,165.0,0.0,182.8125,8.249768571428575,-494.92868
176,442.0,9,0,4,4,11.33333333333333,186.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,122.0,1.0,90.0,108.0,0.0,180.52777777777777,8.249768571428575,-494.92633
177,442.0,9,0,4,4,11.33333333333333,188.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,228.0,1.0,84.0,124.0,0.0,102.84027777777776,8.472783000000002,-494.92352
178,442.0,9,0,4,4,11.33333333333333,180.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,121.0,1.0,114.0,149.0,0.0,203.80555555555557,8.239780571428573,-494.91934
179,442.0,9,0,4,4,11.33333333333333,180.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,128.0,1.0,123.0,162.0,0.0,203.80555555555557,8.239780571428573,-494.91534
180,442.0,9,0,4,4,11.33333333333333,178.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,120.0,1.0,168.0,168.0,0.0,204.55555555555557,8.239780571428573,-494.91412
181,442.0,9,0,4,4,11.33333333333333,176.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,231.0,1.0,42.0,210.0,0.0,149.39583333333334,8.455304,-494.9109
182,442.0,9,0,4,4,11.33333333333333,182.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,204.0,1.0,62.0,183.0,0.0,126.11805555555556,8.464043500000002,-494.9081
183,442.0,9,0,4,4,11.33333333333333,186.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,152.0,1.0,60.0,141.0,0.0,141.55555555555554,8.3687096,-494.9066
184,442.0,9,0,4,4,11.33333333333333,186.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,230.0,1.0,78.0,168.0,0.0,102.58333333333331,8.472783000000003,-494.9042
185,442.0,9,0,4,4,11.33333333333333,176.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,181.0,1.0,108.0,214.0,0.0,188.36805555555557,8.350065333333335,-494.90292
186,442.0,9,0,4,4,11.33333333333333,176.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,174.0,1.0,96.0,196.0,0.0,189.375,8.350065333333335,-494.89963
187,442.0,9,0,4,4,11.33333333333333,186.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,136.0,1.0,93.0,150.0,0.0,142.5625,8.368709600000004,-494.89734
188,442.0,9,0,4,4,11.33333333333333,182.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,156.0,1.0,114.0,193.0,0.0,164.08333333333331,8.35938746666667,-494.89484
189,442.0,9,0,4,4,11.33333333333333,186.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,154.0,1.0,114.0,159.0,0.0,142.5625,8.368709600000004,-494.8923
190,442.0,9,0,4,4,11.33333333333333,180.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,170.0,1.0,90.0,177.0,0.0,125.86111111111111,8.464043500000002,-494.88602
191,442.0,9,0,4,4,11.33333333333333,182.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,187.0,1.0,96.0,196.0,0.0,126.11805555555556,8.464043500000002,-494.88388
192,442.0,9,0,4,4,11.33333333333333,180.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,186.0,1.0,71.0,165.0,0.0,125.86111111111111,8.464043500000002,-494.88086
193,442.0,9,0,4,4,11.33333333333333,176.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,201.0,1.0,115.0,170.0,0.0,149.39583333333334,8.455304000000002,-494.87637
194,442.0,9,0,4,4,11.33333333333333,180.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,219.0,1.0,52.0,220.0,0.0,125.86111111111111,8.464043500000002,-494.8687
195,442.0,9,0,4,4,11.33333333333333,178.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,210.0,1.0,60.0,159.0,0.0,126.61111111111111,8.464043500000002,-494.8589
196,442.0,9,0,4,4,11.33333333333333,180.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,185.0,1.0,81.0,154.0,0.0,126.86805555555556,8.4640435,-494.85376
197,442.0,9,0,4,4,11.33333333333333,176.0,1751.2889929999994,2.9512677333333324,0.0,8.761348533333331,18.34642055534972,-4.329177057356608,189.0,1.0,100.0,197.0,0.0,149.39583333333334,8.455304000000002,-494.82394
198,440.0,9,1,5,1,10.999999999999998,190.0,1786.6162121497698,2.451486769230769,11.966111111111111,8.99942646153846,38.55865429512027,-4.635044386748161,237.0,1.011904761904762,132.0,172.0,0.1941428619138307,150.33333333333331,8.699925538461539,-494.11987
199,440.0,9,1,5,1,10.999999999999996,190.0,1786.6162121497696,2.451486769230769,12.032777777777778,8.99942646153846,38.55865429512028,-4.635044386748161,213.0,1.011904761904762,156.0,180.0,0.1941428619138307,166.83333333333331,8.608208615384616,-494.10352
