,NdUnfilled_max_value,phi_composition_average,SpaceGroupNumber_composition_average,phi_max_value,NpValence_composition_average,SecondIonizationEnergy_min_value,ThermalExpansionCoefficient_difference,ElasticModulus_composition_average,IsAlkali_arithmetic_average,Electronegativity_composition_average,Group_composition_average,Column_composition_average,ElasticModulus_min_value,ThirdIonizationEnergy_min_value,NUnfilled_arithmetic_average,NdUnfilled_composition_average,SecondIonizationEnergy_difference,HeatFusion_difference,NValance_min_value,BoilingT_difference,IonicRadii_min_value,n_ws^third_composition_average,MendeleevNumber_min_value,SecondIonizationEnergy_arithmetic_average,SecondIonizationEnergy_composition_average,target
111,0.0,0.99,108.8,2.55,2.4000000000000004,11.03,757.7,11.0,0.0,2.282,10.4,10.4,15.0,34.83,1.0,0.0,24.087,8.319999999999999,2.0,1666.9,0.29,0.35,7.0,20.337,23.293000000000003,1.7
112,9.0,1.41,84.8,3.8,2.4,12.8,771.4,38.0,0.0,2.644,11.0,11.0,80.0,24.76,6.333333333333332,3.4000000000000004,22.317,13.93,3.0,3469.9,0.61,0.5579999999999999,11.0,20.499,26.3462,2.8
113,0.0,1.882,119.0,6.86,3.0,11.871,761.2,12.2,0.0,2.604,13.0,13.0,21.0,27.96,1.75,0.0,23.245999999999995,17.16,2.0,1679.79,0.97,0.512,7.0,23.79725,26.0612,2.8
114,0.0,3.082,128.0,6.86,2.4000000000000004,17.964000000000002,1783.5,43.8,0.0,2.8020000000000005,14.2,14.2,95.0,36.83,1.4,0.0,17.153,13.38,5.0,3122.79,0.73,0.8879999999999999,64.0,27.5888,27.5888,1.54
115,9.0,5.856000000000001,200.2,6.86,1.8,12.8,230.0,41.4,0.0,2.5360000000000005,11.6,11.6,80.0,24.76,4.0,1.8,16.801,16.384999999999998,3.0,3158.79,0.64,1.5779999999999998,11.0,20.677,24.2466,1.54
116,5.0,1.354,97.0,4.45,2.6,10.004,1779.4,42.2,0.0,2.66,11.6,11.6,13.0,33.667,2.0,1.0,25.113000000000003,12.69,2.0,2249.12,0.67,0.484,9.0,23.93275,26.1696,1.0
117,3.0,2.16,96.4,5.4,2.4000000000000004,16.76,773.6,175.8,0.0,2.772,12.8,12.8,19.0,28.47,2.6666666666666665,1.2,18.357,38.37000000000001,6.0,4332.9,0.29,0.732,56.0,25.069000000000003,25.4168,1.0
118,7.0,5.476,207.2,6.86,1.8,11.871,231.6,30.0,0.0,2.3500000000000005,10.4,10.4,21.0,29.31,3.333333333333333,1.4,17.729999999999997,21.145,2.0,3602.79,0.54,1.5,7.0,18.70733333333333,23.0648,1.04
119,0.0,1.7000000000000002,79.8,4.4,3.2,16.53,1789.0,32.4,0.0,2.912,15.2,15.2,67.0,25.3,1.5,0.0,18.587,19.57,6.0,1775.12,0.74,0.516,69.0,26.14525,27.9396,1.04
120,1.0,1.5500000000000005,109.6,5.65,2.4000000000000004,18.563,771.2,39.2,0.25,2.512,11.8,11.8,2.0,34.83,1.75,0.2,16.554000000000002,21.955,1.0,4007.9,0.29,0.476,4.0,26.0725,27.8814,1.06
121,9.0,1.54,102.6,4.45,2.4000000000000004,12.8,770.0,44.6,0.0,2.544,12.4,12.4,19.0,24.76,3.5,1.8,22.317,13.88,3.0,3109.9,0.29,0.5479999999999999,11.0,22.88475,25.3312,1.06
122,3.0,6.216000000000001,194.0,6.86,1.8,16.76,233.6,127.6,0.0,2.64,12.4,12.4,208.0,28.47,3.333333333333333,1.2,12.840999999999998,38.23500000000001,5.0,4345.79,0.62,1.706,56.0,21.140333333333327,24.5246,0.7
123,5.0,3.372,132.6,6.86,2.4000000000000004,15.64,1793.6,146.2,0.0,2.8420000000000005,12.8,12.8,198.0,33.667,2.8,1.6,19.477,40.9,5.0,4623.79,0.63,1.0179999999999998,52.0,23.0656,23.0656,0.7
124,7.0,5.43,208.0,6.86,1.8,10.004,231.6,28.4,0.0,2.3280000000000003,10.4,10.4,13.0,29.31,3.333333333333333,1.4,19.597,21.145,2.0,3602.79,0.54,1.48,9.0,18.085,22.6914,0.94
125,3.0,3.352,134.20000000000002,6.86,2.4000000000000004,21.49,1793.6,122.6,0.0,2.918,13.599999999999998,13.599999999999998,80.0,34.83,2.0,0.6,13.627,40.9,5.0,4623.79,0.63,0.968,60.0,24.2356,24.2356,0.94
126,8.0,1.64,79.2,4.4,3.0,13.58,771.4,35.4,0.0,2.782,13.4,13.4,67.0,25.3,4.333333333333333,1.6,21.537,19.57,4.0,3469.9,0.61,0.556,43.0,21.74233333333333,27.0922,1.0
127,8.0,2.526,128.2,6.86,2.2,10.004,774.3,21.4,0.0,2.428,10.6,10.6,13.0,22.99,3.25,1.6,25.113000000000003,20.78,2.0,4604.79,0.84,0.774,9.0,21.963,24.5938,1.0
128,0.0,4.0280000000000005,138.6,6.86,2.2,10.004,760.3,4.800000000000002,0.0,2.444,12.2,12.2,11.0,30.71,2.5,0.0,25.113000000000003,6.9,2.0,2399.79,0.62,1.084,9.0,23.808000000000003,24.9666,1.1
129,7.0,1.33,98.0,4.25,2.4,11.03,771.6,28.8,0.0,2.58,11.0,11.0,15.0,29.31,3.0,1.4,24.087,21.28,2.0,3589.9,0.54,0.496,8.0,20.265666666666664,26.2062,1.1
130,5.0,2.12,102.6,5.4,2.4000000000000004,18.08,773.8,162.0,0.0,2.728,12.8,12.8,19.0,31.06,3.0,1.4,17.037,33.86,6.0,5778.9,0.29,0.722,54.0,19.13175,22.3288,0.54
131,0.0,1.56,85.39999999999998,3.9,3.0,20.428,1770.1,4.8,0.0,2.82,15.0,15.0,12.0,29.829,2.666666666666667,0.0,14.688999999999997,3.922,6.0,1661.12,1.33,0.4480000000000001,76.0,30.17166666666667,29.212,0.54
132,8.0,1.41,85.39999999999998,3.6,2.6,13.13,1794.3,46.6,0.0,2.698,11.400000000000002,11.400000000000002,94.0,22.99,4.75,3.2,21.986999999999995,26.98,4.0,4791.12,0.83,0.5720000000000001,44.0,24.5355,26.6518,1.38
133,9.0,1.54,91.0,4.45,2.4,12.8,770.0,40.8,0.0,2.716,12.4,12.4,80.0,24.76,4.0,1.8,22.317,13.88,3.0,3109.9,0.73,0.5479999999999999,11.0,22.73633333333333,27.6886,1.38
134,9.0,2.862,128.2,6.86,2.2,12.24,771.6,38.68,0.0,2.5540000000000003,11.0,11.0,64.4,20.52,5.25,3.2,22.876999999999995,21.28,3.0,3602.79,0.54,0.8999999999999999,12.0,22.902,25.345,0.48
135,5.0,1.46,108.0,4.45,2.4000000000000004,15.64,758.3,45.4,0.25,2.398,11.2,11.2,10.0,33.667,2.5,1.0,60.99800000000001,12.69,1.0,2243.9,0.29,0.518,1.0,37.68125000000001,37.1684,0.48
136,3.0,2.21,91.6,5.65,2.6,16.76,1793.6,121.0,0.0,3.068,13.4,13.4,175.0,28.47,2.25,0.8,18.357,38.37000000000001,6.0,4338.12,0.62,0.722,56.0,26.3525,28.1054,1.78
137,0.0,1.34,80.4,4.15,2.8,11.871,758.0,14.2,0.0,2.656,12.8,12.8,21.0,30.502,2.0,0.0,23.245999999999995,8.319999999999999,2.0,2784.9,0.71,0.43,7.0,20.54,26.370800000000006,1.78
138,9.0,1.594,103.4,4.8,2.4000000000000004,11.059,775.5,94.0,0.0,2.584,11.4,11.4,19.0,19.174,4.75,3.0,24.058000000000003,52.09,3.0,5737.9,0.29,0.598,13.0,17.3765,20.9246,1.02
139,4.0,3.362,128.0,6.86,2.8,15.934,1794.9,133.0,0.0,2.934,13.999999999999998,13.999999999999998,115.0,34.22,2.8,0.8,19.183,57.63,5.0,5207.79,0.53,0.974,57.0,23.1244,23.1244,1.02
140,0.0,1.29,91.0,4.05,2.4,11.03,757.5,15.4,0.0,2.592,12.4,12.4,15.0,37.48,0.6666666666666666,0.0,24.087,7.21,2.0,1564.9,0.95,0.416,8.0,21.018333333333327,26.6578,0.56
141,2.0,3.422,127.4,6.86,2.2,18.168,768.7,101.8,0.0,2.68,11.8,11.8,208.0,35.17,1.75,0.4,16.948999999999998,17.26,2.0,3108.79,0.45,1.0139999999999998,61.0,25.274249999999995,27.2428,0.56
142,5.0,2.08,102.6,5.2,2.4000000000000004,18.168,773.8,137.60000000000002,0.0,2.654,13.0,13.0,19.0,34.83,2.75,1.4,16.948999999999998,33.86,6.0,5778.9,0.29,0.72,54.0,19.15375,22.3464,0.44
143,9.0,1.654,96.4,5.1,2.4000000000000004,11.059,774.8,55.4,0.0,2.488,12.0,12.0,19.0,19.174,4.0,2.4,24.058000000000003,15.98,3.0,3646.9,0.29,0.586,13.0,21.6415,24.3366,0.44
144,9.0,2.4320000000000004,128.8,6.86,2.4000000000000004,12.24,1788.7,13.28,0.2,2.5,10.4,10.4,2.0,20.52,3.2,1.8,22.876999999999995,11.17,1.0,3540.79,1.02,0.6920000000000001,4.0,27.8416,27.8416,2.02
145,9.0,2.832,121.8,6.86,2.4000000000000004,12.24,1788.7,31.88000000000001,0.0,2.6659999999999995,12.6,12.6,64.4,20.52,3.0,1.8,22.876999999999995,11.17,3.0,3540.79,0.74,0.836,12.0,25.9784,25.9784,2.02
146,2.0,2.922,133.60000000000002,6.86,2.2,11.871,766.6,45.8,0.0,2.5660000000000003,11.8,11.8,21.0,35.17,1.75,0.4,23.245999999999995,17.26,2.0,3108.79,0.69,0.862,7.0,23.68925,25.9748,1.1
147,4.0,5.976000000000001,183.0,6.86,2.0,18.869,234.9,112.8,0.0,2.62,13.2,13.2,14.0,28.03,4.0,0.8,10.732,57.49500000000001,5.0,5207.79,0.63,1.594,57.0,16.156666666666666,21.5344,1.1
148,5.0,1.75,91.8,4.65,2.4,16.5,775.1,70.8,0.0,2.7260000000000004,13.2,13.2,95.0,30.96,2.6666666666666665,1.0,18.617,20.78,6.0,2853.9,0.62,0.61,49.0,23.193666666666665,27.963,1.36
149,5.0,1.85,96.4,5.2,2.4000000000000004,16.908,773.8,108.4,0.0,2.61,13.400000000000002,13.400000000000002,19.0,34.83,2.25,1.0,18.209,33.86,6.0,5778.9,0.29,0.618,54.0,18.83875,22.0944,1.36
150,3.0,3.3919999999999995,133.60000000000002,6.86,2.6,15.934,774.3,129.6,0.0,2.826,14.0,14.0,115.0,34.22,3.0,0.6,19.183,40.9,5.0,4623.79,0.53,0.97,60.0,20.163,23.1538,2.22
151,0.0,5.4460000000000015,206.4,6.86,2.2,11.871,217.7,8.2,0.0,2.4900000000000007,12.2,12.2,20.0,31.943,2.333333333333333,0.0,17.729999999999997,8.184999999999999,2.0,1944.79,1.0,1.402,7.0,18.83333333333333,23.1404,2.22
152,6.0,2.04,91.8,5.4,2.4,16.76,775.5,166.2,0.0,2.9760000000000004,12.4,12.4,401.0,28.47,4.0,1.7999999999999998,18.357,52.09,6.0,5737.9,0.6,0.728,51.0,17.292333333333332,24.4222,0.66
153,0.0,1.69,91.0,4.55,3.0,15.934,774.3,25.4,0.0,2.79,14.999999999999998,14.999999999999998,12.0,29.829,3.666666666666667,0.0,19.183,36.72,6.0,3002.9,0.53,0.4980000000000001,76.0,23.82633333333333,28.3426,0.66
154,4.0,2.006,91.8,5.1,2.4,16.18,768.2,83.80000000000003,0.0,2.806,13.0,13.0,208.0,30.651,3.0,1.4,18.937,15.98,6.0,3109.9,0.55,0.7040000000000001,55.0,22.785666666666664,27.7182,1.64
155,8.0,5.766,198.6,6.86,1.8,13.58,231.4,61.6,0.0,2.442,11.2,11.2,110.0,27.491,5.333333333333334,2.6,16.021,13.795,4.0,3482.79,0.61,1.616,43.0,19.607,23.6046,1.64
156,5.0,2.13,91.0,5.45,2.4,19.63,773.8,117.6,0.0,2.884,13.0,13.0,127.0,32.93,2.333333333333333,1.0,15.486999999999998,33.86,6.0,5778.9,0.53,0.7040000000000001,54.0,18.249,24.9962,2.48
157,0.0,1.64,58.8,4.1,2.6,17.964000000000002,760.3,21.2,0.0,2.756,14.6,14.6,11.0,30.71,2.333333333333333,0.0,17.153,6.848,6.0,2386.9,0.62,0.526,69.0,24.53033333333333,28.765,2.48
158,8.0,1.15,92.4,3.8,2.6,13.58,1791.4,22.36,0.25,2.638,10.8,10.8,1.8,27.491,3.0,1.6,21.537,13.93,1.0,3475.12,0.61,0.414,5.0,27.19175,28.7768,2.16
159,7.0,1.91,86.2,5.3,2.6,14.65,775.3,114.0,0.0,2.798,13.2,13.2,129.0,29.31,4.666666666666667,1.4,20.467,49.98,3.0,4182.9,0.23,0.6779999999999999,46.0,24.973666666666663,29.031,2.16
160,0.0,1.61,74.8,4.15,3.2,14.632,1778.0,12.4,0.0,2.8879999999999995,15.2,15.2,12.0,29.829,3.0,0.0,20.485,6.9300000000000015,6.0,2790.12,0.71,0.472,76.0,26.28675,28.0528,1.78
161,0.0,5.876000000000001,206.8,6.86,2.6,15.028,237.4,36.4,0.0,2.6700000000000004,14.6,14.6,20.0,31.943,3.666666666666666,0.0,14.573,49.855,4.0,3095.79,0.26,1.5199999999999998,78.0,20.324666666666666,24.0352,1.78
162,6.0,4.384,128.2,6.86,2.6,14.32,772.7,27.6,0.0,2.628,13.2,13.2,34.0,25.04,3.75,1.2,20.797,29.78,5.0,4939.79,0.64,1.2199999999999998,47.0,23.93125,25.0652,0.64
163,0.0,1.6,98.0,5.15,2.4,20.521,765.8,17.66,0.3333333333333333,2.768,12.0,12.0,10.0,54.934,1.3333333333333333,0.0,56.117,12.33,1.0,3038.9,0.76,0.51,1.0,44.09200000000001,40.502,0.64
164,0.0,1.48,109.6,5.45,2.4000000000000004,19.63,768.2,29.56,0.25,2.49,11.8,11.8,1.8,32.93,1.25,0.0,15.486999999999998,16.52,1.0,3145.9,0.29,0.444,5.0,25.79425,27.6588,1.1
165,5.0,1.75,66.39999999999999,4.65,2.8,16.461,1795.2,66.60000000000001,0.0,2.966,13.6,13.6,11.0,27.16,3.5,1.0,18.656,37.26,6.0,4827.12,0.59,0.616,50.0,26.7645,28.435,1.1
166,0.0,1.97,98.2,5.15,3.0,16.345,1797.4,48.06,0.0,3.06,14.8,14.8,78.3,33.492,2.0,0.0,18.772,49.99,4.0,3088.12,0.26,0.614,66.0,26.73825,28.414,1.44
167,0.0,2.652,134.4,6.86,2.2,20.292,763.5,25.16,0.25,2.522,11.8,11.8,1.8,36.83,1.75,0.0,14.824999999999996,13.38,1.0,3122.79,0.73,0.7340000000000001,5.0,27.5275,29.0454,1.44
168,6.0,1.59,92.4,4.05,2.6,14.32,772.7,27.4,0.0,2.568,13.2,13.2,14.0,25.04,4.0,1.2,20.797,29.78,5.0,4926.9,0.29,0.5619999999999999,47.0,22.909,25.3506,-0.04
169,0.0,0.8700000000000001,98.8,2.25,2.4,27.28,698.0,0.88,0.6666666666666666,2.3920000000000003,9.999999999999998,9.999999999999998,2.0,40.0,1.3333333333333333,0.0,7.836999999999996,2.115,1.0,941.9,1.4,0.25,3.0,31.340666666666664,32.8512,-0.04
170,5.0,3.322,120.2,6.86,2.4000000000000004,15.64,775.3,127.8,0.0,2.702,13.4,13.4,198.0,33.667,3.75,1.0,19.477,49.98,3.0,4195.79,0.23,1.0019999999999998,52.0,26.378,28.1258,0.72
171,0.0,5.966000000000001,188.4,6.86,1.8,18.211,228.7,64.60000000000001,0.0,2.5380000000000003,11.8,11.8,22.0,34.202,1.0,0.0,11.39,7.539999999999999,2.0,2665.79,0.45,1.5719999999999998,67.0,22.19033333333333,25.1546,0.72
172,0.0,1.23,86.8,4.2,2.6,18.759,1751.0,4.760000000000002,0.25,2.73,12.4,12.4,1.8,34.202,1.0,0.0,16.357999999999997,2.075,1.0,859.12,1.02,0.358,5.0,28.4865,29.8126,0.9
173,7.0,1.7,109.6,4.45,2.4000000000000004,20.292,773.7,65.2,0.0,2.572,12.8,12.8,19.0,34.83,3.0,1.4,14.824999999999996,36.35,6.0,5640.9,0.29,0.6199999999999999,48.0,19.68475,22.7712,0.9
174,6.0,4.274,171.6,6.86,2.0,29.601,775.5,82.2,0.25,2.572,10.6,10.6,10.0,47.448,3.0,1.2,47.037000000000006,52.09,1.0,5750.79,0.6,1.218,1.0,35.339,34.1914,0.44
175,0.0,1.004,110.4,2.7,2.4000000000000004,10.004,759.4,7.4,0.25,2.256,10.2,10.2,5.0,34.83,1.25,0.0,37.282,6.9,1.0,2052.9,0.29,0.326,2.0,28.93425,30.1708,0.44
176,7.0,1.33,98.6,4.25,2.6,11.03,1791.6,28.8,0.0,2.688,11.2,11.2,15.0,29.31,2.5,1.4,24.087,21.28,2.0,3595.12,0.54,0.496,8.0,23.94175,26.1768,2.02
177,0.0,1.55,92.4,5.05,2.6,18.211,1788.7,61.2,0.25,2.672,10.4,10.4,5.0,54.934,1.0,0.0,29.075000000000006,7.675,1.0,2658.12,0.45,0.498,2.0,33.896,34.1402,2.02
178,0.0,1.48,98.6,5.15,2.6,20.521,1785.8,16.14,0.25,2.844,12.2,12.2,2.4,45.72,1.25,0.0,14.595999999999997,12.33,1.0,3044.12,0.85,0.444,3.0,30.55825,31.47,0.88
179,8.0,2.922,85.4,6.86,3.0,14.925,1794.1,34.6,0.0,2.756,13.4,13.4,34.0,23.32,3.4000000000000004,1.6,20.192,26.98,5.0,4798.79,0.83,0.852,45.0,26.26,26.26,0.88
180,8.0,5.846,194.0,6.86,1.8,14.925,234.1,88.0,0.0,2.398000000000001,10.2,10.2,139.0,23.32,3.6666666666666665,1.6,14.675999999999998,26.845,2.0,4798.79,0.45,1.614,45.0,20.912333333333333,24.3878,1.36
181,0.0,2.8520000000000003,122.6,6.86,2.4000000000000004,25.154,775.3,88.60000000000002,0.25,2.556,12.2,12.2,2.0,37.93,2.75,0.0,9.962999999999996,49.98,1.0,4195.79,0.23,0.7999999999999999,4.0,29.288,30.4538,1.36
182,5.0,3.362,122.6,6.86,2.4000000000000004,16.461,775.3,152.60000000000005,0.0,2.824,13.2,13.2,322.0,27.16,4.0,1.0,18.656,49.98,3.0,4834.79,0.23,1.0339999999999998,50.0,26.58325,28.29,0.66
183,5.0,5.7360000000000015,201.0,6.86,1.8,15.035,235.2,73.28,0.0,2.518,10.6,10.6,44.4,27.16,3.0,1.0,14.566,37.125,2.0,4834.79,0.59,1.5779999999999998,50.0,20.365666666666662,24.0598,0.66
184,0.0,1.39,85.4,4.4,3.0,11.871,769.0,17.6,0.0,2.6740000000000004,13.0,13.0,21.0,25.3,1.6666666666666663,0.0,23.245999999999995,19.57,2.0,1769.9,0.76,0.434,7.0,21.172666666666668,26.75040000000001,1.7
185,0.0,5.506,206.4,6.86,2.2,11.03,234.3,26.0,0.0,2.4160000000000004,12.2,12.2,15.0,34.22,2.333333333333333,0.0,18.571,36.585,2.0,3015.79,0.53,1.4319999999999995,8.0,18.855,23.1534,1.7
186,8.0,1.62,103.4,4.65,2.4000000000000004,13.13,775.1,74.39999999999998,0.0,2.49,11.6,11.6,19.0,22.99,4.5,2.6,21.986999999999995,20.78,4.0,4591.9,0.29,0.6279999999999999,44.0,22.01925,24.6388,1.06
187,0.0,1.88,90.8,5.3,2.6,17.964000000000002,775.3,111.0,0.0,2.63,14.6,14.6,19.0,34.83,2.25,0.0,17.153,49.98,3.0,4182.9,0.23,0.614,69.0,25.39125,27.3364,1.06
188,3.0,1.62,92.4,5.4,2.6,16.76,1793.6,87.0,0.25,2.798,11.6,11.6,5.0,28.47,2.0,0.6,30.526,38.37000000000001,1.0,4338.12,0.62,0.53,2.0,33.533249999999995,33.849999999999994,0.9
189,0.0,1.41,86.2,4.8,3.0,18.633,764.6,8.28,0.3333333333333333,2.664,12.8,12.8,2.4,28.351,2.0,0.0,16.483999999999998,24.22,1.0,941.9,0.58,0.418,3.0,28.45833333333333,31.1218,0.9
190,9.0,3.0360000000000005,128.0,6.86,2.4000000000000004,11.059,1794.8,25.66,0.0,2.8200000000000003,12.4,12.4,50.0,19.174,3.2,1.8,24.058000000000003,12.33,3.0,3659.79,0.85,0.88,13.0,26.2536,26.2536,2.32
191,0.0,5.4,201.0,6.86,1.8,10.004,219.4,21.6,0.0,2.3320000000000003,11.8,11.8,13.0,39.722,1.0,0.0,19.597,6.7650000000000015,2.0,2065.79,0.74,1.416,9.0,19.189666666666668,23.3542,2.32
192,0.0,1.95,92.0,5.05,3.0,16.345,1797.4,92.6,0.0,2.866,13.0,13.0,162.0,33.492,1.75,0.0,18.772,49.99,2.0,3088.12,0.26,0.6339999999999999,67.0,26.16075,27.952,1.88
193,8.0,2.0620000000000003,113.4,6.86,3.2,13.13,1794.3,26.8,0.0,2.778,13.6,13.6,40.0,22.99,3.2,1.6,21.986999999999995,20.78,4.0,4604.79,0.84,0.6119999999999999,44.0,26.2836,26.2836,1.88
194,5.0,2.802,128.2,6.86,2.2,25.1,773.8,92.56,0.25,2.522,11.000000000000002,11.000000000000002,1.8,47.448,2.75,1.0,10.016999999999996,33.86,1.0,5791.79,0.53,0.8099999999999999,5.0,22.4545,24.987,0.7
195,0.0,2.402,119.0,6.86,3.0,18.6,765.8,23.66,0.0,2.912,14.8,14.8,40.0,27.96,2.0,0.0,16.516999999999996,17.16,5.0,3051.79,0.85,0.6439999999999999,66.0,25.95975,27.7912,0.7
196,4.0,3.5120000000000005,115.6,6.86,2.4000000000000004,25.154,775.3,198.2,0.0,2.832,13.6,13.6,441.0,37.93,3.5,0.8,9.962999999999996,57.63,3.0,5207.79,0.23,1.0499999999999998,57.0,22.468,24.9978,1.18
197,7.0,3.112,134.39999999999998,6.86,2.2,14.65,771.6,50.6,0.0,2.69,12.6,12.6,124.0,29.31,3.25,1.4,20.467,21.28,5.0,3602.79,0.54,0.9519999999999998,46.0,24.915,26.9554,1.18
198,8.0,1.17,103.4,3.6,2.4000000000000004,14.925,774.1,32.08,0.25,2.316,10.6,10.6,2.4,23.32,3.25,1.6,20.192,26.98,1.0,4785.9,0.29,0.42,3.0,26.24925,28.0228,1.1
199,0.0,0.8800000000000001,70.80000000000003,4.4,3.8,16.53,769.0,21.4,0.0,2.894,15.8,15.8,40.0,25.3,2.333333333333333,0.0,18.587,19.57,6.0,1769.9,0.76,0.252,85.0,23.41566666666667,28.0962,1.1
200,5.0,3.2220000000000004,120.2,6.86,2.8,15.64,764.6,47.4,0.0,2.73,13.8,13.8,39.0,28.351,3.25,1.0,19.477,24.22,5.0,2256.79,0.58,0.94,52.0,24.74775,26.8216,1.02
201,3.0,2.872,135.0,6.86,2.4000000000000004,25.1,1793.6,106.96,0.2,2.6900000000000004,11.6,11.6,1.8,47.448,2.0,0.6,10.016999999999996,40.9,1.0,4623.79,0.63,0.8059999999999999,5.0,24.9576,24.9576,1.02
202,0.0,2.6220000000000003,118.2,6.86,2.8000000000000003,14.632,1778.0,10.4,0.2,2.648,12.6,12.6,2.0,30.502,2.2,0.0,20.485,6.9300000000000015,1.0,2797.79,0.71,0.698,4.0,28.32,28.32,0.68
203,0.0,3.272,127.4,6.86,2.2,16.908,768.2,37.8,0.0,2.762,13.8,13.8,62.0,32.93,1.25,0.0,18.209,16.52,5.0,3158.79,0.64,0.912,62.0,25.314,27.2746,0.68
204,0.0,4.5440000000000005,158.20000000000005,6.86,2.8,18.633,764.6,21.9,0.0,2.662,14.8,14.8,39.0,28.351,3.25,0.0,16.483999999999998,24.22,3.0,2714.79,0.54,1.226,73.0,25.54475,26.356,1.92
205,8.0,1.65,79.8,4.8,3.2,13.13,1794.3,26.6,0.0,2.874,13.6,13.6,39.0,22.99,3.5,1.6,21.986999999999995,24.22,4.0,4597.12,0.58,0.57,44.0,25.4625,27.3934,1.92
206,0.0,1.2000000000000002,102.6,3.45,2.4000000000000004,11.871,757.7,16.88,0.0,2.354,10.4,10.4,19.0,34.83,1.0,0.0,23.245999999999995,8.319999999999999,2.0,1666.9,0.29,0.416,7.0,21.33825,24.094,0.68
207,0.0,2.0700000000000003,79.8,5.3,2.8,18.211,1795.3,148.4,0.0,2.894,12.8,12.8,301.0,37.93,2.0,0.0,16.906,49.98,2.0,4188.12,0.23,0.6839999999999999,67.0,28.363000000000003,29.7138,0.68
208,9.0,1.7599999999999998,102.6,5.55,2.4000000000000004,12.8,773.6,126.4,0.0,2.604,12.000000000000002,12.000000000000002,19.0,24.76,4.0,2.4,22.317,40.9,3.0,4610.9,0.29,0.62,11.0,17.81175,21.2728,0.54
209,7.0,5.376,208.0,6.86,1.8,29.601,233.7,37.08,0.3333333333333333,2.2880000000000003,10.2,10.2,2.4,45.72,3.666666666666667,1.4,2.024000000000001,36.215,1.0,5653.79,0.64,1.4459999999999995,3.0,20.408666666666665,24.0856,0.54
210,0.0,1.73,85.4,4.45,2.4,18.759,763.5,29.200000000000006,0.0,2.8440000000000003,14.2,14.2,22.0,34.202,1.0,0.0,16.357999999999997,13.38,6.0,3109.9,0.73,0.542,64.0,24.722666666666665,28.8804,0.56
211,0.0,5.796000000000001,206.4,6.86,2.2,18.828,216.9,28.2,0.0,2.4680000000000004,14.2,14.2,70.5,28.447,4.0,0.0,10.773,10.355,3.0,2714.79,0.54,1.5459999999999998,73.0,24.2145,25.2918,0.56
212,0.0,2.822,134.6,6.86,2.8000000000000003,11.871,1797.4,36.6,0.0,2.672,12.8,12.8,21.0,33.492,2.0,0.0,23.245999999999995,49.99,2.0,3095.79,0.26,0.812,7.0,25.5808,25.5808,0.92
213,5.0,1.86,85.39999999999998,5.2,2.6,17.964000000000002,1793.8,111.2,0.0,2.882,13.6,13.6,95.0,39.722,2.0,1.0,17.153,33.86,6.0,5784.12,0.53,0.634,54.0,22.01275,24.6336,0.92
214,9.0,1.694,90.8,5.3,2.6,11.059,775.3,102.0,0.0,2.52,12.8,12.8,19.0,19.174,4.5,1.8,24.058000000000003,49.98,3.0,4182.9,0.23,0.586,13.0,23.665,25.9554,0.58
215,0.0,3.112,105.2,6.86,3.2,18.633,1784.6,10.6,0.0,2.8840000000000003,15.2,15.2,14.0,28.03,2.8,0.0,16.483999999999998,24.22,5.0,2267.79,0.58,0.852,75.0,27.438,27.438,0.58
216,5.0,6.186000000000001,200.2,6.86,1.8,20.521,233.8,107.86,0.0,2.712,12.6,12.6,78.3,47.448,3.0,1.0,9.079999999999998,33.725,5.0,5791.79,0.53,1.6740000000000002,54.0,16.70733333333333,21.8648,1.16
217,5.0,2.1,79.8,5.3,2.8,25.154,1795.3,180.4,0.0,2.96,13.8,13.8,441.0,37.93,3.25,1.0,9.962999999999996,49.98,3.0,5784.12,0.23,0.72,54.0,23.81025,26.0716,1.16
218,8.0,3.002,128.0,6.86,2.4000000000000004,13.58,1791.4,38.0,0.0,2.786,12.6,12.6,80.0,27.491,3.0,1.6,21.537,13.93,4.0,3482.79,0.61,0.906,43.0,26.9516,26.9516,0.8
219,8.0,3.022,126.4,6.86,2.4000000000000004,13.58,1791.4,61.6,0.0,2.71,11.8,11.8,110.0,27.491,3.8,2.6,21.537,13.93,4.0,3482.79,0.61,0.956,43.0,25.7816,25.7816,0.8
220,0.0,3.222,133.6,6.86,2.6,15.028,765.8,19.66,0.0,2.958,14.400000000000002,14.400000000000002,20.0,31.943,2.5,0.0,20.089,12.33,5.0,3051.79,0.85,0.8739999999999999,66.0,25.06675000000001,27.0768,0.64
221,2.0,6.086,206.4,6.86,1.8,18.08,231.8,90.8,0.0,2.66,13.0,13.0,124.0,31.06,2.333333333333333,0.4,11.521,26.235,5.0,3890.79,0.67,1.6359999999999997,59.0,22.65766666666667,25.435,0.64
222,0.0,3.162,121.2,6.86,2.4000000000000004,18.211,768.7,62.6,0.0,2.622,12.4,12.4,12.0,29.829,2.5,0.0,16.906,7.675,2.0,2665.79,0.45,0.8879999999999999,67.0,25.83925,27.6948,1.4
223,0.0,1.36,91.8,4.1,2.4,17.964000000000002,749.8,20.0,0.3333333333333333,2.58,12.2,12.2,5.0,39.722,1.0,0.0,29.322000000000006,6.848,1.0,1089.9,0.74,0.428,2.0,33.455666666666666,34.1202,1.4
