,nH,nAtom,ATS2i,ATS3i,ETA_epsilon_5,AATSC0s,ATS3p,NssssC,StCH,NssCH2,NaaCH,GATS1i,TIC0,SMR_VSA7,NaaO,ATS3d,ETA_dEpsilon_D,SMR_VSA6,EState_VSA10,SlogP_VSA2,target
117,2,11,3019.9389262903505,2359.4437052168005,0.9733333333333334,1.8526170798898072,15.68514121,0,0.0,0,1,1.6649003520404473,21.2988603028468,6.393639498790523,1,46.0,0.0748148148148148,0.0,0.0,24.91797071335944,0.068393
118,2,11,2950.8536725859008,2371.6382960173005,0.97,2.658402203856749,16.434161202,0,0.0,0,1,1.244155324866789,21.2988603028468,16.81376300194033,2,48.0,0.0744444444444444,0.0,4.794537184071822,10.197363616602075,0.068611
119,2,11,3035.3947444905,2346.9688905143003,0.9733333333333334,1.8526170798898072,15.446145210000005,0,0.0,0,1,1.7967575731595018,21.2988603028468,6.3273200747645415,1,46.0,0.0748148148148148,0.0,0.0,24.861248874830014,0.068717
120,3,10,2409.923723777601,2388.3710863922493,0.9734693877551022,3.8933333333333335,14.687756435848998,0,0.0,0,3,1.185729721286064,18.464393446710154,24.53822805903659,0,33.0,0.0,0.0,4.39041504767482,9.967957041894415,0.068827
121,2,11,3067.52066287035,2150.7998382718,0.9733333333333336,1.8526170798898072,14.47804121,0,0.0,0,1,1.6649003520404468,21.2988603028468,6.393639498790523,1,44.0,0.0748148148148146,0.0,0.0,24.917970713359445,0.068939
122,3,10,2243.169828781301,2179.208025818649,0.8958333333333334,2.076666666666667,13.282958714849002,0,0.0,0,2,1.546510359809261,18.954618442383214,12.393687143226153,0,32.0,0.0851190476190476,0.0,0.0,20.28786953238999,0.069134
123,3,11,2709.327180871448,2446.729935882601,1.0416666666666663,2.7617079889807155,16.20746983,0,0.0,0,0,1.1742044197437695,21.789085298519865,16.047732073972288,1,40.0,0.0,0.0,4.794537184071822,15.526711609905757,0.069424
124,3,10,2440.746769791,2275.6859511965004,0.8958333333333334,2.8625,14.590957812,0,0.0,0,2,1.5693069746025603,18.954618442383214,22.87796772550145,0,32.0,0.0851190476190476,0.0,4.794537184071822,15.181342137549285,0.069709
125,3,11,2786.017910348947,2355.8106111328,1.0416666666666667,2.761707988980716,15.634613800000002,0,0.0,0,0,1.5763671569116156,21.789085298519865,16.375004504301202,1,38.0,0.0,0.0,4.794537184071822,15.35402687372752,0.070059
126,3,12,2580.605389866,2803.8000069971004,0.9333333333333332,3.029899691358024,22.78702615,0,0.0,0,1,0.9881015812367732,23.509775004326936,17.314321438793822,1,52.0,0.0703703703703704,0.0,4.794537184071822,16.65620887590987,0.070151
127,3,12,3380.302369091447,2934.20432108965,1.241798941798942,9.619743441358024,15.186432888,1,0.0,0,0,1.0821202639688567,23.509775004326936,0.0,0,34.0,0.0,0.0,22.760319511168102,17.742788410173354,0.070421
128,3,11,2265.8617144414475,2851.0278654861004,0.8500000000000001,3.97004132231405,26.55489879,1,0.0,0,0,1.0654218234651682,16.93433232624652,0.0,0,33.0,0.0,0.0,0.0,0.0,0.070795
129,3,12,3200.410068351447,2010.4103783421497,1.1566137566137569,8.676456404320987,14.652646887999998,1,0.0,0,0,0.954158360332716,21.900134529890124,0.0,0,31.0,0.0,0.0,17.96578232709628,11.959543463808414,0.070963
130,3,11,2510.863170932749,2798.4016971976,0.9555555555555556,4.869031221303948,18.724974142000004,1,0.0,1,0,1.216883898284196,20.54397280068333,0.0,0,36.0,0.0819444444444443,6.606881964512918,4.794537184071822,23.28376545828916,0.0711
131,3,11,2477.07645594675,2599.9166729921003,0.8933333333333333,2.9297520661157024,17.24394615,0,0.0,0,1,1.0579373857019323,21.789085298519865,16.616967074762886,1,41.0,0.1483333333333332,5.733667477162185,4.794537184071822,10.370048352780312,0.071339
132,3,11,2268.360132407949,2034.9287304613,0.8166666666666667,1.274104683195592,16.539017530000002,0,4.891342592592593,0,0,0.772570453845274,20.54397280068333,5.760247418874442,1,32.0,0.1291666666666666,5.733667477162185,0.0,10.370048352780312,0.071603
133,3,11,2540.4627857877504,2562.5850276917,0.8933333333333335,3.257575757575758,14.790081782,0,0.0,0,0,1.6163512840966283,21.789085298519865,11.508907376635143,1,34.0,0.1483333333333332,0.0,4.794537184071822,16.42680230120221,0.071748
134,3,11,2137.00208240485,2070.5007611217,0.8703703703703705,2.1942148760330578,17.997145839999998,0,4.885092592592593,0,1,0.8596145060834829,19.68921982840999,11.826614487336052,1,34.0,0.0712962962962963,0.0,0.0,10.263190651966152,0.071814
135,3,11,2603.9276621814474,2187.9870887776,0.9458333333333332,2.001377410468319,17.729629829999997,0,0.0,0,0,1.10717176671553,20.54397280068333,11.387855989696922,1,34.0,0.0,0.0,0.0,10.31332651425089,0.072021
136,3,11,2215.78843937325,1872.8596307154,0.8703703703703703,2.1942148760330578,17.26367354,0,4.851342592592593,0,1,1.25445967090593,19.68921982840999,12.153886917664966,1,33.0,0.0712962962962963,0.0,0.0,10.090505915787915,0.072117
137,3,11,2348.7353314260004,2276.7212534846003,0.9555555555555556,3.808539944903581,16.21157015,0,0.0,0,1,1.086016573848407,20.54397280068333,11.826614487336052,1,36.0,0.0819444444444443,0.0,4.794537184071822,16.54935117509571,0.072257
138,3,11,2477.094416939099,2268.1879299486,0.8933333333333335,2.9297520661157024,14.321993502000002,0,0.0,0,1,1.057937385701932,21.789085298519865,11.95709099048752,1,35.0,0.1483333333333332,0.0,4.794537184071822,16.277228082131817,0.072345
139,3,11,2572.2578900990998,2211.8213495725,0.8933333333333333,2.9297520661157024,12.943065172000004,0,0.0,0,0,1.6163512840966283,21.789085298519865,5.824404497999927,1,31.0,0.1483333333333332,5.733667477162185,4.794537184071822,16.42680230120221,0.072412
140,3,11,2627.1081064379005,3083.5806929081,0.8914285714285715,4.081267217630855,16.738147522,0,0.0,0,1,1.019056593239675,20.54397280068333,17.501771364116742,0,41.0,0.1478571428571427,0.0,4.39041504767482,15.410748712256945,0.07245
141,4,10,2832.6795143278005,2278.3491915356963,0.9555555555555556,0.8933333333333335,9.014904803396,0,0.0,0,0,1.2534598930745138,15.21928094887362,0.0,0,28.0,0.0,0.0,0.0,24.41586555099321,0.072528
142,3,11,2575.2568545890995,2208.80442409015,0.8933333333333333,2.9297520661157024,13.072633486000004,0,0.0,0,0,1.616351284096628,21.789085298519865,5.890723922025908,1,31.0,0.1483333333333332,5.733667477162185,4.794537184071822,16.42680230120221,0.072648
143,3,11,2447.566543662949,2214.2529402426003,0.8424242424242426,1.6707988980716253,13.557389830000002,0,0.0,0,0,1.4004896988996172,19.68921982840999,5.824404497999927,1,32.0,0.2034090909090907,0.0,0.0,21.362331395663027,0.072729
144,3,11,2343.2225747677503,2729.247449042849,0.9555555555555556,3.8085399449035817,17.134254406849,0,0.0,0,2,1.086016573848407,20.54397280068333,22.55285764007303,1,42.0,0.0819444444444443,0.0,4.794537184071822,10.263190651966152,0.07278
145,4,10,2181.187963080148,2523.403808082747,0.8333333333333334,3.5066666666666664,16.830049174546996,0,0.0,0,0,1.201422057960715,15.21928094887362,0.0,0,23.0,0.0,0.0,0.0,0.0,0.072887
146,3,12,2478.2219642014475,2614.36949740715,1.0,6.213541666666667,19.885704888000003,0,0.0,0,0,1.1724406925795718,21.900134529890124,0.0,0,36.0,0.0,0.0,14.383611552215466,17.34973483909482,0.072945
147,3,12,1996.7238581645008,2379.8342353656503,0.8296296296296296,3.6765046296296298,28.233769536,0,9.590648148148148,0,0,0.8443465217184677,18.61317805208717,0.0,0,37.0,0.0,0.0,4.794537184071822,5.783244946364939,0.073041
148,3,11,2874.782424045801,2772.398015031748,0.874074074074074,0.7011019283746557,17.231339945698004,0,0.0,0,2,1.0175012522199731,20.54397280068333,12.263210640074686,1,46.0,0.0717592592592593,0.0,0.0,15.35402687372752,0.073112
149,3,11,2536.6856649879005,2391.6983514499,0.8166666666666667,2.807162534435261,17.132025802,0,4.860509259259259,0,0,1.2265357606450131,20.54397280068333,16.30868508027522,0,35.0,0.1291666666666666,0.0,4.794537184071822,15.181342137549285,0.073192
150,3,11,2545.8527790811504,2637.8828366291505,0.9534391534391534,4.172176308539946,17.946841516999996,0,0.0,0,2,1.141911747499761,23.2988603028468,23.961730286933246,1,42.0,0.081679894179894,0.0,4.39041504767482,4.9839785209472085,0.073261
151,3,12,2208.4571071856503,2660.4752225177003,0.914814814814815,4.997685185185186,25.748009512,0,4.707546296296297,0,0,0.981572579228306,20.754887502163463,0.0,0,38.0,0.0,0.0,9.589074368143644,12.069405469494496,0.073367
152,3,11,2572.1757397101496,2483.5756917224503,0.8933333333333335,2.9297520661157037,16.216245516,0,0.0,0,1,1.6163512840966283,21.789085298519865,16.74744357791435,1,40.0,0.1483333333333332,5.733667477162185,4.794537184071822,10.140641778072654,0.073434
153,3,12,2605.59541360505,3115.8472426722,1.0,5.110484182098766,23.055066412849,1,0.0,0,0,1.2111543787174677,21.900134529890124,0.0,0,47.0,0.0,0.0,9.589074368143644,24.277338244991103,0.073499
154,3,12,1618.5179871571002,1600.5483767887,0.7766666666666666,2.0177469135802464,20.84891293,0,9.56955404383976,0,0,0.5811432410101806,18.61317805208717,0.0,0,32.0,0.0529629629629629,0.0,0.0,10.918938027547991,0.073555
155,4,10,2647.2748413639997,2431.3796668745454,0.9555555555555556,3.2488888888888887,10.381449398245,0,0.0,1,0,1.1950571133794623,15.21928094887362,0.0,0,26.0,0.0,0.0,4.794537184071822,12.073271675700152,0.073601
156,3,11,2540.3806353988,2866.1344741529992,0.8933333333333335,3.2575757575757573,17.394330720849002,0,0.0,0,1,1.6163512840966283,21.789085298519865,22.23515052937212,1,42.0,0.1483333333333332,0.0,4.794537184071822,10.140641778072654,0.073645
157,3,11,2431.6099626379005,2574.4741475789992,0.8166666666666668,2.534435261707989,17.875594392849,0,0.0,0,1,1.349061452672624,20.54397280068333,17.641593869122737,1,37.0,0.1291666666666667,0.0,0.0,4.9839785209472085,0.073685
158,3,12,2240.2980554668,2347.9629559533,0.914814814814815,4.877121913580248,22.225750430849,0,0.0,0,0,0.981572579228306,20.754887502163463,0.0,0,35.0,0.0,0.0,9.589074368143644,12.57232104625911,0.073775
159,3,11,2622.8416644110007,2618.8388404284487,0.9458333333333336,2.6483011937557395,23.180214744849,0,0.0,0,3,1.9013975850707705,20.54397280068333,29.205287800265992,0,51.0,0.0,0.0,4.794537184071822,14.951935562841626,0.073839
160,3,11,2561.7496087847,2704.6884835512005,0.9534391534391536,4.62809917355372,17.486291550999997,0,0.0,0,2,1.194477628377009,23.2988603028468,18.34138448742351,0,41.0,0.081679894179894,0.0,4.39041504767482,15.074484436735125,0.073935
161,3,12,2790.733846331399,2931.15037135005,1.0,5.130160108024691,22.836249198,1,0.0,1,0,1.2111543787174677,21.900134529890124,0.0,0,45.0,0.0,6.606881964512918,9.589074368143644,24.2773382449911,0.074
162,3,12,2266.580403119899,2229.0898370886,0.914814814814815,4.897376543209877,20.098833502000005,0,0.0,1,0,0.981572579228306,20.754887502163463,0.0,0,33.0,0.0,0.0,9.589074368143644,12.069405469494496,0.074054
163,4,10,2579.366688719047,1777.2357280364,0.9611111111111112,0.8291666666666666,10.078933154,0,0.0,0,1,1.7510525068999554,18.464393446710154,12.218043996790447,1,21.0,0.0,0.0,0.0,10.140641778072654,0.074104
164,5,9,2161.4673064148974,1690.688404059746,0.8533333333333333,3.358024691358024,8.106736845396,0,0.0,0,0,2.421213264871917,14.919684538544,0.0,0,13.0,0.1383333333333334,7.04767198267719,0.0,13.45776728879331,0.074166
165,4,10,2871.7073286811983,1998.2670072795004,1.0833333333333333,3.34,10.802881804,0,0.0,2,0,1.932589281034891,15.709505944546684,0.0,0,24.0,0.0,13.399824270612744,4.794537184071822,19.369129558564595,0.074203
166,3,12,2054.8471540987493,2202.5408647636,0.8296296296296296,3.529899691358024,21.548393502000003,0,4.71422335600907,1,0,0.8443465217184677,18.61317805208717,0.0,0,33.0,0.0,0.0,4.794537184071822,5.783244946364939,0.074261
167,3,12,1816.8315574245005,1816.8315574245005,0.7444444444444446,2.066936728395062,26.92702155,0,9.8392932728647,0,0,0.7410291383436066,14.264662506490405,0.0,0,34.0,0.0,0.0,0.0,0.0,0.074352
168,3,11,2481.5462379509004,2186.5591997957004,0.8933333333333335,2.566115702479338,16.129589192,0,0.0,0,1,1.9957177128036327,21.789085298519865,12.011822953399758,1,40.0,0.1483333333333332,0.0,0.0,15.074484436735125,0.074431
169,3,11,2716.294844867901,3018.5809994664,0.8424242424242426,3.166666666666667,16.356382072000002,0,0.0,0,0,1.833869122708481,19.68921982840999,16.10246403688453,0,41.0,0.2034090909090907,0.0,4.794537184071822,20.39472723320415,0.074512
170,3,11,2874.718234649201,2724.880467848348,0.874074074074074,0.7011019283746557,17.781271955698003,0,0.0,0,2,1.0175012522199736,20.54397280068333,12.393687143226153,1,46.0,0.0717592592592593,0.0,0.0,15.35402687372752,0.07459
171,3,12,2273.9575792773003,2045.2742006252493,0.93,5.367862654320987,17.626941806849,0,0.0,0,0,1.3364470206085792,21.900134529890124,0.0,0,33.0,0.0699999999999999,0.0,14.383611552215466,18.603435558597184,0.074675
172,3,11,2404.5940322913007,2505.058713656349,0.8166666666666667,3.006887052341598,18.388159054849,0,0.0,0,1,0.9710178485036012,20.54397280068333,11.760295063310071,0,38.0,0.1291666666666666,0.0,0.0,15.30389101144278,0.074762
173,3,12,2880.2203414518003,3295.7857718164496,0.93,4.700761959876544,22.827486736849,1,0.0,0,0,0.9941595550974024,21.900134529890124,0.0,0,50.0,0.0699999999999999,0.0,4.794537184071822,28.698755927685937,0.074849
174,4,10,2839.691828102198,2399.584562563196,1.0833333333333333,3.34,11.050380803396,0,0.0,2,0,1.932589281034891,15.709505944546684,0.0,0,28.0,0.0,13.213763929025836,4.794537184071822,19.369129558564595,0.074926
175,3,11,2747.561805414201,3041.7783268056005,0.8933333333333333,4.400826446280992,17.579029764,0,0.0,0,1,1.5944907739491152,21.789085298519865,27.0349282330122,0,42.0,0.1483333333333332,0.0,9.589074368143644,15.181342137549285,0.074976
176,3,12,2408.7127788837493,3458.584520950201,0.8566666666666668,4.494357638888889,28.197830741999997,1,0.0,1,0,1.038852726517901,21.900134529890124,0.0,0,42.0,0.0618518518518518,0.0,0.0,10.707578205824394,0.075049
177,4,11,1949.3579677727996,1886.4204449773983,0.8095238095238095,2.958677685950413,16.118979021697996,0,4.729747732426304,1,0,0.916658100907106,14.543972800683331,0.0,0,24.0,0.0,0.0,4.794537184071822,6.286160523129555,0.075151
178,3,12,2953.8961952079494,2701.0551242026504,0.8900793650793654,3.949652777777777,18.423849486,0,0.0,0,0,1.5413650281178672,25.50977500432694,11.828996150010024,1,48.0,0.1966931216931214,5.733667477162185,4.39041504767482,9.967957041894415,0.07521
179,4,11,1981.107228114347,1701.76941762505,0.8095238095238095,2.934802571166208,15.764521198,0,4.700972222222222,0,0,0.916658100907106,14.543972800683331,0.0,0,23.0,0.0,0.0,4.794537184071822,5.783244946364939,0.075267
180,4,11,2531.901331590449,2579.6248203605005,1.0285714285714287,4.864669421487604,16.621658452000002,1,0.0,1,0,1.4302348646150165,17.2988603028468,0.0,0,32.0,0.0,6.606881964512918,9.589074368143644,24.78025382175572,0.075381
181,3,11,2832.0269029955502,2255.52844651235,0.9416666666666668,0.7920110192837465,18.229050146,0,0.0,0,3,1.4084193652910515,19.68921982840999,18.91996549006864,2,44.0,0.0,0.0,0.0,4.9839785209472085,0.075427
182,3,11,3054.1808214358507,2500.0356917974987,0.9458333333333332,0.6689623507805325,18.535487040849,0,0.0,0,3,1.638718390674322,20.54397280068333,18.787326642016676,1,45.0,0.0,0.0,0.0,14.59805822286387,0.075479
183,3,12,3149.992472224199,2993.9483109804987,1.0888888888888888,4.152006172839507,18.174447301698,0,0.0,1,0,1.4419606523055857,24.0,10.550600006301275,1,44.0,0.0,0.0,9.589074368143644,21.452715098408884,0.075538
184,3,12,1874.9548533587492,1563.2428452445004,0.7444444444444446,1.8524305555555556,21.349221550000003,0,4.877552831317712,1,0,0.7410291383436065,14.264662506490405,0.0,0,28.0,0.0,0.0,0.0,0.0,0.07567
185,3,11,2967.6756625174507,2649.1756368710494,0.874074074074074,0.7011019283746557,17.269979344849002,0,0.0,0,2,1.4505904788850286,20.54397280068333,12.590483070403598,1,45.0,0.0717592592592593,0.0,0.0,15.124620299019863,0.075762
186,3,12,2729.714353602349,2291.0753817013,0.9454545454545454,2.7445987654320985,15.013957530000004,0,0.0,0,0,1.3475551663451946,24.0,0.0,1,40.0,0.1434343434343433,5.733667477162185,4.794537184071822,16.842269217496778,0.075865
187,3,12,2856.6171518574,3897.7717997898,1.0714285714285716,7.916666666666668,22.857528066,0,0.0,0,3,0.7845950680978784,18.0,35.65076372852251,0,54.0,0.0,0.0,13.17124514302446,0.0,0.075931
188,3,12,2856.6171518574,3927.023212716698,1.0714285714285716,7.916666666666668,22.881637071698,0,0.0,0,3,0.7845950680978784,18.0,35.65076372852251,0,54.0,0.0,0.0,13.17124514302446,0.0,0.076017
189,3,12,2520.4256971166005,2549.93280193005,0.8727272727272729,3.6302083333333335,21.052181198,0,4.823842592592593,0,0,1.2273453187154424,21.900134529890124,16.244528001149735,1,44.0,0.1272727272727271,0.0,4.794537184071822,10.090505915787915,0.076046
190,3,12,2627.25052959195,3323.714320652149,0.8566666666666668,4.4403452932098775,26.776047674849003,1,0.0,0,0,1.1792177564022075,21.900134529890124,0.0,0,47.0,0.0618518518518518,0.0,4.794537184071822,17.86692660466086,0.076117
191,3,11,3091.0447915758505,2391.4317267779998,0.9458333333333332,0.6689623507805325,17.041870720849,0,0.0,0,3,1.6387183906743217,20.54397280068333,18.787326642016676,1,44.0,0.0,0.0,0.0,14.59805822286387,0.076166
192,3,12,3578.8725390342006,3213.9335853989983,1.0742857142857145,7.75978973765432,16.798389949698002,1,0.0,0,2,1.0194500498130172,23.509775004326936,17.957138634923147,0,48.0,0.0860317460317461,0.0,13.17124514302446,10.197363616602075,0.076234
193,3,11,3074.4904521376016,2772.9727465831,0.82,0.6101928374655649,16.63553874,0,0.0,0,1,1.0290162565908725,16.93433232624652,6.196843571613076,0,45.0,0.13,0.0,0.0,25.60811232885902,0.07628
194,3,12,2620.97966168315,2989.531210160749,1.0,4.164158950617284,21.971830716848995,0,0.0,0,2,1.0953299208626477,21.900134529890124,28.24678563492149,1,51.0,0.0,0.0,9.589074368143644,11.442823780255,0.076343
195,3,12,2414.712940916,2284.3269033608003,0.9148148148148147,2.698302469135802,23.69925385,0,4.939259259259259,0,1,0.9195215571417936,20.754887502163463,17.520542482184513,1,45.0,0.0,0.0,4.794537184071822,11.442823780255,0.076384
196,3,12,2452.460738970001,2513.56465396745,0.8566666666666668,1.5293209876543212,21.529825516,0,4.926165910808768,0,1,1.1956445285704782,21.900134529890124,17.575274445096753,1,47.0,0.0618518518518518,0.0,0.0,10.140641778072654,0.076419
197,3,12,2628.5880458323004,2515.7112560593005,1.0,4.164158950617284,21.889621522,0,0.0,0,1,1.0953299208626477,21.900134529890124,17.520542482184513,1,47.0,0.0,0.0,9.589074368143644,17.728984303384557,0.076475
198,3,11,3054.1808214358507,2399.2971218213493,0.8740740740740742,0.7011019283746557,16.421819054848996,0,0.0,0,2,1.762495947810905,20.54397280068333,12.720959573555064,1,44.0,0.0717592592592593,0.0,0.0,14.951935562841626,0.076557
199,3,12,2485.844685331,2209.7699319142,0.9148148148148147,2.698302469135802,21.02504184,0,4.89567365835223,0,1,1.2827968875275426,20.754887502163463,17.847814912513428,1,42.0,0.0,0.0,4.794537184071822,11.270139044076764,0.076594
200,3,12,2791.064777283349,3321.2266662340003,0.9406926406926408,5.046874999999999,19.310087202999995,0,0.0,0,1,0.9694407546604032,26.264662506490403,22.303711412657314,1,51.0,0.1423761423761421,5.733667477162185,9.184952231746642,5.156663257125445,0.076641
201,3,12,2745.188132794849,2288.9155648138003,0.9454545454545454,2.7445987654320985,15.272621530000002,0,0.0,0,0,1.5038046096994266,24.0,0.0,1,40.0,0.1434343434343433,5.733667477162185,4.794537184071822,16.785547378967355,0.07667
