,BCCvolume_pa_difference,BCCefflatcnt_max_value,BCCefflatcnt_difference,BCCvolume_pa_max_value,n_ws^third_difference,CovalentRadius_difference,ICSDVolume_max_value,AtomicRadii_difference,AtomicRadii_max_value,CovalentRadius_max_value,ICSDVolume_difference,valence_max_value,MendeleevNumber_arithmetic_average,NdUnfilled_arithmetic_average,GSenergy_pa_max_value,BCCenergy_pa_max_value,GSenergy_pa_min_value,valence_arithmetic_average,BCCfermi_arithmetic_average,BCCenergy_pa_min_value,valence_composition_average,ElasticModulus_difference,BCCfermi_composition_average,MendeleevNumber_composition_average,n_ws^third_arithmetic_average,target
89,56.26000000000001,10.05779862,5.162926851,63.59,0.5,149.0,62.8,1.4900000000000002,2.22,215.0,45.5,3.0,56.66666666666667,0.0,-1.92352226,-1.92352226,-1.92352226,2.333333333333333,2.87434364,-1.92352226,2.2,2.0,2.954019584,68.80000000000001,0.7066666666666668,3.13734
90,56.26000000000001,10.05779862,5.162926851,63.59,0.3599999999999999,149.0,62.8,1.4900000000000002,2.22,215.0,45.5,3.0,57.0,0.0,-1.92352226,-1.92352226,-1.92352226,2.333333333333333,4.357147273333333,-1.92352226,2.2,1.0,3.843701764,69.0,0.6599999999999999,4.24552
91,56.26000000000001,10.05779862,5.162926851,63.59,0.56,149.0,62.8,1.4900000000000002,2.22,215.0,45.5,4.0,58.33333333333333,0.0,-1.92352226,-1.92352226,-1.92352226,2.6666666666666665,3.0177389166666666,-1.92352226,2.4000000000000004,102.0,3.04005675,69.80000000000001,0.7266666666666668,4.24552
92,56.26000000000001,10.05779862,5.162926851,63.59,0.43,149.0,62.8,1.4900000000000002,2.22,215.0,45.5,4.0,58.66666666666667,0.0,-1.92352226,-1.92352226,-1.92352226,2.6666666666666665,4.574573823333333,-1.92352226,2.4000000000000004,37.0,3.974157694,70.0,0.6833333333333333,4.65994
93,56.26000000000001,10.05779862,5.162926851,63.59,0.45,149.0,62.8,1.4900000000000002,2.22,215.0,45.5,5.0,60.33333333333333,0.0,-1.92352226,-1.92352226,-1.92352226,3.0,4.354112003333333,-1.92352226,2.6,54.0,3.841880602,71.0,0.69,4.65994
94,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.6000000000000001,124.0,32.9,1.08,1.81,190.0,17.099999999999998,6.0,50.0,5.0,-6.464599775,-6.34029752,-6.464599775,3.6666666666666665,4.561699816666667,-6.34029752,3.0,336.6,3.96643329,64.8,1.0066666666666668,2.24855
95,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.4000000000000001,124.0,32.9,1.08,1.81,190.0,20.7,7.0,50.33333333333333,4.666666666666667,-6.464599775,-6.34029752,-6.464599775,4.0,4.626855206666667,-6.34029752,3.2,133.6,4.005526524,65.0,0.94,2.24855
96,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.6400000000000001,124.0,32.9,1.08,1.81,190.0,18.2,7.0,51.0,4.666666666666667,-6.464599775,-6.34029752,-6.464599775,4.0,5.01744013,-6.34029752,3.2,396.6,4.239877478,65.4,1.02,1.04757
97,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.56,124.0,32.9,1.08,1.81,190.0,21.2,6.0,51.33333333333333,4.333333333333333,-6.464599775,-6.34029752,-6.464599775,3.6666666666666665,4.252372123333333,-6.34029752,3.0,146.6,3.780836674,65.60000000000001,0.9933333333333332,1.04757
98,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.1799999999999999,124.0,32.9,1.08,1.81,190.0,16.299999999999994,3.0,57.33333333333333,3.0,-6.464599775,-6.34029752,-6.464599775,2.6666666666666665,4.689898786666666,-6.34029752,2.4,6.099999999999994,4.043352671999998,69.2,0.8666666666666667,2.67473
99,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.1,124.0,32.9,1.08,1.81,190.0,15.599999999999998,3.0,57.66666666666667,3.0,-6.464599775,-6.34029752,-6.464599775,2.6666666666666665,3.4184932233333334,-6.34029752,2.4,53.40000000000001,3.280509334,69.4,0.8400000000000001,2.67473
100,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.04,124.0,32.9,1.08,1.81,190.0,15.599999999999998,3.0,58.0,3.0,-6.464599775,-6.34029752,-6.464599775,2.6666666666666665,4.901296856666667,-6.34029752,2.4,50.40000000000001,4.170191514,69.6,0.7933333333333332,7.542289999999999
101,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.1600000000000001,124.0,32.9,1.08,1.81,190.0,15.599999999999998,4.0,59.33333333333333,3.0,-6.464599775,-6.34029752,-6.464599775,3.0,3.5618885,-6.34029752,2.6,50.6,3.3665465,70.4,0.8600000000000001,7.542289999999999
102,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.03,124.0,32.9,1.08,1.81,190.0,15.599999999999998,4.0,59.66666666666667,3.0,-6.464599775,-6.34029752,-6.464599775,3.0,5.118723406666667,-6.34029752,2.6,14.400000000000004,4.300647444,70.6,0.8166666666666667,7.1837300000000015
103,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.05,124.0,32.9,1.08,1.81,190.0,15.599999999999998,5.0,61.33333333333333,3.0,-6.464599775,-6.34029752,-6.464599775,3.333333333333333,4.898261586666667,-6.34029752,2.8,2.5999999999999943,4.168370352,71.6,0.8233333333333333,7.1837300000000015
104,14.87,7.08202821,2.187156441,22.2,0.29,104.0,24.9,0.8760000000000001,1.606,170.0,7.599999999999998,3.0,33.0,3.0,-1.86988691,-1.86553478,-1.86988691,2.0,2.584181056666667,-1.86553478,2.0,70.0,2.779922034,54.6,0.75,7.868530000000002
105,9.51,6.45883252,1.5639607509999998,16.84,0.54,94.0,21.6,0.8200000000000001,1.55,160.0,4.300000000000002,4.0,43.66666666666667,2.6666666666666665,-1.86988691,-1.86553478,-1.86988691,2.333333333333333,2.0922976933333333,-1.86553478,2.2,100.0,2.484792016,61.0,0.8333333333333334,7.868530000000002
106,15.42,7.140036982000001,2.245165213,22.75,0.43,109.0,23.2,0.8700000000000001,1.6,175.0,5.899999999999999,4.0,44.0,2.6666666666666665,-1.86988691,-1.86553478,-1.86988691,2.333333333333333,2.509597593333333,-1.86553478,2.2,84.0,2.7351719560000003,61.2,0.7966666666666666,6.780819999999999
107,14.54,7.046761753999999,2.1518899850000004,21.87,0.47,109.0,22.4,0.8340000000000001,1.564,175.0,5.099999999999998,4.0,44.33333333333334,2.6666666666666665,-1.86988691,-1.86553478,-1.86988691,2.333333333333333,2.677804233333333,-1.86553478,2.2,129.0,2.83609594,61.40000000000001,0.81,6.780819999999999
108,9.18,6.416364372,1.5214926030000004,16.51,0.6599999999999999,87.0,21.6,0.8200000000000001,1.55,153.0,7.800000000000002,5.0,44.66666666666667,2.333333333333333,-1.86988691,-1.86553478,-1.86988691,2.6666666666666665,3.25192137,-1.86553478,2.4,119.0,3.180566222,61.6,0.8733333333333333,6.3761
109,10.85,6.625794375,1.730922606,18.18,0.6599999999999999,98.0,21.6,0.8200000000000001,1.55,164.0,4.300000000000002,5.0,45.0,2.0,-1.86988691,-1.86553478,-1.86988691,2.6666666666666665,2.7341880666666665,-1.86553478,2.4,94.0,2.86992624,61.8,0.8733333333333333,6.3761
110,10.79,6.618497239,1.72362547,18.12,0.6499999999999999,104.0,21.6,0.8200000000000001,1.55,170.0,4.300000000000002,5.0,45.33333333333333,2.333333333333333,-1.86988691,-1.86553478,-1.86988691,2.6666666666666665,2.91232856,-1.86553478,2.4,173.0,2.9768105360000003,62.0,0.87,5.70805
111,9.18,6.416364372,1.5214926030000004,16.51,0.75,73.0,21.6,0.8200000000000001,1.55,139.0,9.6,6.0,45.66666666666666,1.6666666666666667,-1.86988691,-1.86553478,-1.86988691,3.0,3.7592616,-1.86553478,2.6,249.0,3.48497036,62.2,0.9033333333333332,5.70805
112,64.77,10.48781656,5.592944791000002,72.1,0.7200000000000001,137.0,75.6,1.62,2.35,203.0,58.3,4.0,56.33333333333333,0.0,-1.09753971333,-1.096516,-1.09753971333,2.333333333333333,2.466498983333333,-1.096516,2.2,112.6,2.70931279,68.60000000000001,0.6733333333333333,6.26997
113,64.77,10.48781656,5.592944791000002,72.1,0.59,137.0,75.6,1.62,2.35,203.0,58.3,4.0,56.66666666666667,0.0,-1.09753971333,-1.096516,-1.09753971333,2.333333333333333,4.02333389,-1.096516,2.2,47.6,3.643413734,68.80000000000001,0.63,6.26997
114,64.77,10.48781656,5.592944791000002,72.1,0.61,137.0,75.6,1.62,2.35,203.0,58.3,5.0,58.33333333333333,0.0,-1.09753971333,-1.096516,-1.09753971333,2.6666666666666665,3.80287207,-1.096516,2.4,64.6,3.511136642,69.80000000000001,0.6366666666666667,6.25261
115,81.31,11.23526301,6.340391241000002,88.64,0.67,154.0,93.0,1.75,2.48,220.0,75.7,4.0,34.0,3.0,-0.963335025,-0.96193707,-0.963335025,3.0,2.538739393333333,-0.96193707,2.6,78.0,2.7526570360000004,55.2,0.6233333333333333,6.25261
116,81.31,11.23526301,6.340391241000002,88.64,0.92,154.0,93.0,1.75,2.48,220.0,75.7,4.0,44.66666666666667,2.6666666666666665,-0.963335025,-0.96193707,-0.963335025,3.333333333333333,2.04685603,-0.96193707,2.8,108.0,2.457527018,61.6,0.7066666666666667,4.6734
117,9.18,6.416364372,1.5214926030000004,16.51,0.79,88.0,21.6,0.8200000000000001,1.55,154.0,6.100000000000001,6.0,46.0,1.6666666666666667,-1.86988691,-1.86553478,-1.86988691,3.0,3.979246663333333,-1.86553478,2.6,312.0,3.616961398,62.40000000000001,0.9166666666666666,4.6734
118,9.18,6.416364372,1.5214926030000004,16.51,0.8300000000000001,96.0,21.6,0.8200000000000001,1.55,162.0,5.800000000000002,6.0,46.33333333333333,2.0,-1.86988691,-1.86553478,-1.86988691,3.0,3.56007288,-1.86553478,2.6,391.0,3.365457128,62.6,0.93,5.4603
119,9.18,6.416364372,1.5214926030000004,16.51,0.6300000000000001,73.0,21.6,0.8200000000000001,1.55,139.0,9.400000000000002,7.0,46.66666666666666,1.6666666666666667,-1.86988691,-1.86553478,-1.86988691,3.333333333333333,3.62522827,-1.86553478,2.8,188.0,3.404550362,62.8,0.8633333333333334,5.4603
120,9.18,6.416364372,1.5214926030000004,16.51,0.8700000000000001,85.0,21.6,0.8200000000000001,1.55,151.0,6.900000000000002,7.0,47.33333333333333,1.6666666666666667,-1.86988691,-1.86553478,-1.86988691,3.333333333333333,4.015813193333333,-1.86553478,2.8,451.0,3.638901316,63.2,0.9433333333333334,5.53765
121,9.18,6.416364372,1.5214926030000004,16.51,0.79,66.0,21.6,0.8200000000000001,1.55,132.0,9.900000000000002,6.0,47.66666666666666,1.3333333333333333,-1.86988691,-1.86553478,-1.86988691,3.0,3.250745186666667,-1.86553478,2.6,201.0,3.1798605120000003,63.40000000000001,0.9166666666666666,5.53765
122,9.590000000000002,6.46904413,1.5741723610000005,16.92,0.4099999999999999,62.0,21.6,0.8200000000000001,1.55,128.0,5.0,3.0,53.66666666666666,0.0,-1.86988691,-1.86553478,-1.86988691,2.0,3.68827185,-1.86553478,2.0,60.5,3.44237651,67.0,0.79,3.86508
123,10.61,6.596508714,1.7016369449999995,17.94,0.3300000000000001,62.0,21.6,0.8200000000000001,1.55,128.0,4.300000000000002,3.0,54.0,0.0,-1.86988691,-1.86553478,-1.86988691,2.0,2.416866286666667,-1.86553478,2.0,1.0,2.679533172,67.2,0.7633333333333334,3.86508
124,29.49,8.383034541,3.4881627720000017,36.82,0.86,110.0,44.1,1.24,1.97,176.0,32.40000000000001,6.0,49.66666666666666,1.3333333333333333,-1.948329565,-1.92725921,-1.948329565,3.333333333333333,4.1401501666666665,-1.92725921,2.8,190.0,3.7135035,64.60000000000001,0.8933333333333333,3.23358
125,29.49,8.383034541,3.4881627720000017,36.82,0.4799999999999999,110.0,44.1,1.24,1.97,176.0,27.5,3.0,55.66666666666666,0.0,-1.948329565,-1.92725921,-1.948329565,2.333333333333333,4.57767683,-1.92725921,2.2,49.5,3.976019498,68.2,0.7666666666666666,3.23358
126,29.49,8.383034541,3.4881627720000017,36.82,0.4,110.0,44.1,1.24,1.97,176.0,26.8,3.0,56.0,0.0,-1.948329565,-1.92725921,-1.948329565,2.333333333333333,3.3062712666666667,-1.92725921,2.2,10.0,3.21317616,68.4,0.74,2.66542
127,29.49,8.383034541,3.4881627720000017,36.82,0.2599999999999999,110.0,44.1,1.24,1.97,176.0,26.8,3.0,56.33333333333333,0.0,-1.948329565,-1.92725921,-1.948329565,2.333333333333333,4.7890749,-1.92725921,2.2,7.0,4.10285834,68.6,0.6933333333333334,2.66542
128,29.49,8.383034541,3.4881627720000017,36.82,0.4600000000000001,110.0,44.1,1.24,1.97,176.0,26.8,4.0,57.66666666666666,0.0,-1.948329565,-1.92725921,-1.948329565,2.6666666666666665,3.449666543333333,-1.92725921,2.4000000000000004,94.0,3.2992133260000003,69.4,0.76,4.10939
129,29.49,8.383034541,3.4881627720000017,36.82,0.35,110.0,44.1,1.24,1.97,176.0,26.8,5.0,59.66666666666666,0.0,-1.948329565,-1.92725921,-1.948329565,3.0,4.78603963,-1.92725921,2.6,46.0,4.101037178,70.6,0.7233333333333334,4.10939
130,45.58,9.45988626,4.565014491,52.91,0.4300000000000001,129.0,56.0,1.42,2.15,195.0,38.7,3.0,35.333333333333336,3.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,3.078634683333333,-1.67793991,2.2,65.0,3.07659421,56.0,0.7033333333333334,2.67768
131,45.58,9.45988626,4.565014491,52.91,0.68,129.0,56.0,1.42,2.15,195.0,38.7,4.0,46.0,2.6666666666666665,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.6666666666666665,2.58675132,-1.67793991,2.4000000000000004,95.0,2.781464192,62.40000000000001,0.7866666666666666,2.67768
132,45.58,9.45988626,4.565014491,52.91,0.61,129.0,56.0,1.42,2.15,195.0,38.7,4.0,46.66666666666667,2.6666666666666665,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.6666666666666665,3.17225786,-1.67793991,2.4000000000000004,124.0,3.1327681160000003,62.8,0.7633333333333333,4.4558300000000015
133,45.58,9.45988626,4.565014491,52.91,0.7999999999999999,129.0,56.0,1.42,2.15,195.0,42.2,5.0,47.0,2.333333333333333,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.0,3.7463749966666655,-1.67793991,2.6,114.0,3.4772383980000003,63.0,0.8266666666666667,4.4558300000000015
134,45.58,9.45988626,4.565014491,52.91,0.7999999999999999,129.0,56.0,1.42,2.15,195.0,38.7,5.0,47.33333333333333,2.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.0,3.228641693333333,-1.67793991,2.6,89.0,3.166598416,63.2,0.8266666666666667,5.72455
135,45.58,9.45988626,4.565014491,52.91,0.7899999999999999,129.0,56.0,1.42,2.15,195.0,38.7,5.0,47.66666666666667,2.333333333333333,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.0,3.4067821866666668,-1.67793991,2.6,168.0,3.2734827120000003,63.40000000000001,0.8233333333333333,5.72455
136,45.58,9.45988626,4.565014491,52.91,0.89,129.0,56.0,1.42,2.15,195.0,44.0,6.0,48.0,1.6666666666666667,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.333333333333333,4.2537152266666665,-1.67793991,2.8,244.0,3.781642536,63.6,0.8566666666666667,5.99379
137,45.58,9.45988626,4.565014491,52.91,0.93,129.0,56.0,1.42,2.15,195.0,40.5,6.0,48.33333333333334,1.6666666666666667,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.333333333333333,4.47370029,-1.67793991,2.8,307.0,3.913633574,63.8,0.8699999999999999,5.99379
138,45.58,9.45988626,4.565014491,52.91,0.97,129.0,56.0,1.42,2.15,195.0,40.2,6.0,48.66666666666667,2.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.333333333333333,4.054526506666667,-1.67793991,2.8,386.0,3.662129304,64.0,0.8833333333333333,6.34503
139,45.58,9.45988626,4.565014491,52.91,0.7700000000000001,129.0,56.0,1.42,2.15,195.0,43.8,7.0,49.0,1.6666666666666667,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.6666666666666665,4.119681896666666,-1.67793991,3.0,183.0,3.701222538,64.2,0.8166666666666667,6.34503
140,45.58,9.45988626,4.565014491,52.91,1.0100000000000002,129.0,56.0,1.42,2.15,195.0,41.3,7.0,49.66666666666667,1.6666666666666667,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.6666666666666665,4.51026682,-1.67793991,3.0,446.0,3.935573492,64.60000000000001,0.8966666666666667,5.48292
141,45.58,9.45988626,4.565014491,52.91,0.93,129.0,56.0,1.42,2.15,195.0,44.3,6.0,50.0,1.3333333333333333,-1.6828136000000002,-1.67793991,-1.6828136000000002,3.333333333333333,3.745198813333333,-1.67793991,2.8,196.0,3.4765326880000003,64.8,0.8699999999999999,5.48292
142,45.58,9.45988626,4.565014491,52.91,0.5499999999999999,129.0,56.0,1.42,2.15,195.0,39.4,3.0,56.0,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,4.182725476666667,-1.67793991,2.2,55.5,3.739048686,68.4,0.7433333333333333,6.27953
143,45.58,9.45988626,4.565014491,52.91,0.4700000000000001,129.0,56.0,1.42,2.15,195.0,38.7,3.0,56.33333333333334,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,2.911319913333333,-1.67793991,2.2,4.0,2.976205348,68.60000000000001,0.7166666666666667,6.27953
144,45.58,9.45988626,4.565014491,52.91,0.33,129.0,56.0,1.42,2.15,195.0,38.7,3.0,56.66666666666667,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.333333333333333,4.394123546666666,-1.67793991,2.2,1.0,3.865887528,68.80000000000001,0.6699999999999999,5.56727
145,45.58,9.45988626,4.565014491,52.91,0.5300000000000001,129.0,56.0,1.42,2.15,195.0,38.7,4.0,58.0,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.6666666666666665,3.05471519,-1.67793991,2.4000000000000004,100.0,3.062242514,69.60000000000001,0.7366666666666667,5.56727
146,45.58,9.45988626,4.565014491,52.91,0.4,129.0,56.0,1.42,2.15,195.0,38.7,4.0,58.33333333333334,0.0,-1.6828136000000002,-1.67793991,-1.6828136000000002,2.6666666666666665,4.611550096666667,-1.67793991,2.4000000000000004,35.0,3.996343458,69.80000000000001,0.6933333333333334,5.1272400000000005
147,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.52,124.0,32.9,1.08,1.81,190.0,20.9,6.0,49.33333333333333,4.666666666666667,-6.464599775,-6.34029752,-6.464599775,3.6666666666666665,4.760888536666667,-6.34029752,3.0,194.6,4.085946522,64.4,0.98,5.1272400000000005
148,29.49,8.383034541,3.4881627720000017,36.82,0.7299999999999999,110.0,44.1,1.24,1.97,176.0,30.3,5.0,46.66666666666667,2.333333333333333,-1.948329565,-1.92725921,-1.948329565,3.0,4.14132635,-1.92725921,2.6,108.0,3.71420921,62.8,0.85,4.2948
149,29.49,8.383034541,3.4881627720000017,36.82,0.7299999999999999,110.0,44.1,1.24,1.97,176.0,26.8,5.0,47.0,2.0,-1.948329565,-1.92725921,-1.948329565,3.0,3.6235930466666666,-1.92725921,2.6,83.0,3.4035692280000003,63.0,0.85,4.2948
150,29.49,8.383034541,3.4881627720000017,36.82,0.7199999999999999,110.0,44.1,1.24,1.97,176.0,26.8,5.0,47.33333333333333,2.333333333333333,-1.948329565,-1.92725921,-1.948329565,3.0,3.80173354,-1.92725921,2.6,162.0,3.5104535240000003,63.2,0.8466666666666667,2.0380700000000003
151,29.49,8.383034541,3.4881627720000017,36.82,0.82,110.0,44.1,1.24,1.97,176.0,32.1,6.0,47.66666666666666,1.6666666666666667,-1.948329565,-1.92725921,-1.948329565,3.333333333333333,4.64866658,-1.92725921,2.8,238.0,4.0186133480000015,63.40000000000001,0.88,2.0380700000000003
152,29.49,8.383034541,3.4881627720000017,36.82,0.86,110.0,44.1,1.24,1.97,176.0,28.6,6.0,48.0,1.6666666666666667,-1.948329565,-1.92725921,-1.948329565,3.333333333333333,4.868651643333333,-1.92725921,2.8,301.0,4.150604386,63.6,0.8933333333333333,4.2426
153,25.200000000000006,8.043925049,3.1490532800000004,32.53,0.56,124.0,32.9,1.08,1.81,190.0,17.4,6.0,49.66666666666667,4.666666666666667,-6.464599775,-6.34029752,-6.464599775,3.6666666666666665,4.9808736,-6.34029752,3.0,257.6,4.217937559999998,64.60000000000001,0.9933333333333332,4.2426
154,15.55,7.153611229,2.25873946,22.88,0.6000000000000001,88.0,23.4,0.8700000000000001,1.6,154.0,7.899999999999999,6.0,68.33333333333334,1.6666666666666667,-1.54227231,-1.51367083,-1.54227231,3.333333333333333,5.265662253333333,-1.51367083,2.8,277.6,4.388810752,75.80000000000003,0.98,2.09977
155,15.55,7.153611229,2.25873946,22.88,0.6400000000000001,96.0,23.4,0.8700000000000001,1.6,162.0,7.599999999999998,6.0,68.66666666666667,2.0,-1.54227231,-1.51367083,-1.54227231,3.333333333333333,4.84648847,-1.51367083,2.8,356.6,4.137306482,76.0,0.9933333333333334,2.09977
156,15.55,7.153611229,2.25873946,22.88,0.4400000000000001,75.0,23.4,0.8700000000000001,1.6,141.0,11.2,7.0,69.0,1.6666666666666667,-1.54227231,-1.51367083,-1.54227231,3.6666666666666665,4.91164386,-1.51367083,3.0,153.6,4.1763997160000015,76.2,0.9266666666666667,2.7447
157,15.55,7.153611229,2.25873946,22.88,0.6800000000000002,85.0,23.4,0.8700000000000001,1.6,151.0,8.7,7.0,69.66666666666667,1.6666666666666667,-1.54227231,-1.51367083,-1.54227231,3.6666666666666665,5.302228783333333,-1.51367083,3.0,416.6,4.4107506700000005,76.6,1.0066666666666666,2.7447
158,15.55,7.153611229,2.25873946,22.88,0.6000000000000001,75.0,23.4,0.8700000000000001,1.6,141.0,11.7,6.0,70.0,1.3333333333333333,-1.54227231,-1.51367083,-1.54227231,3.333333333333333,4.537160776666667,-1.51367083,2.8,166.6,3.951709866,76.80000000000003,0.98,1.13592
159,15.55,7.153611229,2.25873946,22.88,0.22,75.0,23.4,0.8700000000000001,1.6,141.0,6.799999999999998,3.0,76.0,0.0,-1.54227231,-1.51367083,-1.54227231,2.333333333333333,4.97468744,-1.51367083,2.2,26.1,4.214225863999999,80.4,0.8533333333333333,1.13592
160,15.55,7.153611229,2.25873946,22.88,0.1400000000000001,75.0,23.4,0.8700000000000001,1.6,141.0,6.099999999999998,3.0,76.33333333333334,0.0,-1.54227231,-1.51367083,-1.54227231,2.333333333333333,3.703281876666667,-1.51367083,2.2,33.4,3.451382526,80.6,0.8266666666666667,1.8715
161,17.1,7.311634665,2.416762896,24.43,0.0,76.0,26.1,0.93,1.66,142.0,8.8,3.0,76.66666666666667,0.0,-1.54227231,-1.51367083,-1.54227231,2.333333333333333,5.18608551,-1.51367083,2.2,30.4,4.341064706,80.80000000000003,0.7799999999999999,1.8715
162,19.76,7.567916457999999,2.673044689,27.09,0.09,75.0,30.2,0.8700000000000001,1.6,141.0,12.9,5.0,80.0,0.0,-1.54227231,-1.51367083,-1.54227231,3.0,5.18305024,-1.51367083,2.6,22.6,4.339243544,82.80000000000003,0.8099999999999999,2.36575
163,29.49,8.383034541,3.4881627720000017,36.82,0.36,110.0,44.1,1.24,1.97,176.0,26.8,3.0,35.0,3.0,-1.948329565,-1.92725921,-1.948329565,2.333333333333333,3.4735860366666667,-1.92725921,2.2,59.0,3.313565022,55.8,0.7266666666666667,2.36575
164,29.49,8.383034541,3.4881627720000017,36.82,0.61,110.0,44.1,1.24,1.97,176.0,26.8,4.0,45.66666666666667,2.6666666666666665,-1.948329565,-1.92725921,-1.948329565,2.6666666666666665,2.9817026733333334,-1.92725921,2.4000000000000004,89.0,3.018435004,62.2,0.81,1.29324
165,29.49,8.383034541,3.4881627720000017,36.82,0.4999999999999999,110.0,44.1,1.24,1.97,176.0,26.8,4.0,46.0,2.6666666666666665,-1.948329565,-1.92725921,-1.948329565,2.6666666666666665,3.3990025733333336,-1.92725921,2.4000000000000004,73.0,3.2688149440000003,62.40000000000001,0.7733333333333333,1.29324
166,29.49,8.383034541,3.4881627720000017,36.82,0.5399999999999999,110.0,44.1,1.24,1.97,176.0,26.8,4.0,46.33333333333333,2.6666666666666665,-1.948329565,-1.92725921,-1.948329565,2.6666666666666665,3.5672092133333333,-1.92725921,2.4000000000000004,118.0,3.3697389280000003,62.6,0.7866666666666666,1.54483
167,29.49,8.383034541,3.4881627720000017,36.82,0.9,110.0,44.1,1.24,1.97,176.0,28.3,6.0,48.33333333333333,2.0,-1.948329565,-1.92725921,-1.948329565,3.333333333333333,4.44947786,-1.92725921,2.8,380.0,3.899100116,63.8,0.9066666666666668,1.54483
168,29.49,8.383034541,3.4881627720000017,36.82,0.7000000000000001,110.0,44.1,1.24,1.97,176.0,31.9,7.0,48.66666666666666,1.6666666666666667,-1.948329565,-1.92725921,-1.948329565,3.6666666666666665,4.51463325,-1.92725921,3.0,177.0,3.93819335,64.0,0.8400000000000001,2.14456
