,n_ws^third_composition_average,HeatFusion_composition_average,GSenergy_pa_arithmetic_average,AtomicVolume_difference,ICSDVolume_composition_average,MeltingT_composition_average,MeltingT_min_value,ElasticModulus_composition_average,BulkModulus_min_value,GSenergy_pa_composition_average,SecondIonizationEnergy_composition_average,BCCenergy_pa_arithmetic_average,AtomicRadii_composition_average,phi_composition_average,ShearModulus_min_value,ShearModulus_max_value,MeltingT_difference,BCCefflatcnt_composition_average,BCCfermi_composition_average,BoilingT_composition_average,HeatVaporization_composition_average,ThermalExpansionCoefficient_composition_average,n_ws^third_arithmetic_average,MeltingT_max_value,ElasticModulus_min_value,target
86,1.4223076923076925,13.910000000000002,-8.35211187,0.7356900935147994,16.53846153846154,1145.8953846153845,933.47,95.92307692307692,76.0,-4.454144466153847,17.379692307692302,-8.304493875,1.4253846153846157,4.246153846153846,26.0,161.0,2761.53,6.460364697,7.734489042307692,3025.538461538461,300.9369230769232,21.669230769230765,1.6,3695.0,70.5,131.919118
87,1.2999999999999998,11.05,-5.1050114475,16.418788365009707,24.75,1366.235,933.47,67.45,41.0,-5.1050114475,15.534,-4.995242325,1.62,3.7,26.0,26.0,865.53,7.2564845895,5.49808143,3205.0,342.05,17.200000000000006,1.2999999999999998,1799.0,64.4,131.919118
88,1.2999999999999998,11.05,-5.1050114475,16.418788365009707,24.75,1366.235,933.47,67.45,41.0,-5.1050114475,15.534,-4.995242325,1.62,3.7,26.0,26.0,865.53,7.2564845895,5.49808143,3205.0,342.05,17.200000000000006,1.2999999999999998,1799.0,64.4,68.25306527
89,1.27,11.163333333333336,-5.1050114475,16.418788365009707,27.46666666666667,1510.49,933.47,66.43333333333334,41.0,-5.558207556666666,14.436,-4.995242325,1.6833333333333331,3.533333333333333,26.0,26.0,865.53,7.518964742666666,4.742750766666667,3342.666666666666,359.13333333333327,15.233333333333334,1.2999999999999998,1799.0,64.4,68.25306527
90,1.345,10.88,-5.1050114475,16.418788365009707,20.675,1149.8525,933.47,68.975,41.0,-4.42521728375,17.180999999999994,-4.995242325,1.525,3.95,26.0,26.0,865.53,6.862764359750002,6.631077425,2998.5,316.425,20.15,1.2999999999999998,1799.0,64.4,174.49809019999995
91,1.4225,10.1625,-2.53978976,4.5969944633948,18.075,1116.4199999999996,453.69,61.225,11.0,-2.874741185,34.550250000000005,-2.5249938,1.469,4.575,4.2,27.0,883.6399999999999,6.437645052750001,4.5603692625,2750.5,280.0975,22.15,1.275,1337.33,10.0,174.49809019999995
92,1.3033333333333332,9.836666666666666,-2.37598246,6.275229479146201,21.23333333333333,1061.11,923.0,55.7,45.0,-2.0980790766666666,16.863666666666667,-2.349061825,1.5473333333333332,4.016666666666668,17.0,27.0,414.3299999999999,6.917320357,4.7258889800000015,1951.6666666666663,193.21,21.266666666666676,1.37,1337.33,44.4,214.9677674
93,1.5833333333333337,12.670000000000002,-6.11512893017,4.734359150881998,15.333333333333332,1397.8866666666663,1337.33,118.2,120.0,-5.146650156780001,18.894,-6.0274317900000005,1.3746666666666667,4.916666666666667,27.0,78.0,181.67000000000007,6.136358907000001,6.5281516533333335,2864.0,289.5333333333333,16.7,1.59,1519.0,78.3,214.9677674
94,1.42,13.325,-4.74760285,8.0622473021111,20.9,1575.665,1337.33,79.15,57.0,-4.74760285,16.6605,-4.67827199,1.524,4.2,27.0,29.0,476.6700000000001,6.7633834115,5.22827859,3116.0,314.615,12.1,1.42,1814.0,78.3,138.9378898
95,1.545,13.35,-5.492459865,0.6892535423256021,17.25,1639.165,1337.33,94.15,110.0,-5.492459865,17.0505,-5.422860465,1.4449999999999998,4.475,27.0,44.0,603.6700000000002,6.4517855665,4.490453544999999,3344.5,374.815,11.4,1.545,1941.0,78.3,138.9378898
96,1.39,11.97,-4.8371461925,16.066149266039105,24.9,1568.165,1337.33,71.35,41.0,-4.8371461925,16.3805,-4.76237517,1.626,4.175000000000002,26.0,27.0,461.6700000000001,7.244331831,4.61842279,3373.5,358.865,12.75,1.39,1799.0,64.4,30.51528555
97,1.65,9.566666666666666,-6.387801972669999,4.11452801014871,9.466666666666663,1546.333333333333,1519.0,266.66666666666663,120.0,-5.510214213446667,17.354,-6.262841335,1.16,4.85,78.0,132.0,41.0,5.171421104999999,7.922386933333334,2606.666666666667,271.24666666666667,14.766666666666667,1.64,1560.0,198.0,30.51528555
98,1.652,21.158,-6.9241801125,9.903956524867011,14.1,2274.0,1560.0,182.8,130.0,-7.558008396,15.8764,-6.87429672,1.3054,4.449999999999998,38.0,132.0,1190.0,5.974409389,6.179536865999999,4107.4,532.86,8.9,1.6549999999999998,2750.0,104.0,160.93322719999995
99,1.6625,13.42125,-6.9241801125,9.903956524867011,10.6,1857.5,1560.0,251.75,130.0,-5.33960940375,17.23825,-6.87429672,1.19725,4.8,38.0,132.0,1190.0,5.404447526249999,7.2975373124999985,3311.5,395.275,10.3,1.6549999999999998,2750.0,104.0,160.93322719999995
100,1.73,16.62333333333333,-8.08603323,6.612157774163709,10.3,2193.0,1560.0,354.33333333333326,130.0,-6.642368385000001,12.140666666666664,-7.87852498,1.2033333333333334,5.1,132.0,178.0,1899.0,5.393795105,8.312971856666666,3785.0,433.7000000000001,9.6,1.76,3459.0,301.0,98.1164322
101,1.715,17.2425,-5.5043421075,5.62733335529771,9.8,1898.5,1560.0,315.5,130.0,-5.5043421075,18.1455,-5.28262791,1.2325,5.225,132.0,150.0,677.0,5.5309107305000005,7.73246671,3355.5,396.195,9.75,1.715,2237.0,301.0,98.1164322
102,1.6033333333333333,8.929166666666664,-5.0202758925,16.911134463141803,10.9,1602.333333333333,1560.0,264.1666666666667,57.0,-4.1767844275,17.309166666666666,-4.913681535,1.2009999999999998,4.75,29.0,132.0,254.0,5.344781293333333,7.488724390000002,2803.0,298.3,11.083333333333332,1.47,1814.0,80.0,113.40134740000002
103,1.643333333333333,27.01166666666667,-7.8032191174999985,9.948553103734106,14.433333333333335,2713.333333333333,1560.0,222.3333333333333,130.0,-9.152612591666667,6.070333333333332,-7.753335724999999,1.3266666666666669,4.383333333333333,69.0,132.0,1730.0,6.078108796,6.322865386666668,4735.0,590.3333333333333,7.966666666666668,1.65,3290.0,183.0,113.40134740000002
104,1.595,11.0225,-5.7651329075,9.53814070335631,12.85,1750.5,1560.0,205.5,110.0,-5.7651329075,15.895499999999998,-5.65827001,1.284,4.425,44.0,132.0,381.0,5.728082215,5.536130005,3151.5,361.1,9.95,1.595,1941.0,110.0,58.19171070000001
105,1.665,45.665,-7.1367147275,5.867827248000102,16.9,2213.0,1687.0,347.5,100.0,-7.1367147275,8.1725,-6.564582980000001,1.3385,5.125,210.0,210.0,1052.0,6.1615374975,9.777199705,3937.0,461.29,4.5,1.665,2739.0,162.0,58.19171070000001
106,1.6584615384615384,8.376153846153848,-5.7651329075,9.53814070335631,8.83076923076923,1589.3076923076926,1560.0,286.3076923076923,110.0,-4.064283958461538,17.854769230769232,-5.65827001,1.1452307692307693,4.953846153846154,44.0,132.0,381.0,5.109755033846153,7.702266128461537,2805.8461538461543,306.86153846153843,11.092307692307694,1.595,1941.0,110.0,40.28906357
107,1.66,12.43,-6.3471496925,5.74672176553041,10.0,1767.6666666666663,1560.0,243.66666666666663,130.0,-5.483112693333332,17.024,-6.2972663,1.187,4.783333333333333,47.0,132.0,623.0,5.307058265333335,7.549080033333331,3055.333333333333,346.9,10.333333333333334,1.6549999999999998,2183.0,129.0,40.28906357
108,1.7166666666666668,22.7,-8.3569196575,7.760557968545309,10.666666666666666,2271.666666666667,1560.0,334.3333333333333,130.0,-6.822959336666668,12.140666666666664,-8.307036265,1.2033333333333334,4.966666666666667,132.0,161.0,2135.0,5.450291773666667,7.857231543333333,3771.333333333334,338.86,9.033333333333337,1.74,3695.0,301.0,319.6645415
109,1.075,5.4175,-1.099217563707,18.3254452328414,33.95,674.66,234.32,21.5,17.0,-1.099217563707,15.315,-1.043545085,1.785,3.375,7.4,7.4,880.6800000000002,7.739429817,3.08178021,1193.365,106.985,35.65,1.075,1115.0,21.0,319.6645415
110,1.13,4.376666666666666,-1.099217563707,18.3254452328414,30.56666666666667,527.88,234.32,21.666666666666664,17.0,-0.8161802299426667,16.463,-1.043545085,1.7233333333333332,3.65,7.4,7.4,880.6800000000002,7.524894908999999,3.14389909,1005.4866666666668,91.09,40.1,1.075,1115.0,21.0,323.9362332
111,1.042,6.042000000000001,-1.099217563707,18.3254452328414,35.98000000000001,762.7280000000001,234.32,21.4,17.0,-1.2690399639656,14.6262,-1.043545085,1.822,3.21,7.4,7.4,880.6800000000002,7.868150761800001,3.044508882,1306.092,116.522,32.980000000000004,1.075,1115.0,21.0,323.9362332
112,1.55,27.61,-7.56701227,10.860760449978898,19.35,2276.5,1814.0,306.5,57.0,-7.56701227,6.4,-7.199623365000001,1.4815,4.4,29.0,210.0,925.0,6.622485263500001,7.0458928850000015,3902.0,434.19000000000005,8.2,1.55,2739.0,80.0,113.8661906
113,1.1575,7.4975,-2.9546883275,15.970402040407,31.275,657.56,505.08,42.75,17.0,-3.45786770875,13.94175,-2.9110923250000003,1.7075,3.75,7.4,18.0,609.9200000000002,7.638700722749999,7.5117663525,2595.5,256.445,22.075,1.075,1115.0,21.0,113.8661906
114,1.24,4.904999999999999,-0.531139893707,3.0317166138352007,22.266666666666666,474.2533333333334,234.32,48.66666666666667,25.0,-0.624818004138,17.525,-0.450085,1.526,4.1,19.0,19.0,359.9000000000001,6.898454572333334,3.714908483333333,903.2433333333332,86.34666666666666,36.86666666666667,1.24,594.22,22.0,65.21761335
115,1.81,33.29,-10.355151195,0.0,14.2,2430.0,2430.0,380.0,0.0,-10.355151195,15.26,-10.09176138,1.358,5.3,0.0,0.0,0.0,6.136146578,9.04413786,4538.0,502.0,8.0,1.81,2430.0,380.0,65.21761335
116,1.31,6.2375,-2.945835635804667,6.975424910824098,21.675,750.965,234.32,54.0,25.0,-2.271903117457,17.0015,-2.853812703333333,1.53425,4.0625,19.0,44.0,1706.68,6.8625630045,3.3626797375,1464.865,160.9175,34.35,1.3333333333333337,1941.0,22.0,92.86050991
117,1.205,7.3450000000000015,-1.1772232675,1.6422676398317009,22.45,758.61,594.22,53.2,42.0,-1.1772232675,15.9715,-1.127004935,1.5445000000000002,3.75,17.0,19.0,328.78,6.9766902705,4.0123748500000005,1201.5,113.735,27.8,1.205,923.0,44.4,92.86050991
118,1.6625,20.055,-7.615548050000001,3.303746711753101,15.55,2058.5375,1828.05,121.25,170.0,-6.37666131,18.3025,-7.592167215,1.3885,5.1000000000000005,38.0,44.0,921.95,6.261743378999999,5.1156974025,3681.25,467.5,10.675,1.6549999999999998,2750.0,104.0,203.1151719
119,1.41,11.444166666666666,-4.258047276666666,31.9413266193584,17.975,1087.6858333333332,933.47,89.29166666666666,17.0,-4.151492994583333,17.953583333333334,-4.185844303333333,1.4455,4.2125,7.4,75.0,834.53,6.468255656250001,7.0877428191666665,2773.75,293.2058333333333,21.35,1.35,1768.0,21.0,203.1151719
120,1.72,21.2925,-9.4658943425,7.050868876070697,12.725,2148.5,1768.0,201.75,180.0,-8.27314174375,12.794999999999998,-9.415743055,1.2972499999999998,4.8375,69.0,75.0,1522.0,5.78511287125,5.9643719425,3832.75,464.225,11.325,1.69,3290.0,183.0,187.8807322
121,1.2933333333333332,9.743333333333332,-3.06132474,15.136843330164702,20.73333333333333,928.6166666666668,505.08,72.8,45.0,-3.06132474,16.653,-3.017161183333333,1.4993333333333334,4.016666666666668,17.0,48.0,852.69,6.720610727666668,5.838580793333334,2479.333333333333,239.49,21.1,1.2933333333333332,1357.77,44.4,187.8807322
122,1.495,13.875,-5.7279409700000015,5.8063752269062014,14.7,1649.385,1357.77,117.0,110.0,-5.7279409700000015,16.936,-5.652077695,1.3630000000000002,4.125,44.0,48.0,583.23,6.038232012000001,3.677445325,3380.0,362.85,12.55,1.495,1941.0,110.0,102.134362
123,0.49,1.6275,-1.78397393375,18580.064509248725,19.0,253.595,53.5,5.0,11.0,-1.78397393375,55.804,-1.346740955,1.135,1.425,4.2,4.2,400.19,5.772385891500001,-0.67987692,849.94,75.1849,923.0,0.49,453.69,10.0,102.134362
124,1.6766666666666663,13.406666666666665,-7.3750420675,21.235847912977302,15.233333333333334,1809.0,1799.0,186.56666666666663,41.0,-7.982003595833333,15.523333333333332,-7.31289094,1.3358333333333334,4.641666666666667,26.0,82.0,12.0,5.972193140666668,5.914926098333334,3214.666666666666,356.8,11.716666666666669,1.49,1811.0,64.4,134.7117253
125,1.755,21.52,-8.9632484575,4.505020004689102,12.2,2050.0,1768.0,236.5,180.0,-8.02181880125,16.910249999999998,-8.91309717,1.28025,4.9875,20.0,75.0,1128.0,5.70757071575,6.76456052,3628.0,427.5750000000001,10.95,1.76,2896.0,208.0,134.7117253
126,0.5559999999999999,4.416,-4.2511075125,18575.60274197189,17.020000000000003,406.268,54.8,28.2,76.0,-4.352244391,28.6014,-3.05496937,1.01,1.6800000000000002,26.0,26.0,878.6700000000002,5.5245407134,4.949749468,1170.86,118.36654,477.24,0.695,933.47,70.5,294.4639072
127,1.5566666666666669,17.673333333333332,-9.48743229267,10.056006728842302,15.599999999999998,1848.0,1519.0,178.33333333333337,110.0,-9.331809945226668,15.401666666666667,-9.32253006,1.348,4.166666666666667,30.0,78.0,987.0,6.028653581333335,6.6275186433333335,3181.333333333333,366.85,16.433333333333334,1.53,2506.0,139.0,294.4639072
128,1.6733333333333331,38.183333333333344,-7.226462637085,10.33854989352136,11.0,2212.333333333333,1941.0,330.6666666666667,110.0,-7.0435411427800005,21.296,-6.313849685,1.136,4.8,44.0,44.0,407.0,5.224057236,7.831788289999999,4035.333333333333,480.26666666666665,6.0,1.635,2348.0,110.0,64.08862024
129,1.65,42.525,-10.5875016625,8.2850135263508,18.1,2906.0,2506.0,344.5,110.0,-10.5875016625,7.4625,-10.05350751,1.452,4.5,30.0,222.0,800.0,6.601337581,6.75499636,5080.5,644.335,5.5,1.65,3306.0,139.0,64.08862024
130,1.615,19.355,-7.5460369525,7.570324925877101,16.625,1997.5375,1828.05,130.0,110.0,-6.3419057612500005,18.45375,-7.43283113,1.42225,4.987500000000002,30.0,44.0,677.95,6.36698522375,5.0734095275,3646.0,460.24250000000006,10.325,1.56,2506.0,127.0,141.40447880000005
131,1.5233333333333334,23.71333333333333,-7.5460369525,7.570324925877101,19.83333333333333,2280.016666666667,1828.05,135.0,110.0,-8.34879108,16.493333333333332,-7.43283113,1.501,4.216666666666667,30.0,44.0,677.95,6.744638851666666,4.884110106666666,4329.333333333333,571.8133333333334,7.866666666666667,1.56,2506.0,127.0,141.40447880000005
132,1.615,24.6875,-7.9914045075,6.9082476877066,18.75,2273.7,2041.4,157.0,110.0,-7.9914045075,16.744,-7.849893675,1.472,4.625,30.0,61.0,464.5999999999999,6.6354393565,6.22638117,4487.0,585.76,7.35,1.615,2506.0,139.0,122.9125568
133,1.6975,23.43125,-7.9914045075,6.9082476877066,16.924999999999994,2157.55,2041.4,166.0,110.0,-7.00995709375,17.653499999999994,-7.849893675,1.426,5.137500000000001,30.0,61.0,464.5999999999999,6.42977815775,6.97323647,4292.5,548.105,8.075000000000001,1.615,2506.0,139.0,122.9125568
134,1.63,30.245,-10.154725265,8.117699685914099,18.3,2468.0,2430.0,259.5,110.0,-10.154725265,15.0925,-9.93320537,1.461,4.45,30.0,30.0,76.0,6.591454166,6.888404215,4707.0,581.5350000000002,6.95,1.63,2506.0,139.0,184.5214856
135,1.2166666666666666,4.3566666666666665,-0.896188936207,1.3894489740035,23.66666666666667,463.88,234.32,29.466666666666665,25.0,-0.6808278116093334,17.517666666666667,-0.836750895,1.6,3.95,17.0,17.0,688.6800000000002,7.115087138333332,3.5409097000000003,874.1533333333333,82.06666666666666,40.93333333333333,1.205,923.0,22.0,184.5214856
136,1.19625,6.1606250000000005,-0.896188936207,1.3894489740035,23.55,664.745,234.32,36.0,25.0,-1.05770977965525,16.4315,-0.836750895,1.6,3.73125,17.0,17.0,688.6800000000002,7.131941427999999,3.77958594375,1088.02375,101.9875,33.875,1.205,923.0,22.0,128.6015714
137,1.42,8.921666666666667,-3.139307621207,9.251278562896,20.9,836.6800000000002,234.32,73.0,25.0,-2.176240268276,18.693666666666665,-3.042484475,1.5266666666666666,4.683333333333334,61.0,61.0,1807.08,6.805255715,4.752121823333333,1785.82,209.6833333333333,35.59999999999999,1.51,2041.4,22.0,128.6015714
138,1.255,8.1975,-3.2678093262070003,0.3975688489613986,24.35,1024.16,234.32,51.0,25.0,-3.2678093262070003,15.7795,-3.16596106,1.6030000000000002,3.725,29.0,29.0,1579.68,7.0889266515,3.859968945,1866.365,182.05,29.5,1.255,1814.0,22.0,184.17776
139,1.815,40.21,-9.84730961,1.3523302191896,14.225,2778.25,2739.0,480.25,230.0,-9.34791053,4.11525,-9.53663167,1.35825,5.324999999999998,20.0,210.0,157.0,6.199288892,9.3892380125,4753.75,570.2850000000002,6.000000000000001,1.8,2896.0,322.0,184.17776
140,1.1525,6.435,-3.50383074,6.845671811311599,19.875000000000004,797.28,453.69,39.25,11.0,-2.686858825,62.386,-3.47827384,1.50625,3.5,4.2,44.0,1374.36,6.34737154075,1.4671537675,2020.25,208.65,37.45,1.325,1828.05,10.0,153.4872468
141,1.13,5.0545,-2.356977971666667,11.7611015272621,21.325000000000006,526.285,453.69,41.25,11.0,-2.23520520625,46.468,-2.305850573333333,1.513,3.4875000000000003,4.2,43.0,238.98999999999995,6.579886117999999,3.3550094550000003,1821.25,174.9675,36.05,1.18,692.68,10.0,153.4872468
142,1.1833333333333331,9.45,-4.0034360425,9.790919786892903,26.566666666666663,1215.0,923.0,51.06666666666666,41.0,-3.1830481316666663,14.103333333333332,-3.926984175,1.67,3.3666666666666667,17.0,26.0,876.0,7.450382502333331,3.8016667466666663,2114.6666666666665,216.16666666666663,20.3,1.19,1799.0,44.4,255.0963887
143,1.3925,8.528500000000001,-5.1302825826700005,2.992979269204,14.375,899.26,692.68,120.75,70.0,-3.1851412488350004,17.383,-5.01375113,1.3090000000000002,4.1875,43.0,78.0,826.32,5.952069582249999,4.83004063,1468.5,141.41,28.075,1.465,1519.0,95.0,255.0963887
144,1.3975,16.384999999999998,-4.821273826666666,7.395507611262598,17.150000000000002,1264.9075,453.69,171.0,11.0,-4.55231115,28.573500000000006,-4.580959160000001,1.44175,4.2,4.2,210.0,2285.31,6.37934873725,6.34883505,2975.0,323.07000000000005,24.65,1.4,2739.0,10.0,167.3172482
145,1.7333333333333334,24.78333333333333,-8.060915605,2.641669473582601,16.1,2277.6,2041.4,151.33333333333334,170.0,-7.383446963333334,17.148666666666664,-8.00922976,1.3963333333333332,5.116666666666667,38.0,61.0,708.5999999999998,6.358009431,6.780668536666667,4404.333333333333,570.3333333333334,8.3,1.71,2750.0,104.0,167.3172482
146,1.7825,36.4425,-9.64397755,4.434258571016702,15.025,2642.75,2607.0,348.5,170.0,-9.419305560000002,16.15,-9.332126955,1.351,5.062500000000001,38.0,173.0,143.0,6.20155059675,7.7956657200000015,4571.5,598.3525,6.625000000000001,1.735,2750.0,104.0,111.9486203
147,1.7000000000000002,23.48,-7.51443632,3.9108073480586008,13.025,2163.0,1941.0,275.0,110.0,-7.38404092,16.955,-7.28562601,1.37075,5.000000000000001,44.0,150.0,296.0,6.16307529325,6.2706560075,3866.0,477.8425,8.299999999999999,1.64,2237.0,110.0,111.9486203
148,1.6725,29.472500000000004,-7.677792740000001,4.434258571016702,15.675,2224.3675000000007,933.47,258.625,76.0,-8.057002947500001,16.667,-7.438147013333332,1.37725,4.7625,26.0,173.0,1816.53,6.303777628250001,7.5466140075,4163.75,529.11,10.8,1.62,2750.0,70.5,42.83306505
149,1.66,18.326666666666664,-7.038517629999999,0.8534880475835003,14.4,1946.3666666666668,1828.05,127.66666666666669,160.0,-6.40493661,17.97,-7.015136795,1.357,5.05,44.0,47.0,354.9500000000001,6.069099023333332,5.60966678,3384.0,411.1,10.666666666666668,1.6549999999999998,2183.0,127.0,42.83306505
150,1.44,16.791666666666668,-6.1570113850000014,9.648847411857398,21.63333333333333,1889.8,1814.0,111.66666666666669,57.0,-6.199845286666667,14.720999999999998,-6.048614575,1.5306666666666666,4.05,29.0,61.0,227.4000000000001,6.796057792999999,5.5412312833333335,3434.666666666666,373.35,9.6,1.525,2041.4,80.0,100.7980189
151,1.6566666666666667,27.42,-9.3512704275,10.2989766889781,18.1,2910.666666666666,1814.0,334.0,57.0,-10.37318954,4.266666666666667,-9.136934605,1.4486666666666668,4.55,29.0,178.0,1645.0,6.485157066666666,7.315065313333332,4947.0,573.0,7.466666666666668,1.56,3459.0,80.0,100.7980189
152,1.285,12.6875,-3.56480882125,10.580909960706698,24.9,603.345,302.91,39.0,42.0,-3.56480882125,18.520000000000003,-3.434152945,1.5,4.25,20.0,20.0,600.8699999999999,7.082212586,6.169509275,2168.5,162.015,15.35,1.285,903.78,11.0,66.933
153,1.6166666666666667,34.31666666666667,-7.464926231666667,6.448503307312702,17.200000000000006,2078.333333333333,1687.0,234.0,100.0,-7.464926231666667,15.561666666666667,-7.04473696,1.3643333333333332,4.633333333333333,44.0,173.0,920.0,6.2263670673333325,7.216948633333335,3718.666666666667,450.6566666666666,5.866666666666667,1.6166666666666667,2607.0,110.0,66.933
154,1.6683333333333334,24.056666666666665,-6.8591226475,19.287703071772107,15.066666666666665,2164.0,1799.0,285.7333333333333,41.0,-7.122137895833332,17.106666666666666,-6.6251407150000015,1.4225,5.033333333333333,26.0,150.0,438.0,6.394395467333333,6.67936854,3909.666666666666,478.375,8.716666666666667,1.485,2237.0,64.4,148.0602356
155,1.295,10.584,-3.7627565025,9.803627183789096,20.0,1253.34,692.68,87.5,57.0,-3.7627565025,15.382,-3.66459133,1.469,3.675,29.0,43.0,1121.3200000000004,6.589127244,4.18343716,2141.5,210.05,20.1,1.295,1814.0,80.0,148.0602356
156,1.3161538461538462,7.608923076923077,-3.7627565025,9.803627183789096,15.853846153846153,778.9353846153847,692.68,93.84615384615384,57.0,-1.6281163130769232,17.566769230769232,-3.66459133,1.3530769230769233,4.0346153846153845,29.0,43.0,1121.3200000000004,6.172057195846153,3.9563600307692313,1327.923076923077,129.87692307692308,28.646153846153847,1.295,1814.0,80.0,131.56364309999998
157,1.2325,8.21,-5.2128234325000005,6.0464276204550025,28.475,828.56,505.08,53.6,41.0,-4.58693526125,14.034,-5.11761148,1.6675,3.912500000000001,18.0,26.0,1293.92,7.553923349750002,7.59593282,3060.75,316.1025,19.325,1.225,1799.0,50.0,131.56364309999998
