,GSenergy_pa_composition_average,IsAlkali_arithmetic_average,MiracleRadius_min_value,IsAlkali_composition_average,GSenergy_pa_arithmetic_average,IonicRadii_composition_average,NsUnfilled_composition_average,BoilingT_max_value,BCCenergy_pa_arithmetic_average,NsValence_composition_average,GSmagmom_composition_average,Polarizability_arithmetic_average,NUnfilled_difference,ElectronAffinity_composition_average,HHIp_difference,ElasticModulus_max_value,IonicRadii_min_value,BCCmagmom_composition_average,Electronegativity_arithmetic_average,IonicRadii_max_value,BoilingT_composition_average,NValance_composition_average,IonicRadii_arithmetic_average,HeatVaporization_max_value,Column_arithmetic_average,target
90,-5.7805745505,0.0,64.0,0.0,-5.990884706666666,1.2839999999999998,0.0,4200.0,-5.133562723333334,2.0,0.0,21.800666666666665,18.0,93.57,2500.0,186.0,0.81,0.0,1.903333333333333,1.42,1117.37,5.6000000000000005,1.21,422.58,7.0,3.85e-05
91,-8.53905763,0.0,110.0,0.0,-8.53905763,0.4666666666666667,0.0,5869.0,-8.221685516666666,2.0,7.5111111111e-06,9.943333333333332,4.0,55.86666666666666,3600.0,461.0,0.26,0.0,1.7799999999999998,0.61,4200.666666666667,9.666666666666668,0.4666666666666667,707.1,8.333333333333334,3.85e-05
92,-2.87380671625,0.0,140.0,0.0,-4.5076135175,0.7074999999999999,0.0,3560.0,-4.409179805,2.0,5.633333333325e-06,4.39166666665,8.0,5.0,500.0,110.0,0.61,0.0,1.595,0.74,1775.0,10.0,0.675,425.2,8.0,8.379999999999999e-05
93,-4.650201286666666,0.0,139.0,0.0,-4.994778385,0.6833333333333333,0.3333333333333333,4098.0,-4.910031715,1.6666666666666663,0.0,6.779999999999999,2.0,149.10000000000005,2900.0,175.0,0.63,0.0,2.12,0.71,3282.666666666667,17.333333333333336,0.6699999999999999,510.45,12.0,8.379999999999999e-05
94,-2.9749743975,0.0,142.0,0.0,-2.9749743975,0.7949999999999999,0.0,3236.0,-2.91567597,1.0,0.0,6.0600000000000005,0.0,30.0,1500.0,127.0,0.64,0.0,1.945,0.95,2138.0,11.0,0.7949999999999999,393.3,11.0,2.060000000000001e-05
95,-1.10238735,0.0,157.0,0.0,-1.2474939125,1.0533333333333332,0.0,1655.0,-1.209139475,2.0,0.0,16.435000000000002,0.0,-56.0,2500.0,62.0,0.95,0.0,1.3199999999999998,1.26,1245.0,8.666666666666666,1.105,136.9,7.0,2.060000000000001e-05
96,-9.48876171,0.0,115.0,0.0,-9.48876171,0.72,0.0,3503.0,-8.964617715,2.0,0.15900181875,14.405,5.0,38.5,0.0,97.0,0.58,2.4e-06,1.73,0.86,2195.0,11.5,0.72,32.4,9.0,3.33e-05
97,-5.0330701300000005,0.0,110.0,0.0,-5.0330701300000005,0.71,0.3333333333333333,3618.0,-4.808920243333334,1.6666666666666663,0.0,11.343333333333335,8.0,118.78,8700.0,162.0,0.26,0.0,1.8866666666666667,1.02,3306.666666666667,10.666666666666668,0.71,393.3,9.333333333333334,3.33e-05
98,-5.766547442336668,0.0,132.0,0.0,-5.766547442336668,0.76,0.0,3236.0,-5.598514026666668,1.3333333333333333,0.0001033735632183,6.566666666666666,3.0,83.38333333333333,1600.0,198.0,0.64,0.2728576333333333,1.95,0.97,2277.0,11.0,0.76,393.3,11.0,3.97e-05
99,-2.6369238366666665,0.3333333333333333,152.0,0.3333333333333333,-2.6369238366666665,0.98,0.3333333333333333,2143.0,-2.55965739,1.6666666666666663,0.0,23.545,2.0,36.266666666666666,5000.0,67.0,0.76,0.0,1.3066666666666666,1.42,1872.666666666667,6.0,0.98,147.1,6.0,3.97e-05
100,-4.2686640725,0.0,162.0,0.0,-4.2686640725,1.015,0.0,3141.0,-4.158630785,2.0,0.0,11.55,1.0,80.0,4200.0,73.0,1.0,0.0,1.63,1.03,2489.0,21.5,1.015,292.88,9.0,7.2e-05
101,-8.99860516,0.0,136.0,0.0,-8.3203321425,0.6233333333333333,0.0,4538.0,-8.13192627,2.0,2.1166666666666666e-06,14.6,4.0,52.7,0.0,380.0,0.56,0.0,1.63,0.75,4059.666666666667,5.666666666666668,0.655,502.0,5.0,7.2e-05
102,-1.5667096735188892,0.3333333333333333,140.0,0.2222222222222222,-1.8700133163900003,1.9322222222222225,0.2222222222222222,1261.0,-1.616519713333333,1.7777777777777777,0.0,19.265,1.0,228.41444444444443,3100.0,40.0,0.97,0.0,1.8600000000000003,2.2,658.5333333333333,13.333333333333332,1.5933333333333333,69.2,11.333333333333332,3.85e-05
103,-3.144409704861112,0.0,103.0,0.0,-2.6680061979166667,0.5033333333333334,0.0,2345.0,-2.2712619233333333,2.0,0.0,2.2444444444333334,5.0,117.78888888888888,2600.0,95.0,0.29,0.0,2.0033333333333334,0.8,1182.0666666666666,8.888888888888891,0.61,226.335,13.666666666666664,3.85e-05
104,-2.87324172611,0.3333333333333333,64.0,0.3333333333333333,-2.87324172611,1.3533333333333333,0.6666666666666666,2435.0,-2.09208226,1.3333333333333333,0.0,17.00733333333333,1.0,105.05333333333331,1200.0,80.0,1.15,0.0,2.063333333333333,1.51,1185.6999999999996,6.0,1.3533333333333333,250.63,9.333333333333332,3.44e-05
105,-4.081835391666667,0.0,110.0,0.0,-4.081835391666667,0.72,0.0,3236.0,-3.8903210666666665,1.3333333333333333,0.0,11.96,4.0,8.533333333333331,1500.0,162.0,0.26,0.0,1.6833333333333331,1.26,2688.0,5.333333333333334,0.72,393.3,8.666666666666666,3.44e-05
106,-4.6905213145,0.0,126.0,0.0,-4.754205644999999,0.8290000000000001,0.3,3618.0,-4.6243666433333335,1.7000000000000002,0.0,11.816666666666665,8.0,75.88999999999999,8200.0,124.0,0.73,0.0,1.7233333333333332,1.02,2789.4,10.2,0.8366666666666667,393.3,9.666666666666666,2.9600000000000005e-05
107,-2.1516339894433334,0.3333333333333333,140.0,0.3333333333333333,-2.1516339894433334,1.0033333333333332,0.3333333333333333,1860.0,-2.0478408766666667,1.6666666666666663,0.0,14.671111111099998,3.0,49.78666666666666,6300.0,95.0,0.74,0.0,1.5066666666666664,1.51,1357.3333333333333,9.333333333333332,1.0033333333333332,115.3,9.333333333333332,2.9600000000000005e-05
108,-5.4507763175,0.0,114.0,0.0,-5.4507763175,0.64,0.0,3103.0,-5.225228025,2.0,3.175e-06,11.82,5.0,69.05,200.0,115.0,0.53,0.0,1.685,0.75,3098.0,8.5,0.64,334.3,8.5,7.97e-05
109,-6.4047792700000015,0.0,136.0,0.0,-6.4047792700000015,0.6699999999999999,0.0,4701.0,-6.061040505,2.0,0.0,7.33,1.0,135.5,2900.0,533.0,0.63,0.24154275,2.08,0.71,3788.0,18.5,0.6699999999999999,563.58,11.5,7.97e-05
110,-2.622269140712857,0.3333333333333333,115.0,0.4285714285714285,-3.0730735794433333,0.9442857142857144,0.4285714285714285,1032.0,-2.7374070333333336,1.5714285714285712,0.0,17.10333333333333,2.0,115.28,1600.0,39.0,0.5,0.0,1.85,1.51,979.5714285714288,9.428571428571429,0.8633333333333333,76.9,10.666666666666666,3.15e-05
111,-4.755080454443334,0.0,126.0,0.0,-4.755080454443334,0.8266666666666667,0.0,3186.0,-4.594811636666667,2.0,0.1984649,12.633333333333333,2.0,87.33333333333334,8500.0,208.0,0.69,0.0215224,1.7266666666666666,1.03,2628.6666666666665,12.333333333333336,0.8266666666666667,377.5,9.333333333333334,3.15e-05
112,-1.7393642824066666,0.3333333333333333,155.0,0.2222222222222222,-2.2138707136099995,1.7211111111111108,0.2222222222222222,2875.0,-1.9966910766666663,1.7777777777777777,0.0,17.779999999999994,3.0,240.59111111111116,1600.0,50.0,0.71,0.0,1.913333333333333,1.96,770.1111111111112,13.111111111111107,1.393333333333333,290.37,10.666666666666668,5.920000000000001e-05
113,-6.251537184999997,0.0,72.0,0.0,-6.130233938333332,0.8016666666666665,0.0,3680.0,-4.7178456,2.0,0.0,2.5611111111,7.0,23.83333333333333,2000.0,129.0,0.54,0.0,2.1066666666666665,1.71,2246.2016666666664,7.333333333333332,0.9966666666666668,446.7,10.666666666666668,5.920000000000001e-05
114,-2.55598996,0.0,114.0,0.0,-2.450578676666667,0.8759999999999999,0.0,3093.0,-2.3140753966666665,2.0,0.0,17.62,0.0,37.6,3600.0,115.0,0.53,0.0,1.53,1.42,2081.8,10.8,0.9666666666666668,334.3,9.333333333333334,4.19e-05
115,-5.073048058333334,0.0,134.0,0.0,-6.10344443625,0.62,0.3333333333333333,4423.0,-5.77466157,1.6666666666666663,0.0,8.86,1.0,56.0,2300.0,430.0,0.62,1.91e-05,2.005,0.62,3125.666666666666,11.333333333333332,0.62,567.77,10.5,4.19e-05
116,-6.042624447058825,0.0,102.0,0.0,-6.154187684166668,0.3164705882352941,0.0,3633.0,-5.874567346666668,2.0,0.4966265411764706,13.876666666666669,19.0,59.2,7500.0,211.0,0.17,0.4966265411764706,1.7133333333333334,1.14,1341.8235294117646,5.647058823529411,0.6199999999999999,349.5,8.666666666666666,6.31e-05
117,-2.870303698333333,0.0,201.0,0.0,-2.639810165,1.36,0.6666666666666666,1757.0,-2.031535075,1.3333333333333333,0.0,13.20006316665,0.0,-3.466666666666669,0.0,21.0,1.0,0.0,1.6,1.54,599.0866666666666,1.3333333333333333,1.27,154.67,1.5,6.31e-05
118,-6.039103598335,0.0,88.0,0.0,-6.039103598335,0.2,0.0,4273.0,-4.82473373,2.0,0.0,3.33,2.0,49.35,900.0,441.0,0.17,0.0,2.115,0.23,2413.25,4.0,0.2,507.8,14.0,9.61e-05
119,-1.6940171633333336,0.0,160.0,0.0,-1.6899733691666667,1.185,0.0,1800.0,-1.3904016,2.0,0.0,13.007888888899998,7.0,188.66666666666663,8000.0,44.4,0.72,0.0,2.158333333333333,1.33,583.7533333333333,6.5,1.04,175.73,7.333333333333334,9.61e-05
120,-5.504235583333332,0.0,143.0,0.0,-6.65150707,0.78,1.0,5017.0,-6.638887175000002,1.0,0.0,10.75,6.0,180.4933333333333,7400.0,104.0,0.64,0.0,2.0700000000000003,0.85,3758.333333333333,18.333333333333336,0.745,690.1,8.0,5.88e-05
121,-9.0744871725,0.0,77.0,0.0,-9.0744871725,0.35,0.0,4300.0,-6.905511389999999,2.0,0.0,7.035,3.0,86.15,2800.0,129.0,0.16,0.0,2.09,0.54,3990.0,4.5,0.35,715.0,9.5,5.88e-05
122,-3.32226015,0.0,118.0,0.0,-3.272749563333333,0.6325000000000001,0.25,3200.0,-3.065844503333333,1.75,0.0,6.523333333333333,4.0,134.305,1700.0,124.0,0.5,0.0,2.0766666666666667,0.8,1865.25,14.0,0.6766666666666666,300.5,13.333333333333332,2.88e-05
123,-1.76518304,0.3333333333333333,118.0,0.2222222222222222,-2.036617375,1.6488888888888888,0.2222222222222222,958.0,-1.5692961466666666,1.7777777777777777,0.0,21.790000000000006,1.0,264.30444444444447,4500.0,20.0,0.5,0.0,2.166666666666667,1.81,475.5288888888888,6.666666666666668,1.35,67.74,11.333333333333332,2.88e-05
124,-4.468157099090909,0.0,64.0,0.0,-4.385043333333334,1.0672727272727274,0.0,3737.0,-3.385452413333333,2.0,0.0,11.890666666666664,7.0,122.66181818181818,9000.0,50.0,0.5,0.0002927636363636,2.3633333333333333,1.4,1652.9454545454544,7.636363636363637,1.02,399.57,11.666666666666664,7.3e-05
125,-3.425047203335,0.0,172.0,0.0,-3.425047203335,1.3050000000000002,0.0,2973.0,-3.343810965,2.0,0.0,15.575,2.0,40.0,3000.0,72.0,1.02,0.0,1.425,1.59,2359.5,20.0,1.3050000000000002,251.04,8.0,7.3e-05
126,-4.7035032766675,0.0,142.0,0.0,-4.558746178890001,0.7525,0.0,3236.0,-4.47355418,1.0,0.0,11.82,0.0,72.75,6900.0,127.0,0.64,0.0,1.7966666666666666,1.02,3080.0,11.75,0.79,393.3,9.0,3.11e-05
127,-9.818249387085,0.0,88.0,0.0,-9.818249387085,0.415,0.0,5828.0,-8.96261594,2.0,0.0,7.065,1.0,43.5,4100.0,441.0,0.23,0.0,2.2,0.6,5050.5,11.5,0.415,507.8,9.5,3.11e-05
128,-5.0369029584466665,0.0,114.0,0.0,-5.0369029584466665,0.73,0.0,3093.0,-4.872095703333334,2.0,0.0001033735632183,12.046666666666669,5.0,56.66666666666667,7900.0,198.0,0.53,0.2728576333333333,1.6066666666666665,0.99,2298.6666666666665,12.333333333333332,0.73,334.3,8.0,2.7600000000000007e-05
129,-6.4719953068535006,0.0,152.0,0.0,-4.398032058707,0.885,0.0,4682.0,-4.313552915000002,2.0,0.0,11.63,0.0,37.5,2100.0,94.0,0.84,0.0,1.665,1.02,3668.9325,9.5,0.93,590.5,8.0,2.7600000000000007e-05
130,-5.7651329075,0.0,112.0,0.0,-5.7651329075,0.53,0.0,3560.0,-5.65827001,2.0,1.126666666665e-05,10.1,0.0,-110.0,6900.0,301.0,0.45,0.0,1.5550000000000002,0.61,3151.5,3.0,0.53,425.2,3.0,3.46e-05
131,-3.706223563333333,0.0,110.0,0.0,-3.706223563333333,0.6,0.0,3173.0,-3.4931522433333333,2.0,0.0,12.687777777766664,1.0,7.533333333333331,3100.0,162.0,0.26,0.0,1.5033333333333334,1.0,2574.0,3.0,0.6,359.0,9.666666666666668,3.46e-05
132,-5.0922473916660005,0.3333333333333333,64.0,0.2,-5.315884382776667,1.2699999999999998,0.4,5017.0,-4.549863046666667,1.6,0.0,19.910666666666664,6.0,113.532,8000.0,104.0,0.64,0.0,1.9533333333333327,1.51,1263.86,4.8,1.1833333333333331,690.1,7.333333333333332,0.000130025
133,-4.354928326666666,0.0,143.0,0.0,-4.0686193975,1.0566666666666666,0.3333333333333333,3737.0,-3.990158670000001,1.6666666666666663,0.0,18.45,8.0,107.58,8400.0,78.3,0.85,0.0005367333333333,1.82,1.16,3534.333333333333,10.333333333333334,1.005,399.57,7.0,0.000130025
134,-5.756241817727274,0.0,64.0,0.0,-6.589116745,1.2290909090909092,0.0,4682.0,-5.755774666666667,2.0,0.0,13.800666666666665,7.0,98.88181818181818,9300.0,94.0,0.84,0.0,1.9966666666666668,1.4,1566.4272727272726,5.090909090909091,1.086666666666667,590.5,7.666666666666666,4.9700000000000015e-05
135,-7.601366586666668,0.0,132.0,0.0,-7.51443632,0.63,0.3333333333333333,3968.0,-7.28562601,1.6666666666666663,1.50222222222e-05,11.6,5.0,53.33333333333334,2100.0,330.0,0.61,0.1234523,1.91,0.67,3696.0,5.666666666666666,0.64,495.39,6.5,4.9700000000000015e-05
136,-5.137823251666667,0.0,110.0,0.0,-4.994275875,0.5066666666666666,0.0,3173.0,-4.66194411,2.0,0.0,14.115,2.0,105.73333333333332,4800.0,162.0,0.26,0.0,1.5699999999999998,1.0,3162.333333333333,7.333333333333334,0.63,359.0,8.5,5.400000000000001e-05
137,-5.68769683625,0.0,103.0,0.0,-5.68769683625,0.56,0.0,4701.0,-5.039953283333333,2.0,0.0,5.699999999999998,1.0,150.47333333333333,7200.0,533.0,0.29,0.1610285,2.2766666666666664,0.76,2426.24,14.666666666666668,0.56,563.58,13.333333333333332,5.400000000000001e-05
138,-1.7787939777766666,0.5,140.0,0.6666666666666666,-2.11942111,1.3299999999999998,0.6666666666666666,1261.0,-1.96531721,1.3333333333333333,0.0,24.365,1.0,95.62333333333332,1200.0,40.0,0.97,0.0,1.46,1.51,1108.3333333333333,6.0,1.24,76.9,8.5,6.829999999999999e-05
139,-3.5055339795833333,0.0,103.0,0.0,-3.653454664375,0.6633333333333333,0.6666666666666666,3129.0,-3.0936209850000003,1.3333333333333333,0.0,4.35,1.0,215.3,400.0,78.3,0.29,0.0,2.56,0.85,2325.24,18.666666666666668,0.57,324.43,13.5,6.829999999999999e-05
140,-4.764810134583334,0.0,103.0,0.0,-4.764810134583334,0.52,0.0,3186.0,-4.21896406,2.0,0.1984649,4.67,1.0,129.47333333333333,2600.0,208.0,0.29,0.0215224,2.223333333333333,0.69,1596.906666666667,10.333333333333334,0.52,377.5,13.666666666666668,2.8000000000000006e-05
141,-6.079386754,0.0,110.0,0.0,-6.5156992533333336,0.512,0.2,4423.0,-6.08960243,1.8,0.0,15.41,5.0,112.16,6300.0,430.0,0.26,0.00017248,1.7333333333333334,1.16,3535.8,4.6,0.6799999999999999,567.77,8.333333333333334,2.8000000000000006e-05
142,-2.3380718844828,0.3333333333333333,64.0,0.4,-1.990077497471333,1.408,0.4,961.0,-1.19383988,1.6,0.0,17.810666666666673,1.0,75.196,5500.0,22.0,1.02,0.0,2.086666666666667,1.61,546.386,8.0,1.3433333333333333,69.2,9.666666666666666,0.000348903
143,-2.7022138066666668,0.0,114.0,0.0,-2.7022138066666668,0.75,0.0,3093.0,-2.57309831,2.0,0.0,14.113333333333332,4.0,-88.66666666666669,1400.0,115.0,0.53,0.0,1.44,1.0,2071.0,6.000000000000001,0.75,334.3,6.000000000000001,0.000348903
144,-7.07517600375,0.0,72.0,0.0,-6.696420935000001,1.4175,0.0,4876.0,-5.25178541,2.0,0.0,19.0,5.0,-16.5,2100.0,139.0,0.83,0.0,1.7433333333333334,1.71,1793.355,7.5,1.3199999999999998,661.07,7.0,3.929999999999999e-05
145,-5.988238915555557,0.0,64.0,0.0,-7.618848398333332,1.1477777777777776,0.3333333333333333,4912.0,-6.73861443,1.6666666666666663,0.0,7.400666666666666,4.0,131.4,2700.0,330.0,0.59,0.0823015333333333,2.6266666666666665,1.4,1487.6222222222225,6.666666666666668,0.8866666666666667,590.4,10.333333333333332,3.929999999999999e-05
146,-5.35919918,0.5,136.0,0.5,-5.35919918,0.6950000000000001,0.5,4701.0,-5.046345175000001,1.5,0.0,15.9675,2.0,104.9,2600.0,533.0,0.63,0.24154275,1.59,0.76,3158.0,12.0,0.6950000000000001,563.58,5.0,5.33e-05
147,-2.3349637333333337,0.0,144.0,0.0,-2.11974882,1.096666666666667,0.6666666666666666,2435.0,-2.093745315,1.3333333333333333,0.0,13.945,1.0,100.46666666666668,8300.0,80.0,0.99,0.0,1.595,1.15,2113.0,12.666666666666664,1.0699999999999998,250.63,7.0,5.33e-05
148,-4.217431116666666,0.0,126.0,0.0,-4.689439113333333,0.665,0.0,3633.0,-4.5815025500000015,2.0,0.09923245,14.4,20.0,56.83333333333334,8500.0,208.0,0.54,0.0107612,1.5466666666666669,1.14,2997.833333333333,4.333333333333333,0.7899999999999999,377.5,8.666666666666666,6.78e-05
149,-9.480513544166667,0.0,72.0,0.0,-9.536266435,1.2083333333333333,0.0,5731.0,-8.12528634,2.0,0.0,10.7,5.0,24.833333333333336,2100.0,183.0,0.64,0.0,1.9566666666666668,1.71,2729.2716666666665,9.499999999999998,1.0633333333333332,737.0,8.0,6.78e-05
150,-2.808342736666667,0.0,144.0,0.0,-2.808342736666667,0.8766666666666667,0.3333333333333333,2435.0,-2.7078550433333333,1.6666666666666663,0.0,8.118888888899999,0.0,-1.1000000000000083,6700.0,80.0,0.72,0.0,1.7633333333333332,1.15,1886.0,9.333333333333332,0.8766666666666667,250.63,9.333333333333332,5.64e-05
151,-6.999255395336,0.0,88.0,0.0,-7.481591257085,0.294,0.0,4273.0,-6.62595781,2.0,0.42213256,5.715,1.0,26.4,500.0,441.0,0.23,0.42213256,1.935,0.55,4045.2,4.0,0.39,507.8,10.5,5.64e-05
152,-5.814290370085001,0.0,132.0,0.0,-6.03979563678,0.665,0.0,3236.0,-5.952116366666668,1.0,7.753017241375e-05,7.086666666666666,1.0,60.25,1600.0,198.0,0.64,0.204643225,1.903333333333333,0.71,2920.25,10.25,0.6733333333333333,393.3,10.333333333333334,2.49e-05
153,-4.750836477,0.0,142.0,0.0,-4.6062568850000005,0.7440000000000001,0.0,3236.0,-4.467601953333333,0.9333333333333332,0.0,11.366666666666664,0.0,68.93333333333334,6300.0,127.0,0.64,0.0,1.83,1.0,2850.066666666666,12.133333333333333,0.8,393.3,9.333333333333334,2.49e-05
154,-2.430233712776667,0.3333333333333333,115.0,0.3333333333333333,-2.430233712776667,0.9366666666666666,0.3333333333333333,1363.0,-2.275050273333333,1.6666666666666663,0.0,19.435555555566665,3.0,-34.88,3600.0,44.4,0.58,0.0,1.4366666666666668,1.51,1094.0,6.0,0.9366666666666666,127.6,6.0,2.44e-05
155,-8.740244552670001,0.0,132.0,0.0,-8.646804320113333,0.6625,0.0,5828.0,-8.574712273333333,2.0,0.0001550603448275,9.186666666666666,2.0,45.25,5400.0,401.0,0.6,0.40928645,1.9566666666666663,0.71,3342.75,12.0,0.66,422.58,9.0,2.44e-05
156,-5.276922783335,0.0,140.0,0.0,-5.276922783335,1.01,0.0,5093.0,-5.050332615,2.0,0.0,18.8,6.0,95.075,0.0,73.0,0.97,0.0,1.7000000000000002,1.05,3177.0,10.0,1.01,543.92,9.5,0.0001306589999999
157,-8.535363683969525,0.0,88.0,0.0,-8.655217751390001,0.4780952380952381,0.6190476190476191,5017.0,-7.876895056666667,1.380952380952381,0.0,9.443333333333332,3.0,73.71428571428571,5600.0,441.0,0.23,1.6371428571428572e-05,1.9466666666666668,0.64,4563.857142857143,5.095238095238095,0.4966666666666667,690.1,8.666666666666666,0.0001306589999999
158,-1.03281751,0.0,157.0,0.0,-1.1431391525,0.9633333333333334,0.0,1469.0,-1.10392525,2.0,0.0,14.11,0.0,16.666666666666668,7800.0,62.0,0.95,0.0,1.475,0.99,1183.0,13.333333333333332,0.97,128.0,7.5,5.01e-05
159,-7.450231325555557,0.0,125.0,0.0,-6.858955345,0.7411111111111112,0.0,4682.0,-6.8009821200000005,2.0,0.2345180888888889,11.033333333333331,4.0,46.0,1800.0,211.0,0.54,0.2345180888888889,1.59,0.84,4090.0,4.2222222222222205,0.6433333333333333,590.5,8.333333333333334,5.01e-05
160,-2.450578676666667,0.0,114.0,0.0,-2.450578676666667,0.9666666666666668,0.0,3093.0,-2.3140753966666665,2.0,0.0,17.62,0.0,22.66666666666667,3600.0,115.0,0.53,0.0,1.53,1.42,2092.0,9.333333333333334,0.9666666666666668,334.3,9.333333333333334,6.53e-05
161,-12.95880062,0.0,135.0,0.0,-12.95880062,0.6,0.0,5828.0,-12.95880062,2.0,0.0,11.1,0.0,60.0,0.0,401.0,0.6,0.0,2.36,0.6,5828.0,20.0,0.6,422.58,6.0,6.53e-05
162,-4.63761914525,0.0,114.0,0.0,-4.39017759,0.623,0.0,3200.0,-4.2419876400000005,2.0,0.30969424,11.413333333333332,4.0,99.5,6400.0,208.0,0.53,0.33680744,1.7166666666666663,0.99,2870.8,13.3,0.7233333333333334,373.3,8.666666666666668,3.3e-05
163,-4.192872457778333,0.0,126.0,0.0,-4.640321795556667,0.6716666666666666,0.0,3503.0,-4.524711016666667,2.0,0.09923245,13.033333333333331,3.0,56.83333333333334,8500.0,208.0,0.54,0.0107612,1.5766666666666669,1.18,2976.166666666666,5.5,0.8033333333333333,377.5,8.666666666666666,3.3e-05
164,-4.266055191666667,0.0,110.0,0.0,-3.686623785,0.5066666666666666,0.0,3173.0,-3.4146348,2.0,0.0,15.63166666665,0.0,37.066666666666656,800.0,162.0,0.26,0.0,1.45,1.0,2701.0,3.333333333333333,0.63,359.0,8.0,2.17e-05
165,-5.0796228925,0.0,126.0,0.0,-5.0796228925,0.73,0.3333333333333333,4682.0,-5.029517636666666,1.6666666666666663,0.0,10.723333333333333,7.0,65.76666666666667,3900.0,124.0,0.62,0.0,1.6800000000000002,0.84,3453.0,9.333333333333334,0.73,590.5,9.333333333333334,2.17e-05
166,-5.842533944152727,0.0,64.0,0.0,-6.747318976779998,1.1981818181818182,0.0,3618.0,-5.890153296666668,2.0,5.638557993727273e-05,10.967333333333332,7.0,89.79090909090908,9300.0,198.0,0.67,0.1488314363636363,2.0700000000000003,1.4,1139.5181818181818,5.636363636363638,1.03,393.3,8.666666666666666,4.6e-05
167,-4.51037448,0.0,139.0,0.0,-3.75130688,0.75,0.6666666666666666,4098.0,-3.696324725,1.3333333333333333,0.0,13.7,2.0,153.53333333333333,4000.0,175.0,0.63,0.0,1.77,0.99,3221.666666666666,21.33333333333333,0.81,510.45,6.5,4.6e-05
168,-5.4252210085714285,0.0,103.0,0.0,-6.14375046125,0.45,0.2857142857142857,3968.0,-5.63095321,1.7142857142857142,0.2212101714285714,6.333333333333334,1.0,158.81142857142856,2500.0,330.0,0.29,0.3463929999999999,2.2466666666666666,0.67,2000.9828571428573,7.2857142857142865,0.5366666666666667,495.39,11.333333333333332,5.13e-05
169,-8.864757165463333,0.0,88.0,0.0,-7.715045746389999,0.5577777777777778,0.0,5731.0,-7.0320652300000015,2.0,0.0,7.323333333333332,3.0,76.33333333333334,3000.0,441.0,0.23,0.0,1.85,0.64,4689.666666666666,15.555555555555555,0.4666666666666667,737.0,10.666666666666666,5.13e-05
170,-7.647884678667999,0.0,77.0,0.0,-7.450670528056666,0.36,0.0,4300.0,-5.392830290000001,2.0,0.0,9.133333333333333,5.0,59.72,9300.0,441.0,0.16,0.0,1.9366666666666668,1.02,4152.8,3.4,0.47,715.0,10.0,3.19e-05
171,-4.62427588979375,0.0,114.0,0.0,-4.622628620835,0.93625,0.0,3503.0,-4.381585885,2.0,0.0,15.67,1.0,76.25,4200.0,115.0,0.53,0.0,1.61,1.18,3349.25,12.125,0.855,334.3,8.5,3.19e-05
172,-4.802063750555557,0.0,64.0,0.0,-5.903976226666668,0.88,0.0,4300.0,-3.660566943333333,2.0,0.0,3.0906666666666665,3.0,96.3,1100.0,70.5,0.16,0.0,2.533333333333333,1.4,1758.7111111111112,4.4444444444444455,0.7,715.0,14.333333333333332,1.8e-05
173,-4.380240126666667,0.0,114.0,0.0,-4.380240126666667,0.7466666666666667,0.0,3141.0,-4.198389386666666,2.0,0.0,11.866666666666667,2.0,97.0,6900.0,115.0,0.53,0.0,1.7366666666666666,1.0,3036.333333333333,14.0,0.7466666666666667,334.3,10.333333333333334,1.8e-05
174,-2.6493442883333334,0.0,134.0,0.0,-2.46788878125,0.8866666666666667,0.0,2477.0,-2.45095651,2.0,0.0,23.91,0.0,2.0,2500.0,13.0,0.62,0.0,1.35,1.42,2365.6666666666665,9.333333333333332,1.02,256.06,7.5,4.24e-05
175,-1.8590083711111112,0.3333333333333333,114.0,0.2222222222222222,-2.4258118425,1.3033333333333337,0.2222222222222222,3093.0,-2.0227496966666667,1.7777777777777777,0.0,17.889000000000006,3.0,242.42,4500.0,115.0,0.53,0.0,2.27,1.61,613.8088888888889,6.4444444444444455,1.1566666666666667,334.3,10.666666666666668,4.24e-05
176,-6.040281598335,0.0,134.0,0.0,-6.040281598335,0.755,0.0,3680.0,-5.886689554999999,2.0,0.0,8.95,5.0,120.075,400.0,129.0,0.54,0.0,1.865,0.97,2470.5,10.5,0.755,446.7,10.5,0.000136313
177,-4.6411226150000005,0.0,64.0,0.0,-4.6025661850000015,1.1749999999999998,0.25,3103.0,-3.7839406466666654,1.75,1.5875e-06,8.530666666666667,8.0,106.5,5000.0,80.0,0.75,0.0,2.243333333333333,1.4,1429.55,6.5,1.1,304.8,10.0,0.000136313
178,-3.748665062,0.0,110.0,0.0,-3.369571565,0.6419999999999999,0.4,3173.0,-3.1846582233333334,1.6,0.0,10.743333333333332,4.0,152.536,8400.0,162.0,0.26,0.0,1.9,0.99,2814.600000000001,14.8,0.7,359.0,9.333333333333334,6.38e-05
179,-5.623464725,0.0,110.0,0.0,-5.689646965,0.5425,0.0,3200.0,-5.434658263333334,2.0,0.3871178,11.91,2.0,96.8,6400.0,208.0,0.26,0.4210093,1.6733333333333331,1.0,3171.75,7.75,0.6366666666666667,373.3,8.666666666666668,6.38e-05
