,BCCenergy_pa_composition_average,HeatVaporization_composition_average,MeltingT_difference,HeatVaporization_difference,HeatVaporization_max_value,BCCfermi_composition_average,MeltingT_max_value,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,n_ws^third_max_value,valence_composition_average,HeatFusion_composition_average,phi_difference,NValance_composition_average,n_ws^third_composition_average,GSmagmom_composition_average,GSenergy_pa_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,CovalentRadii_composition_average,MeltingT_composition_average,Group_composition_average,ElasticModulus_difference,AtomicVolume_difference,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,SecondIonizationEnergy_composition_average,NUnfilled_composition_average,NpUnfilled_arithmetic_average,Column_composition_average,NdUnfilled_composition_average,IonicRadii_composition_average,HeatCapacityMolar_composition_average,Density_composition_average,AtomicVolume_min_value,ICSDVolume_composition_average,HHIr_composition_average,IonicRadii_arithmetic_average,Electronegativity_composition_average,phi_composition_average,AtomicRadii_composition_average,SpaceGroupNumber_composition_average,HHIr_arithmetic_average,ICSDVolume_min_value,ICSDVolume_difference,CovalentRadius_composition_average,IonizationEnergy_composition_average,FirstIonizationEnergy_composition_average,target
48,-4.58998655,195.64754,2841.2,586.9891,590.4,4.907686679499999,2896.0,1773.16,4.65,1.2,2680.0,1.77,3.0,9.0415,1.4800000000000004,5.75,0.5914999999999999,0.0,-5.99514969025,469.64,103.05,0.966,870.33,11.4,272.0,18576.6962858016,0.000120765,-0.950125,26.626,4.550000000000001,0.5,11.4,2.8,1.1845,28.3568,3373.8074,15.5008806878023,20.735,1980.0,1.0499999999999998,2.721,1.5655,1.08205,91.8,3000.0,15.5,21.9,111.25,1035.635,10.733341,-5.4
49,-4.791044904,224.96754,3235.2,733.5891,737.0,4.267535817500001,3290.0,1936.96,4.05,0.8,2660.0,1.63,2.8,8.859499999999999,0.8799999999999999,8.35,0.5634999999999999,0.0,-6.19620804425,469.94,104.25,0.974,949.13,11.2,133.0,18574.150436930217,0.000120765,-0.950125,23.3338,4.75,0.5,11.2,3.2,1.1945,28.6168,4647.8074,18.0467295591839,21.155,1880.0,1.0625,2.589,1.4455,1.09565,91.8,2875.0,17.3,20.1,114.45,1050.855,10.824769,-5.4
50,-4.114219970000001,195.66754,2073.2,587.0891,590.5,4.025897237500001,2128.0,1727.16,3.45,0.6000000000000001,2880.0,1.41,2.6,5.7455,0.2800000000000002,5.35,0.5195,0.0,-5.53511984725,469.82,106.85,0.996,716.73,11.0,44.0,18568.93122322021,0.000120765,-1.039125,25.9598,4.95,0.5,11.0,3.4000000000000004,1.2344999999999997,28.6168,2620.0074,23.2659432691915,22.275,1440.0,1.1124999999999998,2.555,1.3255,1.12965,84.8,2325.0,17.3,20.1,115.45,1030.655,10.641635,-4.097
51,-4.5757276760000005,191.25454,2841.2,586.9891,590.4,4.688863157,2896.0,1762.46,4.65,1.2,2680.0,1.77,3.0,9.215,1.4800000000000004,6.1,0.593,0.0,-5.9814934465,469.28,102.5,0.984,889.98,11.4,272.0,18576.6962858016,8.051e-05,-0.94975,26.6778,4.9,0.5,11.4,2.8,1.1789999999999998,28.8528,3461.5574,15.5008806878023,20.51,1980.0,1.0499999999999998,2.726,1.5670000000000002,1.0783,91.8,3000.0,15.5,21.9,110.7,1038.33,10.761986,-4.097
52,-4.77678603,220.57454,3235.2,733.5891,737.0,4.048712295,3290.0,1926.26,4.05,0.8,2660.0,1.63,2.8,9.033,0.8799999999999999,8.7,0.565,0.0,-6.1825518005,469.58,103.7,0.992,968.78,11.2,133.0,18574.150436930217,8.051e-05,-0.94975,23.3856,5.1,0.5,11.2,3.2,1.1889999999999998,29.1128,4735.5574,18.0467295591839,20.93,1880.0,1.0625,2.5940000000000003,1.447,1.0919,91.8,2875.0,17.3,20.1,113.9,1053.55,10.853414,-4.29
53,-4.424223240000001,206.59254,2695.2,686.6891,690.1,3.542889342,2750.0,1770.06,4.05,0.8,3900.0,1.64,2.8,7.51,0.8599999999999999,5.6,0.568,0.0,-5.8275054410000005,470.54,103.6,1.036,823.68,11.2,54.0,18574.195033509084,0.0,-1.022,26.0444,4.8,0.6666666666666666,11.2,1.2,1.194,27.9868,3042.8574,18.0021329803168,20.9,2680.0,1.0566666666666666,2.6100000000000003,1.448,1.0894,91.8,4133.333333333334,17.3,17.2,113.0,1025.74,10.6172,-4.29
54,-4.775838842,215.97254,3235.2,733.5891,737.0,3.649773638,3290.0,1912.86,4.05,0.6,2660.0,1.63,2.8,8.824,0.8599999999999999,8.4,0.566,0.0,-6.179121043,470.34,104.0,1.036,931.68,11.2,133.0,18574.150436930217,0.0,-1.022,23.1804,4.8,0.6666666666666666,11.2,1.4,1.194,28.1388,4658.8574,18.0467295591839,20.800000000000004,1880.0,1.0566666666666666,2.59,1.448,1.0896,91.8,2799.9999999999995,17.3,17.2,114.2,1045.14,10.775344,-5.015
55,-4.193411072,157.91253999999998,2128.2,443.2891,446.7,3.853529324,2183.0,1502.66,4.25,0.6,2860.0,1.64,2.8,5.81,1.06,5.6,0.568,0.0,-5.596693273,470.76,101.8,1.012,710.2800000000001,11.2,79.0,18578.35226826842,0.0,-1.022,26.1104,4.8,0.6666666666666666,11.2,1.4,1.174,28.0448,2550.8574,13.8448982209802,20.04,1600.0,1.0233333333333332,2.616,1.488,1.0678,91.8,2333.333333333333,13.8,20.7,110.8,1022.94,10.614668000000002,-5.015
56,-4.099013908000001,186.67254,2073.2,587.0891,590.5,3.408135058,2128.0,1703.06,3.45,0.4,2880.0,1.41,2.6,5.71,0.2600000000000002,5.4,0.522,0.0,-5.5180328460000005,470.22,106.6,1.0579999999999998,699.2800000000001,11.0,44.0,18568.93122322021,0.0,-1.111,25.8064,5.0,0.6666666666666666,11.0,1.6,1.2339999999999998,28.1388,2631.0574,23.2659432691915,21.92,1440.0,1.1233333333333333,2.556,1.328,1.1236,84.8,2066.6666666666665,17.3,17.2,115.2,1024.94,10.59221,-5.607
57,-4.59687919,196.69354,2841.2,586.9891,590.4,4.9173637765,2896.0,1775.16,4.65,1.15,2680.0,1.77,3.0,8.9025,1.4800000000000004,5.5,0.591,0.0,-6.001120122750001,470.01,103.4,0.968,851.23,11.4,272.0,18576.6962858016,0.000120765,-0.968375,26.5488,4.3,0.5,11.4,2.35,1.1885,27.8653,3310.7574,15.5008806878023,20.815,1980.0,1.0699999999999998,2.7175,1.565,1.08335,91.8,3000.0,15.5,21.9,111.6,1032.185,10.699501,-5.607
58,-4.446321942000001,216.63354,2695.2,686.6891,690.1,4.1703286185,2750.0,1796.16,4.05,0.95,3900.0,1.64,2.8,7.406499999999999,0.8799999999999999,5.3,0.565,0.0,-5.8505628747500005,470.51,104.20000000000002,0.976,822.03,11.2,54.0,18574.195033509084,0.000120765,-0.968375,26.1206,4.5,0.5,11.2,2.55,1.1985,27.9733,2968.7574,18.0021329803168,21.335,2680.0,1.0825,2.6055,1.4449999999999998,1.09675,91.8,3875.0,17.3,20.1,113.6,1028.005,10.632785,-6.333
59,-4.121112610000001,196.71354,2073.2,587.0891,590.5,4.0355743345,2128.0,1729.16,3.45,0.55,2880.0,1.41,2.6,5.6065,0.2800000000000002,5.1,0.5189999999999999,0.0,-5.54109027975,470.19,107.20000000000002,0.998,697.63,11.0,44.0,18568.93122322021,0.000120765,-1.057375,25.8826,4.7,0.5,11.0,2.95,1.2384999999999995,28.1253,2556.9574,23.2659432691915,22.355,1440.0,1.1324999999999998,2.5515,1.3250000000000002,1.13095,84.8,2325.0,17.3,20.1,115.8,1027.205,10.607795,-6.333
60,-4.438955708000001,213.28654,2695.2,686.6891,690.1,3.961182193,2750.0,1787.46,4.05,0.9,3900.0,1.64,2.8,7.441,0.8799999999999999,5.4,0.566,0.0,-5.8428770635000005,470.52,104.0,0.996,822.58,11.2,54.0,18574.195033509084,8.051e-05,-0.98625,26.0952,4.6,0.5,11.2,2.1,1.1969999999999998,27.9778,2993.4574,18.0021329803168,21.19,2680.0,1.0825,2.607,1.446,1.0943,91.8,3875.0,17.3,20.1,113.4,1027.25,10.62759,-5.765
61,-4.79057131,222.66654,3235.2,733.5891,737.0,4.068066489,3290.0,1930.26,4.05,0.7,2660.0,1.63,2.8,8.754999999999999,0.8799999999999999,8.2,0.564,0.0,-6.1944926655,470.32,104.4,0.996,930.58,11.2,133.0,18574.150436930217,8.051e-05,-0.98625,23.2312,4.6,0.5,11.2,2.3,1.1969999999999998,28.1298,4609.4574,18.0467295591839,21.090000000000003,1880.0,1.0825,2.587,1.446,1.0945,91.8,2875.0,17.3,20.1,114.6,1046.65,10.785734,-5.765
62,-4.20814354,164.60654,2128.2,443.2891,446.7,4.2718221750000005,2183.0,1520.06,4.25,0.7,2860.0,1.64,2.8,5.741,1.08,5.4,0.566,0.0,-5.6120648955,470.74,102.2,0.972,709.18,11.2,79.0,18578.35226826842,8.051e-05,-0.98625,26.1612,4.6,0.5,11.2,2.3,1.1769999999999998,28.0358,2501.4574,13.8448982209802,20.33,1600.0,1.0575,2.613,1.486,1.0727,91.8,2525.0,13.8,23.6,111.2,1024.45,10.625058,-5.445
63,-4.113746376000001,193.36654,2073.2,587.0891,590.5,3.826427909,2128.0,1720.46,3.45,0.5,2880.0,1.41,2.6,5.641,0.2800000000000002,5.2,0.52,0.0,-5.533404468500001,470.2,107.0,1.018,698.18,11.0,44.0,18568.93122322021,8.051e-05,-1.07525,25.8572,4.8,0.5,11.0,2.5,1.237,28.1298,2581.6574,23.2659432691915,22.21,1440.0,1.1324999999999998,2.553,1.326,1.1285,84.8,2325.0,17.3,20.1,115.6,1026.45,10.6026,-5.445
64,-3.980660502,147.50654,2841.2,586.9891,590.4,3.913633574,2896.0,1367.46,4.65,1.0,1620.0,1.77,2.8,9.114,2.2500000000000004,5.2,0.522,0.0,-5.359859417,473.46,108.6,1.08,822.08,11.2,307.0,18576.6962858016,0.0,-1.329,26.5684,2.4,0.6666666666666666,11.2,1.0,1.21,27.7968,2582.8574,15.5008806878023,24.68,1960.0,1.0833333333333333,2.686,1.41,1.1404,98.0,2933.333333333333,15.5,40.5,109.4,1035.22,10.728286,-6.079
65,-3.830103254,167.44654,2695.2,686.6891,690.1,3.166598416,2750.0,1388.46,4.05,0.8,2840.0,1.64,2.6,7.617999999999999,1.65,5.0,0.4959999999999999,0.0,-5.209302169000001,473.96,109.4,1.088,792.88,11.0,89.0,18574.195033509084,0.0,-1.329,26.1402,2.6,0.6666666666666666,11.0,1.2,1.2199999999999998,27.9048,2240.8574,18.0021329803168,25.200000000000003,2660.0,1.1,2.574,1.29,1.1538,98.0,4100.0,17.3,38.7,111.4,1031.04,10.66157,-6.079
66,-4.181718856,176.82654,3235.2,733.5891,737.0,3.2734827120000003,3290.0,1531.26,4.05,0.6,1600.0,1.63,2.6,8.932,1.65,7.800000000000001,0.4939999999999999,0.0,-5.560917771,473.76,109.8,1.088,900.88,11.0,168.0,18574.150436930217,0.0,-1.329,23.2762,2.6,0.6666666666666666,11.0,1.4,1.2199999999999998,28.0568,3856.8574,18.0467295591839,25.1,1860.0,1.1,2.5540000000000003,1.29,1.154,98.0,2766.6666666666665,17.3,38.7,112.6,1050.44,10.819714,-4.49
67,-3.504893922,147.52653999999998,2073.2,587.0891,590.5,3.031844132,2128.0,1321.46,3.45,0.4,1820.0,1.41,2.4000000000000004,5.818,1.0500000000000005,4.800000000000001,0.4499999999999999,0.0,-4.899829574,473.64,112.4,1.11,668.48,10.8,79.0,18568.93122322021,0.0,-1.418,25.9022,2.8,0.6666666666666666,10.8,1.6,1.2599999999999998,28.0568,1829.0574,23.2659432691915,26.22,1420.0,1.1666666666666663,2.52,1.17,1.188,91.0,2033.3333333333333,17.3,38.7,113.6,1030.24,10.63658,-4.49
68,-4.2977919455,206.84704,2695.2,686.6891,690.1,4.076255887,2750.0,1700.7599999999998,4.05,0.95,3635.0,1.64,2.75,7.433499999999999,1.65,5.15,0.5469999999999999,0.0,-5.69601205675,471.365,105.65,0.989,814.33,11.15,89.0,18574.195033509084,0.000120765,-1.045125,26.14455,3.95,0.5,11.15,2.55,1.2049999999999998,27.9528,2768.2574,18.0021329803168,22.410000000000004,2675.0,1.115,2.5965,1.4055,1.11285,93.35,3850.0,17.3,38.7,113.2,1029.33,10.6438775,-4.733
69,-3.9725826135,186.92704,2073.2,587.0891,590.5,3.941501603,2128.0,1633.7599999999998,3.45,0.55,2615.0,1.41,2.55,5.6335,1.0500000000000005,4.95,0.5009999999999999,0.0,-5.38653946175,471.045,108.65,1.011,689.93,10.95,79.0,18568.93122322021,0.000120765,-1.134125,25.90655,4.15,0.5,10.95,2.95,1.245,28.1048,2356.4574,23.2659432691915,23.43,1435.0,1.165,2.5425,1.2855,1.14705,86.35000000000001,2300.0,17.3,38.7,115.4,1028.53,10.6188875,-4.733
70,-4.292452963000001,173.77354,2841.2,586.9891,590.4,4.520071888,2896.0,1575.66,4.65,1.1,2150.0,1.77,2.9,8.991,2.2500000000000004,5.3,0.5559999999999999,0.0,-5.6843326755,471.73,106.1,1.014,836.38,11.3,307.0,18576.6962858016,8.051e-05,-1.13975,26.5713,3.3,0.5,11.3,1.9,1.1999999999999995,27.8288,2934.4574,15.5008806878023,22.82,1970.0,1.1025,2.701,1.487,1.1131,94.9,2975.0,15.5,40.5,110.6,1034.08,10.716491,-0.95
71,-4.493511317,203.09354,3235.2,733.5891,737.0,3.879921026,3290.0,1739.46,4.05,0.7,2130.0,1.63,2.7,8.809,1.65,7.9,0.5279999999999999,0.0,-5.8853910295,472.03,107.3,1.022,915.18,11.1,168.0,18574.150436930217,8.051e-05,-1.13975,23.2791,3.5,0.5,11.1,2.3,1.21,28.0888,4208.4574,18.0467295591839,23.24,1870.0,1.115,2.569,1.367,1.1267,94.9,2850.0,17.3,38.7,113.8,1049.3,10.807919,-0.95
72,-3.816686383,173.79354,2073.2,587.0891,590.5,3.638282446,2128.0,1529.66,3.45,0.5,2350.0,1.41,2.5,5.695,1.0500000000000005,4.9,0.484,0.0,-5.2243028325,471.91,109.9,1.044,682.7800000000001,10.9,79.0,18568.93122322021,8.051e-05,-1.22875,25.9051,3.7,0.5,10.9,2.5,1.2499999999999998,28.0888,2180.6574,23.2659432691915,24.36,1430.0,1.165,2.535,1.247,1.1607,87.89999999999999,2300.0,17.3,38.7,114.8,1029.1,10.624785,-4.86
73,-4.913132024,198.78654,2841.2,586.9891,590.4,4.217937559999999,2896.0,1760.06,4.65,1.2,2740.0,1.77,3.0,9.906,1.4500000000000002,5.4,0.596,0.0,-6.316216652,471.22,102.0,1.022,971.88,11.4,257.6,18576.6962858016,0.0,-1.032,26.8104,4.2,0.6666666666666666,11.4,2.8,1.162,27.7448,2951.2574,15.5008806878023,20.06,1880.0,1.0033333333333332,2.74,1.57,1.0724,91.8,2800.0,15.5,17.4,108.4,1048.52,10.832776,-4.86
74,-5.114190378,228.10654,3235.2,733.5891,737.0,3.577786698,3290.0,1923.86,4.05,0.8,2720.0,1.63,2.8,9.724,0.8499999999999996,8.0,0.568,0.0,-6.517275006,471.52,103.2,1.03,1050.6799999999998,11.2,118.6,18574.150436930217,0.0,-1.032,23.5182,4.4,0.6666666666666666,11.2,3.2,1.172,28.0048,4225.2574,18.0467295591839,20.480000000000004,1780.0,1.02,2.608,1.45,1.086,91.8,2633.333333333333,17.3,15.599999999999998,111.6,1063.74,10.924204,-5.405
75,-4.437365444,198.80654,2073.2,587.0891,590.5,3.336148118,2128.0,1714.06,3.45,0.6000000000000001,2940.0,1.41,2.6,6.609999999999999,0.25,5.0,0.524,0.0,-5.856186809,471.4,105.8,1.052,818.2800000000001,11.0,29.599999999999994,18568.93122322021,0.0,-1.121,26.1442,4.6000000000000005,0.6666666666666666,11.0,3.4000000000000004,1.2119999999999995,28.0048,2197.4574,23.2659432691915,21.6,1340.0,1.086666666666667,2.574,1.33,1.12,84.8,1900.0,17.3,15.599999999999998,112.6,1043.54,10.74107,-5.405
76,-4.681467074,199.72704,2841.2,586.9891,590.4,4.8993670415,2896.0,1777.91,4.65,1.2,2695.0,1.77,3.0,9.1275,1.4800000000000004,5.4,0.5914999999999999,0.0,-6.0856586135,470.305,103.2,0.9665,880.98,11.4,272.0,18576.6962858016,0.000120765,-0.970875,26.63325,4.2,0.5,11.4,2.8,1.1829999999999998,27.8318,3202.3574,15.5008806878023,20.735,1955.0,1.0425,2.722,1.5655,1.08245,91.8,2875.0,15.5,21.9,110.95,1036.835,10.736716,-6.022
77,-4.530909826,219.66704,2695.2,686.6891,690.1,4.1523318835000005,2750.0,1798.91,4.05,1.0,3915.0,1.64,2.8,7.6315,0.8799999999999999,5.2,0.5654999999999999,0.0,-5.9351013655,470.805,104.0,0.9745,851.78,11.2,54.0,18574.195033509084,0.000120765,-0.970875,26.20505,4.4,0.5,11.2,3.0,1.1929999999999998,27.9398,2860.3574,18.0021329803168,21.255000000000003,2655.0,1.055,2.6100000000000003,1.4455,1.09585,91.8,3750.0,17.3,20.1,112.95,1032.655,10.67,-6.022
78,-4.882525428,229.04704,3235.2,733.5891,737.0,4.259216179500001,3290.0,1941.71,4.05,0.8,2675.0,1.63,2.8,8.9455,0.8799999999999999,8.0,0.5634999999999999,0.0,-6.2867169675,470.605,104.4,0.9745,959.78,11.2,133.0,18574.150436930217,0.000120765,-0.970875,23.34105,4.4,0.5,11.2,3.2,1.1929999999999998,28.0918,4476.3574,18.0467295591839,21.155,1855.0,1.055,2.59,1.4455,1.09605,91.8,2750.0,17.3,20.1,114.15,1052.055,10.828144,-5.641
79,-4.300097658,170.98704,2128.2,443.2891,446.7,4.4629718655,2183.0,1531.5099999999998,4.25,0.8,2875.0,1.64,2.8,5.9315,1.08,5.2,0.5654999999999999,0.0,-5.7042891975,471.025,102.2,0.9505,738.38,11.2,79.0,18578.35226826842,0.000120765,-0.970875,26.27105,4.4,0.5,11.2,3.2,1.1729999999999998,27.9978,2368.3574,13.8448982209802,20.395,1575.0,1.0299999999999998,2.616,1.4855,1.07425,91.8,2400.0,13.8,23.6,110.75,1029.855,10.667468,-5.641
80,-4.205700494,199.74704,2073.2,587.0891,590.5,4.017577599500001,2128.0,1731.91,3.45,0.6000000000000001,2895.0,1.41,2.6,5.8315,0.2800000000000002,5.0,0.5195,0.0,-5.6256287705000005,470.485,107.0,0.9965,727.38,11.0,44.0,18568.93122322021,0.000120765,-1.059875,25.96705,4.6000000000000005,0.5,11.0,3.4000000000000004,1.233,28.0918,2448.5574,23.2659432691915,22.275,1415.0,1.105,2.556,1.3255,1.13005,84.8,2200.0,17.3,20.1,115.15,1031.855,10.64501,-4.703
81,-4.758688724,199.41354,2841.2,586.9891,590.4,4.672223881,2896.0,1771.96,4.65,1.2,2710.0,1.77,3.0,9.387,1.4800000000000004,5.4,0.593,0.0,-6.162511293,470.61,102.79999999999998,0.985,911.28,11.4,272.0,18576.6962858016,8.051e-05,-0.99125,26.6923,4.2,0.5,11.4,2.8,1.1759999999999995,27.8028,3118.6574,15.5008806878023,20.51,1930.0,1.0425,2.728,1.5670000000000002,1.0791,91.8,2875.0,15.5,21.9,110.1,1040.73,10.768736,-4.703
82,-4.6081314760000005,219.35354,2695.2,686.6891,690.1,3.925188723,2750.0,1792.96,4.05,1.0,3930.0,1.64,2.8,7.891,0.8799999999999999,5.2,0.567,0.0,-6.011954045,471.11,103.6,0.993,882.08,11.2,54.0,18574.195033509084,8.051e-05,-0.99125,26.2641,4.4,0.5,11.2,3.0,1.186,27.9108,2776.6574,18.0021329803168,21.03,2630.0,1.055,2.616,1.447,1.0925,91.8,3750.0,17.3,20.1,112.1,1036.55,10.70202,-5.354
83,-4.959747078,228.73354,3235.2,733.5891,737.0,4.032073019,3290.0,1935.76,4.05,0.8,2690.0,1.63,2.8,9.205,0.8799999999999999,8.0,0.565,0.0,-6.363569647,470.91,104.0,0.993,990.08,11.2,133.0,18574.150436930217,8.051e-05,-0.99125,23.4001,4.4,0.5,11.2,3.2,1.186,28.0628,4392.6574,18.0467295591839,20.93,1830.0,1.055,2.596,1.447,1.0927,91.8,2750.0,17.3,20.1,113.3,1055.95,10.860164,-5.354
84,-4.377319308,170.67354,2128.2,443.2891,446.7,4.235828704999999,2183.0,1525.56,4.25,0.8,2890.0,1.64,2.8,6.190999999999999,1.08,5.2,0.567,0.0,-5.781141877,471.33,101.79999999999998,0.969,768.68,11.2,79.0,18578.35226826842,8.051e-05,-0.99125,26.3301,4.4,0.5,11.2,3.2,1.166,27.9688,2284.6574,13.8448982209802,20.17,1550.0,1.0299999999999998,2.622,1.487,1.0709,91.8,2400.0,13.8,23.6,109.9,1033.75,10.699488,-6.046
85,-4.2829221440000005,199.43354,2073.2,587.0891,590.5,3.790434439,2128.0,1725.96,3.45,0.6000000000000001,2910.0,1.41,2.6,6.090999999999999,0.2800000000000002,5.0,0.5209999999999999,0.0,-5.7024814500000005,470.79,106.6,1.015,757.68,11.0,44.0,18568.93122322021,8.051e-05,-1.08025,26.0261,4.6000000000000005,0.5,11.0,3.4000000000000004,1.226,28.0628,2364.8574,23.2659432691915,22.05,1390.0,1.105,2.5620000000000003,1.327,1.1267,84.8,2200.0,17.3,20.1,114.3,1035.75,10.67703,-6.046
86,-4.438529609,177.03104,2841.2,586.9891,590.4,4.1903053275,2896.0,1678.06,4.65,1.0,2355.0,1.77,2.95,9.0175,2.3300000000000005,5.65,0.5745,0.0,-5.835547304,470.8,104.8,1.0445,842.6800000000001,11.35,309.0,18576.6962858016,0.0,-1.03275,26.44525,4.05,0.5,11.35,1.0,1.1985,27.9223,3228.3574,15.5008806878023,21.795,1940.0,1.1349999999999998,2.71,1.5245000000000002,1.0956,93.55,2800.0,15.5,47.3,111.6,1028.915,10.6708492,-5.49
87,-4.639587962999999,206.35104,3235.2,733.5891,737.0,3.5501544655000004,3290.0,1841.86,4.05,0.6,2335.0,1.63,2.75,8.8355,1.73,8.25,0.5465,0.0,-6.036605657999999,471.1,106.0,1.0525,921.48,11.15,170.0,18574.150436930217,0.0,-1.03275,23.15305,4.25,0.5,11.15,1.4,1.2085,28.1823,4502.3574,18.0467295591839,22.215000000000003,1840.0,1.1475,2.5780000000000003,1.4045,1.1092,93.55,2675.0,17.3,45.5,114.8,1044.135,10.7622772,-5.49
88,-4.057160193,148.29104,2128.2,443.2891,446.7,3.7539101515,2183.0,1431.66,4.25,0.6,2535.0,1.64,2.75,5.8215,1.93,5.45,0.5485,0.0,-5.454177888,471.52,103.8,1.0285,700.08,11.15,116.0,18578.35226826842,0.0,-1.03275,26.08305,4.25,0.5,11.15,1.4,1.1885,28.0883,2394.3574,13.8448982209802,21.455,1560.0,1.1225,2.604,1.4445,1.0874,93.55,2325.0,13.8,49.0,111.4,1021.935,10.6016012,-5.222
89,-3.962763029,177.05104,2073.2,587.0891,590.5,3.3085158855000003,2128.0,1632.06,3.45,0.4,2555.0,1.41,2.55,5.7215,1.1300000000000003,5.25,0.5025,0.0,-5.375517461,470.98,108.6,1.0745,689.08,10.95,81.0,18568.93122322021,0.0,-1.12175,25.77905,4.45,0.5,10.95,1.6,1.2485,28.1823,2474.5574,23.2659432691915,23.335,1400.0,1.1974999999999998,2.544,1.2845,1.1432,86.55,2125.0,17.3,45.5,115.8,1023.935,10.5791432,-5.222
90,-4.30227873,167.40954,2841.2,586.9891,590.4,4.090686155,2896.0,1607.06,4.65,1.0,2030.0,1.77,2.9,9.028999999999998,2.3300000000000005,5.5,0.5549999999999999,0.0,-5.693031919,471.56,106.8,1.061,832.48,11.3,309.0,18576.6962858016,0.0,-1.0435,26.4179,3.5,0.5,11.3,1.0,1.213,27.9658,3071.8574,15.5008806878023,23.21,1900.0,1.1349999999999998,2.698,1.481,1.1152,95.3,2800.0,15.5,47.3,112.2,1027.91,10.6577824,-5.581
91,-4.503337084,196.72954,3235.2,733.5891,737.0,3.450535293,3290.0,1770.86,4.05,0.6,2010.0,1.63,2.7,8.847,1.73,8.1,0.5269999999999999,0.0,-5.894090273,471.86,108.0,1.069,911.28,11.1,170.0,18574.150436930217,0.0,-1.0435,23.1257,3.7,0.5,11.1,1.4,1.223,28.2258,4345.8574,18.0467295591839,23.630000000000003,1800.0,1.1475,2.566,1.3609999999999998,1.1288,95.3,2675.0,17.3,45.5,115.4,1043.13,10.7492104,-5.581
92,-3.82651215,167.42953999999995,2073.2,587.0891,590.5,3.208896713,2128.0,1561.06,3.45,0.4,2230.0,1.41,2.5,5.733,1.1300000000000003,5.1,0.483,0.0,-5.233002076,471.74,110.6,1.091,678.88,10.9,81.0,18568.93122322021,0.0,-1.1324999999999998,25.7517,3.9,0.5,10.9,1.6,1.263,28.2258,2318.0574,23.2659432691915,24.75,1360.0,1.1974999999999998,2.532,1.241,1.1628,88.3,2125.0,17.3,45.5,116.4,1022.93,10.5660764,-4.452
93,-4.4387164565,177.75454,2841.2,586.9891,590.4,4.2550944715,2896.0,1658.76,4.65,1.0,2400.0,1.77,2.95,9.088499999999998,2.1000000000000005,5.65,0.5794999999999999,0.0,-5.8367876692500005,470.885,103.7,1.0325,848.4300000000001,11.35,301.0,18576.6962858016,0.0,-1.08025,26.5386,4.05,0.5,11.35,1.0,1.1774999999999998,27.81525,3130.3574,15.5008806878023,20.86,1900.0,1.0299999999999998,2.7155,1.536,1.0831,93.35,2600.0,15.5,28.6,109.65,1033.26,10.715924,-4.452
94,-4.288159208500001,197.69454,2695.2,686.6891,690.1,3.5080593135,2750.0,1679.76,4.05,0.8,3620.0,1.64,2.75,7.592499999999999,1.5,5.45,0.5534999999999999,0.0,-5.68623042125,471.385,104.5,1.0405,819.23,11.15,83.0,18574.195033509084,0.0,-1.08025,26.1104,4.25,0.5,11.15,1.2,1.1874999999999998,27.92325,2788.3574,18.0021329803168,21.380000000000003,2600.0,1.0425,2.6035,1.416,1.0965,93.35,3475.0,17.3,26.8,111.65,1029.08,10.649208000000002,-5.215
95,-4.6397748105,207.07454,3235.2,733.5891,737.0,3.6149436095,3290.0,1822.56,4.05,0.6,2380.0,1.63,2.75,8.9065,1.5,8.25,0.5514999999999999,0.0,-6.037846023249999,471.185,104.9,1.0405,927.23,11.15,162.0,18574.150436930217,0.0,-1.08025,23.2464,4.25,0.5,11.15,1.4,1.1874999999999998,28.07525,4404.3574,18.0467295591839,21.28,1800.0,1.0425,2.5835,1.416,1.0967,93.35,2475.0,17.3,26.8,112.85,1048.48,10.807352000000002,-5.215
96,-4.0573470405,149.01454,2128.2,443.2891,446.7,3.8186992955,2183.0,1412.36,4.25,0.6,2580.0,1.64,2.75,5.892499999999999,1.7000000000000002,5.45,0.5534999999999999,0.0,-5.45541825325,471.605,102.7,1.0165,705.83,11.15,108.0,18578.35226826842,0.0,-1.08025,26.1764,4.25,0.5,11.15,1.4,1.1675,27.98125,2296.3574,13.8448982209802,20.520000000000003,1520.0,1.0175,2.6095,1.456,1.0749,93.35,2125.0,13.8,30.3,109.45,1026.28,10.646676,-5.123
97,-3.9629498765000006,177.77454,2073.2,587.0891,590.5,3.3733050295,2128.0,1612.76,3.45,0.4,2600.0,1.41,2.55,5.7925,0.9000000000000004,5.25,0.5075,0.0,-5.37675782625,471.065,107.5,1.0625,694.83,10.95,73.0,18568.93122322021,0.0,-1.16925,25.8724,4.45,0.5,10.95,1.6,1.2274999999999998,28.07525,2376.5574,23.2659432691915,22.4,1360.0,1.0924999999999998,2.5495,1.2960000000000005,1.1307,86.35000000000001,1925.0,17.3,26.8,113.85,1028.28,10.624218,-5.123
