,Cement (component 1)(kg in a m^3 mixture),Age (day),Water  (component 4)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),target
1420,450.1,28.0,200.0,50.0,3.0,613.2,1124.4,0.0,36.96
1421,397.0,28.0,167.0,17.2,20.8,633.0,967.0,158.0,36.96
1422,333.0,28.0,167.0,17.5,17.9,652.0,996.0,163.0,54.6
1423,334.0,28.0,189.0,17.6,15.3,633.0,967.0,158.0,54.6
1424,405.0,28.0,175.0,0.0,0.0,695.0,1120.0,0.0,21.48
1425,200.0,28.0,190.0,200.0,0.0,660.0,1145.0,0.0,21.48
1426,516.0,28.0,162.0,0.0,8.3,802.0,801.0,0.0,9.69
1427,145.0,28.0,184.0,116.0,5.7,880.0,833.0,119.0,9.69
1428,160.0,28.0,182.0,128.0,6.4,879.0,824.0,122.0,8.37
1429,234.0,28.0,189.0,156.0,5.9,760.0,981.0,0.0,8.37
1430,250.0,28.0,159.0,180.0,9.5,800.0,860.0,95.0,39.66
1431,475.0,28.0,162.0,0.0,9.5,662.0,1044.0,0.0,39.66
1432,285.0,28.0,163.0,190.0,7.6,685.0,1031.0,0.0,10.09
1433,356.0,28.0,160.0,119.0,9.0,657.0,1061.0,0.0,10.09
1434,275.0,28.0,162.0,180.0,10.4,765.0,830.0,120.0,4.83
1435,500.0,28.0,151.0,0.0,9.0,655.0,1033.0,0.0,4.83
1436,165.0,3.0,163.8,0.0,0.0,900.9,1005.6,143.6,10.35
1437,165.0,3.0,175.1,128.5,8.1,746.6,1005.8,132.1,10.35
1438,178.0,3.0,179.9,129.8,3.6,746.8,1007.3,118.6,43.57
1439,167.4,3.0,175.5,129.9,7.8,746.6,1006.3,128.6,43.57
1440,172.4,3.0,156.8,13.6,4.1,856.4,1006.3,172.4,51.86
1441,173.5,3.0,164.8,50.1,6.5,793.5,1006.2,173.5,51.86
1442,167.0,3.0,164.0,75.4,7.9,770.1,1007.3,167.0,11.85
1443,173.8,3.0,172.3,93.4,9.7,746.6,1007.2,159.9,11.85
1444,190.3,3.0,166.6,0.0,9.9,798.9,1079.0,125.2,17.24
1445,250.0,3.0,191.8,0.0,5.3,857.2,948.9,95.7,17.24
1446,213.5,3.0,159.2,0.0,11.7,771.9,1043.6,174.2,27.83
1447,194.7,3.0,170.2,0.0,7.5,901.8,998.0,100.5,27.83
1448,251.4,3.0,192.9,0.0,5.8,754.3,1043.6,118.3,35.76
1449,165.0,14.0,163.8,0.0,0.0,900.9,1005.6,143.6,35.76
1450,165.0,14.0,175.1,128.5,8.1,746.6,1005.8,132.1,38.7
1451,178.0,14.0,179.9,129.8,3.6,746.8,1007.3,118.6,38.7
1452,167.4,14.0,175.5,129.9,7.8,746.6,1006.3,128.6,14.31
1453,172.4,14.0,156.8,13.6,4.1,856.4,1006.3,172.4,14.31
1454,173.5,14.0,164.8,50.1,6.5,793.5,1006.2,173.5,17.44
1455,167.0,14.0,164.0,75.4,7.9,770.1,1007.3,167.0,17.44
1456,173.8,14.0,172.3,93.4,9.7,746.6,1007.2,159.9,31.74
1457,190.3,14.0,166.6,0.0,9.9,798.9,1079.0,125.2,31.74
1458,250.0,14.0,191.8,0.0,5.3,857.2,948.9,95.7,37.91
1459,213.5,14.0,159.2,0.0,11.7,771.9,1043.6,174.2,37.91
1460,194.7,14.0,170.2,0.0,7.5,901.8,998.0,100.5,39.38
1461,251.4,14.0,192.9,0.0,5.8,754.3,1043.6,118.3,39.38
1462,165.0,28.0,163.8,0.0,0.0,900.9,1005.6,143.6,15.87
1463,165.0,28.0,175.1,128.5,8.1,746.6,1005.8,132.1,15.87
1464,178.0,28.0,179.9,129.8,3.6,746.8,1007.3,118.6,9.01
1465,167.4,28.0,175.5,129.9,7.8,746.6,1006.3,128.6,9.01
1466,172.4,28.0,156.8,13.6,4.1,856.4,1006.3,172.4,33.61
1467,173.5,28.0,164.8,50.1,6.5,793.5,1006.2,173.5,33.61
1468,167.0,28.0,164.0,75.4,7.9,770.1,1007.3,167.0,40.66
1469,173.8,28.0,172.3,93.4,9.7,746.6,1007.2,159.9,40.66
1470,190.3,28.0,166.6,0.0,9.9,798.9,1079.0,125.2,40.86
1471,250.0,28.0,191.8,0.0,5.3,857.2,948.9,95.7,40.86
1472,213.5,28.0,159.2,0.0,11.7,771.9,1043.6,174.2,12.05
1473,194.7,28.0,170.2,0.0,7.5,901.8,998.0,100.5,12.05
1474,251.4,28.0,192.9,0.0,5.8,754.3,1043.6,118.3,17.54
1475,165.0,56.0,163.8,0.0,0.0,900.9,1005.6,143.6,17.54
1476,165.0,56.0,175.1,128.5,8.1,746.6,1005.8,132.1,18.91
1477,178.0,56.0,179.9,129.8,3.6,746.8,1007.3,118.6,18.91
1478,167.4,56.0,175.5,129.9,7.8,746.6,1006.3,128.6,25.18
1479,172.4,56.0,156.8,13.6,4.1,856.4,1006.3,172.4,25.18
1480,173.5,56.0,164.8,50.1,6.5,793.5,1006.2,173.5,30.96
1481,167.0,56.0,164.0,75.4,7.9,770.1,1007.3,167.0,30.96
1482,173.8,56.0,172.3,93.4,9.7,746.6,1007.2,159.9,43.89
1483,190.3,56.0,166.6,0.0,9.9,798.9,1079.0,125.2,43.89
1484,250.0,56.0,191.8,0.0,5.3,857.2,948.9,95.7,54.28
1485,213.5,56.0,159.2,0.0,11.7,771.9,1043.6,174.2,54.28
1486,194.7,56.0,170.2,0.0,7.5,901.8,998.0,100.5,36.94
1487,251.4,56.0,192.9,0.0,5.8,754.3,1043.6,118.3,36.94
1488,165.0,100.0,163.8,0.0,0.0,900.9,1005.6,143.6,14.5
1489,165.0,100.0,175.1,128.5,8.1,746.6,1005.8,132.1,14.5
1490,178.0,100.0,179.9,129.8,3.6,746.8,1007.3,118.6,22.44
1491,167.4,100.0,175.5,129.9,7.8,746.6,1006.3,128.6,22.44
1492,172.4,100.0,156.8,13.6,4.1,856.4,1006.3,172.4,12.64
1493,173.5,100.0,164.8,50.1,6.5,793.5,1006.2,173.5,12.64
1494,167.0,100.0,164.0,75.4,7.9,770.1,1007.3,167.0,26.06
1495,173.8,100.0,172.3,93.4,9.7,746.6,1007.2,159.9,26.06
1496,190.3,100.0,166.6,0.0,9.9,798.9,1079.0,125.2,33.21
1497,250.0,100.0,191.8,0.0,5.3,857.2,948.9,95.7,33.21
1498,213.5,100.0,159.2,0.0,11.7,771.9,1043.6,174.2,36.94
1499,194.7,100.0,170.2,0.0,7.5,901.8,998.0,100.5,36.94
1500,251.4,100.0,192.9,0.0,5.8,754.3,1043.6,118.3,44.09
1501,446.0,28.0,162.0,24.0,11.6,712.0,967.0,79.0,44.09
1502,446.0,28.0,162.0,24.0,11.6,712.0,967.0,79.0,52.61
1503,446.0,28.0,162.0,24.0,11.6,712.0,967.0,79.0,52.61
1504,446.0,28.0,162.0,24.0,10.3,712.0,967.0,79.0,59.76
1505,446.0,3.0,162.0,24.0,11.6,712.0,967.0,79.0,59.76
1506,446.0,3.0,162.0,24.0,11.6,712.0,967.0,79.0,67.31
1507,446.0,3.0,162.0,24.0,11.6,712.0,967.0,79.0,67.31
1508,446.0,7.0,162.0,24.0,11.6,712.0,967.0,79.0,69.66
1509,446.0,7.0,162.0,24.0,11.6,712.0,967.0,79.0,69.66
1510,446.0,7.0,162.0,24.0,11.6,712.0,967.0,79.0,71.62
1511,446.0,56.0,162.0,24.0,11.6,712.0,967.0,79.0,71.62
1512,446.0,56.0,162.0,24.0,11.6,712.0,967.0,79.0,74.17
1513,446.0,56.0,162.0,24.0,11.6,712.0,967.0,79.0,74.17
1514,446.0,56.0,162.0,24.0,10.3,712.0,967.0,79.0,18.13
1515,387.0,28.0,157.0,20.0,14.3,845.0,938.0,94.0,18.13
1516,387.0,28.0,157.0,20.0,13.9,845.0,938.0,94.0,22.53
1517,387.0,28.0,157.0,20.0,11.6,845.0,938.0,94.0,22.53
1518,387.0,3.0,157.0,20.0,14.3,845.0,938.0,94.0,27.34
1519,387.0,3.0,157.0,20.0,13.9,845.0,938.0,94.0,27.34
1520,387.0,3.0,157.0,20.0,11.6,845.0,938.0,94.0,29.98
1521,387.0,7.0,157.0,20.0,14.3,845.0,938.0,94.0,29.98
1522,387.0,7.0,157.0,20.0,13.9,845.0,938.0,94.0,31.35
1523,387.0,7.0,157.0,20.0,11.6,845.0,938.0,94.0,31.35
1524,387.0,56.0,157.0,20.0,14.3,845.0,938.0,94.0,32.72
1525,387.0,56.0,157.0,20.0,13.9,845.0,938.0,94.0,32.72
1526,387.0,56.0,157.0,20.0,11.6,845.0,938.0,94.0,6.27
1527,355.0,28.0,145.0,19.0,13.1,871.0,967.0,97.0,6.27
1528,355.0,28.0,145.0,19.0,12.3,871.0,967.0,97.0,14.7
1529,491.0,28.0,210.0,26.0,3.9,699.0,882.0,123.0,14.7
1530,491.0,28.0,201.0,26.0,3.9,699.0,822.0,123.0,23.22
1531,491.0,3.0,210.0,26.0,3.9,699.0,882.0,123.0,23.22
1532,491.0,7.0,210.0,26.0,3.9,699.0,882.0,123.0,27.92
1533,491.0,56.0,210.0,26.0,3.9,699.0,882.0,123.0,27.92
1534,491.0,3.0,201.0,26.0,3.9,699.0,822.0,123.0,31.35
1535,491.0,7.0,201.0,26.0,3.9,699.0,822.0,123.0,31.35
1536,491.0,56.0,201.0,26.0,3.9,699.0,822.0,123.0,39.0
1537,424.0,28.0,178.0,22.0,8.5,750.0,822.0,132.0,39.0
1538,424.0,3.0,178.0,22.0,8.5,750.0,882.0,132.0,41.24
1539,424.0,28.0,168.0,22.0,8.9,750.0,822.0,132.0,41.24
1540,424.0,7.0,178.0,22.0,8.5,750.0,822.0,132.0,14.99
1541,424.0,56.0,178.0,22.0,8.5,750.0,822.0,132.0,14.99
1542,424.0,3.0,168.0,22.0,8.9,750.0,822.0,132.0,13.52
1543,424.0,7.0,168.0,22.0,8.9,750.0,822.0,132.0,13.52
1544,424.0,56.0,168.0,22.0,8.9,750.0,822.0,132.0,24.0
1545,202.0,28.0,206.0,11.0,1.7,801.0,942.0,141.0,24.0
1546,202.0,3.0,206.0,11.0,1.7,801.0,942.0,141.0,37.42
1547,202.0,7.0,206.0,11.0,1.7,801.0,942.0,141.0,37.42
1548,202.0,56.0,206.0,11.0,1.7,801.0,942.0,141.0,11.47
1549,284.0,28.0,179.0,15.0,5.5,801.0,842.0,141.0,11.47
1550,284.0,3.0,179.0,15.0,5.5,801.0,842.0,141.0,22.44
1551,284.0,7.0,179.0,15.0,5.5,801.0,842.0,141.0,22.44
1552,284.0,56.0,179.0,15.0,5.5,801.0,842.0,141.0,21.16
1553,359.0,28.0,154.0,19.0,10.9,801.0,942.0,141.0,21.16
1554,359.0,28.0,154.0,19.0,10.9,801.0,942.0,141.0,31.84
1555,359.0,3.0,154.0,19.0,10.9,801.0,942.0,141.0,31.84
1556,359.0,3.0,154.0,19.0,10.9,801.0,942.0,141.0,14.8
1557,359.0,7.0,154.0,19.0,10.9,801.0,942.0,141.0,14.8
1558,359.0,7.0,154.0,19.0,10.9,801.0,942.0,141.0,25.18
1559,359.0,56.0,154.0,19.0,10.9,801.0,942.0,141.0,25.18
1560,359.0,56.0,154.0,19.0,10.9,801.0,942.0,141.0,17.54
1561,436.0,28.0,218.0,0.0,0.0,719.7,838.4,0.0,17.54
1562,289.0,90.0,192.0,0.0,0.0,895.3,913.2,0.0,14.2
1563,289.0,3.0,192.0,0.0,0.0,895.3,913.2,0.0,14.2
1564,393.0,3.0,192.0,0.0,0.0,785.6,940.6,0.0,21.65
1565,393.0,90.0,192.0,0.0,0.0,785.6,940.6,0.0,21.65
1566,393.0,28.0,192.0,0.0,0.0,785.6,940.6,0.0,29.39
1567,480.0,28.0,192.0,0.0,0.0,712.2,936.2,0.0,29.39
1568,480.0,7.0,192.0,0.0,0.0,712.2,936.2,0.0,13.52
1569,480.0,90.0,192.0,0.0,0.0,712.2,936.2,0.0,13.52
1570,480.0,3.0,192.0,0.0,0.0,712.2,936.2,0.0,16.26
1571,333.0,3.0,192.0,0.0,0.0,842.6,931.2,0.0,16.26
1572,255.0,90.0,192.0,0.0,0.0,945.0,889.8,0.0,31.45
1573,255.0,7.0,192.0,0.0,0.0,945.0,889.8,0.0,31.45
1574,289.0,7.0,192.0,0.0,0.0,895.3,913.2,0.0,37.23
1575,255.0,28.0,192.0,0.0,0.0,945.0,889.8,0.0,37.23
1576,333.0,28.0,192.0,0.0,0.0,842.6,931.2,0.0,18.13
1577,333.0,7.0,192.0,0.0,0.0,842.6,931.2,0.0,18.13
1578,289.0,28.0,192.0,0.0,0.0,895.3,913.2,0.0,32.72
1579,333.0,90.0,192.0,0.0,0.0,842.6,931.2,0.0,32.72
1580,393.0,7.0,192.0,0.0,0.0,785.6,940.6,0.0,39.49
1581,255.0,3.0,192.0,0.0,0.0,945.0,889.8,0.0,39.49
1582,158.8,7.0,185.7,238.2,0.0,734.3,1040.6,0.0,41.05
1583,239.6,7.0,185.7,359.4,0.0,664.3,941.6,0.0,41.05
1584,238.2,7.0,185.7,158.8,0.0,734.3,1040.6,0.0,42.13
1585,181.9,28.0,185.7,272.8,0.0,714.3,1012.4,0.0,42.13
1586,193.5,28.0,185.7,290.2,0.0,704.3,998.2,0.0,18.13
1587,255.5,7.0,185.7,170.3,0.0,724.3,1026.6,0.0,18.13
1588,272.8,7.0,185.7,181.9,0.0,714.3,1012.4,0.0,26.74
1589,239.6,28.0,185.7,359.4,0.0,664.3,941.6,0.0,26.74
1590,220.8,28.0,185.7,147.2,0.0,744.3,1055.0,0.0,61.92
1591,397.0,28.0,185.7,0.0,0.0,734.3,1040.6,0.0,61.92
1592,382.5,7.0,185.7,0.0,0.0,739.3,1047.8,0.0,47.22
1593,210.7,7.0,185.7,316.1,0.0,689.3,977.0,0.0,47.22
1594,158.8,28.0,185.7,238.2,0.0,734.3,1040.6,0.0,51.04
1595,295.8,7.0,185.7,0.0,0.0,769.3,1091.4,0.0,51.04
1596,255.5,28.0,185.7,170.3,0.0,724.3,1026.6,0.0,55.16
1597,203.5,7.0,185.7,135.7,0.0,759.3,1076.2,0.0,55.16
1598,397.0,7.0,185.7,0.0,0.0,734.3,1040.6,0.0,41.64
1599,381.4,28.0,185.7,0.0,0.0,784.3,1104.6,0.0,41.64
1600,295.8,28.0,185.7,0.0,0.0,769.3,1091.4,0.0,13.71
1601,228.0,28.0,185.7,342.1,0.0,674.3,955.8,0.0,13.71
1602,220.8,7.0,185.7,147.2,0.0,744.3,1055.0,0.0,19.69
1603,316.1,28.0,185.7,210.7,0.0,689.3,977.0,0.0,19.69
1604,135.7,7.0,185.7,203.5,0.0,759.3,1076.2,0.0,31.65
1605,238.1,28.0,185.7,0.0,0.0,789.3,1118.8,0.0,31.65
1606,339.2,7.0,185.7,0.0,0.0,754.3,1069.2,0.0,19.11
1607,135.7,28.0,185.7,203.5,0.0,759.3,1076.2,0.0,19.11
1608,193.5,7.0,185.7,290.2,0.0,704.3,998.2,0.0,39.58
1609,203.5,28.0,185.7,135.7,0.0,759.3,1076.2,0.0,39.58
1610,290.2,7.0,185.7,193.5,0.0,704.3,998.2,0.0,48.79
1611,181.9,7.0,185.7,272.8,0.0,714.3,1012.4,0.0,48.79
1612,170.3,28.0,185.7,155.5,0.0,724.3,1026.6,0.0,24.0
1613,210.7,28.0,185.7,316.1,0.0,689.3,977.0,0.0,24.0
1614,228.0,7.0,185.7,342.1,0.0,674.3,955.8,0.0,37.42
1615,290.2,28.0,185.7,193.5,0.0,704.3,998.2,0.0,37.42
1616,381.4,7.0,185.7,0.0,0.0,784.3,1104.6,0.0,11.47
1617,238.2,28.0,185.7,158.8,0.0,734.3,1040.6,0.0,11.47
1618,186.2,7.0,185.7,124.1,0.0,764.3,1083.4,0.0,19.69
1619,339.2,28.0,185.7,0.0,0.0,754.3,1069.2,0.0,19.69
1620,238.1,7.0,185.7,0.0,0.0,789.3,1118.8,0.0,14.99
1621,252.5,28.0,185.7,0.0,0.0,784.3,1111.6,0.0,14.99
1622,382.5,28.0,185.7,0.0,0.0,739.3,1047.8,0.0,27.92
1623,252.5,7.0,185.7,0.0,0.0,784.3,1111.6,0.0,27.92
1624,316.1,7.0,185.7,210.7,0.0,689.3,977.0,0.0,34.68
1625,186.2,28.0,185.7,124.1,0.0,764.3,1083.4,0.0,34.68
1626,170.3,7.0,185.7,155.5,0.0,724.3,1026.6,0.0,37.33
1627,272.8,28.0,185.7,181.9,0.0,714.3,1012.4,0.0,37.33
1628,339.0,3.0,197.0,0.0,0.0,781.0,968.0,0.0,38.11
1629,339.0,7.0,197.0,0.0,0.0,781.0,968.0,0.0,38.11
1630,339.0,14.0,197.0,0.0,0.0,781.0,968.0,0.0,33.8
1631,339.0,28.0,197.0,0.0,0.0,781.0,968.0,0.0,33.8
1632,339.0,90.0,197.0,0.0,0.0,781.0,968.0,0.0,42.42
1633,339.0,180.0,197.0,0.0,0.0,781.0,968.0,0.0,42.42
1634,339.0,365.0,197.0,0.0,0.0,781.0,968.0,0.0,48.4
1635,236.0,3.0,194.0,0.0,0.0,885.0,968.0,0.0,48.4
1636,236.0,14.0,194.0,0.0,0.0,885.0,968.0,0.0,55.94
1637,236.0,28.0,194.0,0.0,0.0,885.0,968.0,0.0,55.94
1638,236.0,90.0,194.0,0.0,0.0,885.0,968.0,0.0,58.78
1639,236.0,180.0,193.0,0.0,0.0,885.0,968.0,0.0,58.78
1640,236.0,365.0,193.0,0.0,0.0,885.0,968.0,0.0,67.11
1641,277.0,14.0,191.0,0.0,0.0,856.0,968.0,0.0,67.11
1642,277.0,28.0,191.0,0.0,0.0,856.0,968.0,0.0,20.77
1643,277.0,3.0,191.0,0.0,0.0,856.0,968.0,0.0,20.77
1644,277.0,90.0,191.0,0.0,0.0,856.0,968.0,0.0,25.18
1645,277.0,180.0,191.0,0.0,0.0,856.0,968.0,0.0,25.18
1646,277.0,360.0,191.0,0.0,0.0,856.0,968.0,0.0,29.59
1647,254.0,3.0,198.0,0.0,0.0,863.0,968.0,0.0,29.59
1648,254.0,90.0,198.0,0.0,0.0,863.0,968.0,0.0,21.75
1649,254.0,180.0,198.0,0.0,0.0,863.0,968.0,0.0,21.75
1650,254.0,365.0,198.0,0.0,0.0,863.0,968.0,0.0,39.09
1651,307.0,180.0,193.0,0.0,0.0,812.0,968.0,0.0,39.09
1652,307.0,365.0,193.0,0.0,0.0,812.0,968.0,0.0,24.39
1653,307.0,3.0,193.0,0.0,0.0,812.0,968.0,0.0,24.39
1654,307.0,28.0,193.0,0.0,0.0,812.0,968.0,0.0,50.51
1655,307.0,90.0,193.0,0.0,0.0,812.0,968.0,0.0,50.51
1656,236.0,7.0,193.0,0.0,0.0,885.0,968.0,0.0,74.99
1657,200.0,7.0,180.0,0.0,0.0,845.0,1125.0,0.0,74.99
1658,200.0,28.0,180.0,0.0,0.0,845.0,1125.0,0.0,37.17
1659,225.0,7.0,181.0,0.0,0.0,833.0,1113.0,0.0,37.17
1660,225.0,28.0,181.0,0.0,0.0,833.0,1113.0,0.0,33.76
1661,325.0,7.0,184.0,0.0,0.0,783.0,1063.0,0.0,33.76
1662,325.0,28.0,184.0,0.0,0.0,783.0,1063.0,0.0,16.5
1663,275.0,7.0,183.0,0.0,0.0,808.0,1088.0,0.0,16.5
1664,275.0,28.0,183.0,0.0,0.0,808.0,1088.0,0.0,19.99
1665,300.0,7.0,184.0,0.0,0.0,795.0,1075.0,0.0,19.99
1666,300.0,28.0,184.0,0.0,0.0,795.0,1075.0,0.0,36.35
1667,375.0,7.0,186.0,0.0,0.0,758.0,1038.0,0.0,36.35
1668,375.0,28.0,186.0,0.0,0.0,758.0,1038.0,0.0,33.69
1669,400.0,28.0,187.0,0.0,0.0,745.0,1025.0,0.0,33.69
1670,400.0,7.0,187.0,0.0,0.0,745.0,1025.0,0.0,15.42
1671,250.0,7.0,182.0,0.0,0.0,820.0,1100.0,0.0,15.42
1672,250.0,28.0,182.0,0.0,0.0,820.0,1100.0,0.0,33.42
1673,350.0,7.0,186.0,0.0,0.0,770.0,1050.0,0.0,33.42
1674,350.0,28.0,186.0,0.0,0.0,770.0,1050.0,0.0,39.05
1675,203.5,7.0,203.5,305.3,0.0,630.0,963.4,0.0,39.05
1676,250.2,90.0,203.5,166.8,0.0,694.1,977.6,0.0,27.68
1677,157.0,90.0,192.0,236.0,0.0,781.2,935.4,0.0,27.68
1678,141.3,28.0,203.5,212.0,0.0,748.5,971.8,0.0,26.86
1679,166.8,3.0,203.5,250.2,0.0,692.6,975.6,0.0,26.86
1680,122.6,90.0,203.5,183.9,0.0,800.1,958.2,0.0,45.3
1681,183.9,3.0,203.5,122.6,0.0,800.0,959.2,0.0,45.3
1682,102.0,3.0,192.0,153.0,0.0,942.0,887.0,0.0,30.12
1683,102.0,90.0,192.0,153.0,0.0,942.0,887.0,0.0,30.12
1684,122.6,28.0,203.5,183.9,0.0,800.1,958.2,0.0,15.57
1685,166.8,28.0,203.5,250.2,0.0,692.6,975.6,0.0,15.57
1686,200.0,3.0,192.0,133.0,0.0,806.2,965.4,0.0,44.61
1687,108.3,28.0,203.5,162.4,0.0,849.0,938.2,0.0,44.61
1688,305.3,7.0,203.5,203.5,0.0,631.0,965.4,0.0,53.52
1689,108.3,90.0,203.5,162.4,0.0,849.0,938.2,0.0,53.52
1690,116.0,90.0,192.0,173.0,0.0,891.9,909.8,0.0,57.21
1691,141.3,7.0,203.5,212.0,0.0,748.5,971.8,0.0,57.21
1692,157.0,28.0,192.0,236.0,0.0,781.2,935.4,0.0,65.91
1693,133.0,28.0,192.0,200.0,0.0,839.2,927.4,0.0,65.91
1694,250.2,7.0,203.5,166.8,0.0,694.1,977.6,0.0,52.82
1695,173.0,7.0,192.0,116.0,0.0,856.8,946.8,0.0,52.82
1696,192.0,3.0,192.0,288.0,0.0,716.1,929.8,0.0,33.4
1697,192.0,28.0,192.0,288.0,0.0,716.1,929.8,0.0,33.4
1698,153.0,3.0,192.0,102.0,0.0,943.1,888.0,0.0,18.03
1699,288.0,3.0,192.0,192.0,0.0,717.8,932.0,0.0,18.03
1700,305.3,28.0,203.5,203.5,0.0,631.0,965.4,0.0,37.36
1701,236.0,7.0,192.0,157.0,0.0,749.1,972.6,0.0,37.36
1702,173.0,3.0,192.0,116.0,0.0,856.8,946.8,0.0,32.84
1703,212.0,7.0,203.5,141.3,0.0,750.0,973.4,0.0,32.84
1704,236.0,3.0,192.0,157.0,0.0,749.1,972.6,0.0,42.64
1705,183.9,90.0,203.5,122.6,0.0,800.0,959.2,0.0,42.64
1706,166.8,7.0,203.5,250.2,0.0,692.6,975.6,0.0,40.06
1707,102.0,7.0,192.0,153.0,0.0,942.0,887.0,0.0,40.06
1708,288.0,28.0,192.0,192.0,0.0,717.8,932.0,0.0,41.94
1709,212.0,28.0,203.5,141.3,0.0,750.0,973.4,0.0,41.94
1710,102.0,28.0,192.0,153.0,0.0,942.0,887.0,0.0,61.23
1711,173.0,28.0,192.0,116.0,0.0,856.8,946.8,0.0,61.23
1712,183.9,28.0,203.5,122.6,0.0,800.0,959.2,0.0,40.87
1713,133.0,90.0,192.0,200.0,0.0,839.2,927.4,0.0,40.87
1714,192.0,90.0,192.0,288.0,0.0,716.1,929.8,0.0,33.3
1715,133.0,7.0,192.0,200.0,0.0,839.2,927.4,0.0,33.3
1716,305.3,3.0,203.5,203.5,0.0,631.0,965.4,0.0,52.42
1717,236.0,90.0,192.0,157.0,0.0,749.1,972.6,0.0,52.42
1718,108.3,3.0,203.5,162.4,0.0,849.0,938.2,0.0,15.09
1719,157.0,7.0,192.0,236.0,0.0,781.2,935.4,0.0,15.09
1720,288.0,7.0,192.0,192.0,0.0,717.8,932.0,0.0,38.46
1721,212.0,3.0,203.5,141.3,0.0,750.0,973.4,0.0,38.46
1722,212.0,90.0,203.5,141.3,0.0,750.0,973.4,0.0,37.26
1723,153.0,28.0,192.0,102.0,0.0,943.1,888.0,0.0,37.26
1724,236.0,28.0,192.0,157.0,0.0,749.1,972.6,0.0,35.23
1725,116.0,28.0,192.0,173.0,0.0,891.9,909.8,0.0,35.23
1726,183.9,7.0,203.5,122.6,0.0,800.0,959.2,0.0,42.13
1727,108.3,7.0,203.5,162.4,0.0,849.0,938.2,0.0,42.13
1728,203.5,28.0,203.5,305.3,0.0,630.0,963.4,0.0,31.87
1729,203.5,3.0,203.5,305.3,0.0,630.0,963.4,0.0,31.87
1730,133.0,3.0,192.0,200.0,0.0,839.2,927.4,0.0,41.54
1731,288.0,90.0,192.0,192.0,0.0,717.8,932.0,0.0,41.54
1732,200.0,7.0,192.0,133.0,0.0,806.2,965.4,0.0,39.45
1733,200.0,28.0,192.0,133.0,0.0,806.2,965.4,0.0,39.45
1734,250.2,3.0,203.5,166.8,0.0,694.1,977.6,0.0,37.91
1735,122.6,3.0,203.5,183.9,0.0,800.1,958.2,0.0,37.91
1736,153.0,90.0,192.0,102.0,0.0,943.1,888.0,0.0,44.28
1737,200.0,90.0,192.0,133.0,0.0,806.2,965.4,0.0,44.28
1738,116.0,3.0,192.0,173.0,0.0,891.9,909.8,0.0,31.18
1739,173.0,90.0,192.0,116.0,0.0,856.8,946.8,0.0,31.18
1740,250.2,28.0,203.5,166.8,0.0,694.1,977.6,0.0,23.69
1741,305.3,90.0,203.5,203.5,0.0,631.0,965.4,0.0,23.69
1742,192.0,7.0,192.0,288.0,0.0,716.1,929.8,0.0,32.76
1743,157.0,3.0,192.0,236.0,0.0,781.2,935.4,0.0,32.76
1744,153.0,7.0,192.0,102.0,0.0,943.1,888.0,0.0,32.4
1745,141.3,90.0,203.5,212.0,0.0,748.5,971.8,0.0,32.4
1746,116.0,7.0,192.0,173.0,0.0,891.9,909.8,0.0,28.63
1747,141.3,3.0,203.5,212.0,0.0,748.5,971.8,0.0,28.63
1748,122.6,7.0,203.5,183.9,0.0,800.1,958.2,0.0,36.8
1749,166.8,90.0,203.5,250.2,0.0,692.6,975.6,0.0,36.8
1750,203.5,90.0,203.5,305.3,0.0,630.0,963.4,0.0,18.28
1751,310.0,3.0,192.0,0.0,0.0,830.0,1012.0,0.0,18.28
1752,310.0,7.0,192.0,0.0,0.0,830.0,1012.0,0.0,33.06
1753,310.0,28.0,192.0,0.0,0.0,830.0,1012.0,0.0,33.06
1754,310.0,90.0,192.0,0.0,0.0,830.0,1012.0,0.0,31.42
1755,310.0,120.0,192.0,0.0,0.0,830.0,1012.0,0.0,31.42
1756,331.0,3.0,192.0,0.0,0.0,821.0,1025.0,0.0,31.03
1757,331.0,7.0,192.0,0.0,0.0,821.0,1025.0,0.0,31.03
1758,331.0,28.0,192.0,0.0,0.0,821.0,1025.0,0.0,44.39
1759,331.0,90.0,192.0,0.0,0.0,821.0,1025.0,0.0,44.39
1760,331.0,120.0,192.0,0.0,0.0,821.0,1025.0,0.0,12.18
1761,349.0,3.0,192.0,0.0,0.0,809.0,1056.0,0.0,12.18
1762,349.0,7.0,192.0,0.0,0.0,809.0,1056.0,0.0,25.56
1763,349.0,28.0,192.0,0.0,0.0,809.0,1056.0,0.0,25.56
1764,349.0,90.0,192.0,0.0,0.0,809.0,1056.0,0.0,36.44
1765,349.0,120.0,192.0,0.0,0.0,809.0,1056.0,0.0,36.44
1766,238.0,7.0,186.0,0.0,0.0,789.0,1119.0,0.0,32.96
1767,238.0,28.0,186.0,0.0,0.0,789.0,1119.0,0.0,32.96
1768,296.0,7.0,186.0,0.0,0.0,769.0,1090.0,0.0,23.84
1769,296.0,28.0,186.0,0.0,0.0,769.0,1090.0,0.0,23.84
